date,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
10-42-55,0,0,0,0,0,0,0,0,32,32,0
10-43-25,0,32,0,0,0,0,0,0,0,0,0
10-43-35,0,32,0,0,0,0,0,0,0,0,0
10-44-25,0,0,0,0,0,0,32,0,0,0,0
10-44-45,0,33,0,0,0,0,0,0,0,0,0
10-44-55,0,33,0,0,0,0,0,0,0,0,0
10-45-05,0,32,0,0,0,0,0,0,0,0,0
10-46-15,0,0,0,0,0,0,0,0,34,0,0
10-46-25,0,0,0,0,0,0,0,0,34,0,0
10-46-35,0,0,0,0,0,0,0,0,36,0,0
10-46-45,0,0,0,0,0,0,0,0,32,0,0
10-47-15,0,0,0,0,0,0,0,0,32,0,0
10-47-35,0,0,0,0,0,0,0,0,32,0,0
10-47-45,0,0,0,0,0,0,34,0,0,0,0
10-48-05,0,0,0,0,0,0,34,0,0,0,0
10-48-15,0,0,0,0,0,0,32,0,0,0,0
10-48-25,0,0,0,0,0,0,33,0,0,0,0
10-49-45,0,0,0,0,0,0,32,0,0,0,0
11-06-25,0,38,0,0,0,0,0,0,0,0,0
11-07-15,0,0,0,0,0,0,32,0,0,0,0
11-07-25,0,0,0,0,0,0,33,0,0,0,0
11-07-35,0,0,0,0,0,0,35,0,0,0,0
11-07-45,0,0,0,0,0,0,32,0,0,0,0
11-07-55,0,0,0,0,0,0,33,0,0,0,0
11-08-05,0,0,0,0,0,0,37,0,0,0,0
11-11-05,0,0,0,0,0,0,33,0,0,0,0
11-18-15,0,0,0,0,0,0,0,0,0,32,0
11-19-05,0,0,0,0,0,0,0,0,0,36,0
11-19-25,0,35,0,0,0,0,0,0,0,0,0
11-19-55,0,0,0,0,0,0,40,0,0,0,0
11-20-25,0,0,0,0,0,0,35,0,0,0,0
11-20-55,0,0,0,0,0,0,0,0,0,33,0
11-21-15,0,0,0,0,0,0,0,0,0,32,0
11-21-25,0,0,0,0,0,0,0,0,0,33,0
11-22-05,0,0,0,0,0,0,0,0,34,0,0
11-25-35,0,0,0,0,0,0,35,0,0,0,0
11-25-45,0,0,0,0,0,0,33,0,0,32,0
11-26-05,0,0,0,0,0,0,32,0,0,0,0
11-26-15,0,0,0,0,0,0,0,0,32,0,0
11-27-05,0,0,0,0,0,0,32,0,0,0,0
11-38-25,0,0,0,0,0,0,0,0,32,0,0
11-42-45,0,0,0,0,0,0,0,0,0,34,0
11-42-55,0,0,0,0,0,0,0,0,0,38,0
11-43-35,0,0,0,0,0,0,0,0,32,0,0
11-43-45,0,0,0,0,0,0,0,0,33,0,0
11-43-55,0,0,0,0,0,0,0,0,32,0,0
11-44-05,0,0,0,0,0,0,0,0,33,0,0
11-44-25,0,0,0,0,0,0,0,0,33,0,0
11-45-05,0,0,0,0,0,0,0,0,32,0,0
11-45-55,0,0,0,0,0,0,32,0,34,0,0
11-46-05,0,0,0,0,0,0,35,0,34,0,0
11-46-15,0,0,0,0,0,0,0,0,32,0,0
11-46-25,0,0,0,0,0,0,0,0,33,0,0
11-47-35,0,0,0,0,0,0,33,0,0,0,0
11-48-05,0,0,0,0,0,0,33,0,0,0,0
11-49-15,0,0,0,0,0,0,41,0,0,0,0
11-49-25,0,0,0,0,0,0,42,0,0,0,0
11-49-35,0,0,0,0,0,0,42,0,0,0,0
11-49-45,0,0,0,0,0,0,40,0,0,0,0
11-49-55,0,0,0,0,0,0,41,0,0,0,0
11-50-05,0,0,0,0,0,0,41,0,0,0,0
11-50-25,0,33,0,0,0,0,33,0,0,0,0
11-50-35,0,32,0,0,0,0,0,0,0,0,0
11-52-05,0,0,0,0,0,0,0,0,32,0,0
11-53-25,0,0,0,0,0,0,0,0,0,41,0
11-53-55,0,0,0,0,0,0,0,0,0,32,0
11-59-15,0,0,0,0,0,0,32,0,0,0,0
12-00-05,0,0,0,0,0,0,34,0,0,0,0
12-00-15,0,0,0,0,0,0,33,0,0,0,0
12-00-25,0,0,0,0,0,0,39,0,0,0,0
12-00-45,0,0,0,0,0,0,32,0,0,0,0
12-00-55,0,32,0,0,0,0,0,0,0,0,0
12-01-45,0,33,0,0,0,0,0,0,0,0,0
12-03-35,0,0,0,0,0,0,40,0,0,0,0
12-03-45,0,0,0,0,0,0,38,0,0,0,0
12-03-55,0,0,0,0,0,0,45,0,0,0,0
12-04-05,0,0,0,0,0,0,47,0,0,0,0
12-04-15,0,0,0,0,0,0,39,0,0,0,0
12-08-25,0,0,0,0,0,0,0,0,32,0,0
12-09-45,0,0,0,0,0,0,32,0,0,0,0
12-10-15,0,33,0,0,0,0,39,0,33,0,0
12-10-25,0,39,0,0,0,0,0,0,0,0,0
12-10-35,0,33,0,0,0,0,0,0,37,0,0
12-10-45,0,33,0,0,0,0,0,0,0,0,0
12-10-55,0,32,0,0,0,0,33,0,0,0,0
12-11-05,0,35,0,0,0,0,36,0,0,0,0
12-11-15,0,32,0,0,0,0,0,0,0,0,0
12-11-25,0,34,0,0,0,0,0,0,0,0,0
12-11-35,0,38,0,0,0,0,32,0,0,0,0
12-11-45,0,35,0,0,0,0,0,0,32,0,0
12-11-55,0,32,0,0,0,0,0,0,0,0,0
12-12-05,0,39,0,0,0,0,0,0,0,0,0
12-12-15,0,34,0,0,0,0,0,0,0,0,0
12-12-25,0,32,0,0,0,0,0,0,0,0,0
12-12-35,0,34,0,0,0,0,0,0,32,0,0
12-12-45,0,33,0,0,0,0,0,0,0,32,0
12-12-55,0,32,0,0,0,0,0,0,0,32,0
12-13-15,0,33,0,0,0,0,0,0,0,0,0
12-13-25,0,33,0,0,0,0,0,0,0,0,0
12-13-35,0,33,0,0,0,0,0,0,0,0,0
12-13-45,0,33,0,0,0,0,0,0,0,0,0
12-13-55,0,34,0,0,0,0,0,0,0,0,0
12-14-05,0,32,0,0,0,0,0,0,0,0,0
12-14-15,0,32,0,0,0,0,0,0,0,0,0
12-14-25,0,0,0,0,0,0,0,0,32,0,0
12-14-35,0,0,0,0,0,0,0,0,33,0,0
12-14-45,0,34,0,0,0,0,0,0,0,0,0
12-15-25,0,32,0,0,0,0,0,0,0,0,0
12-15-35,0,33,0,0,0,0,0,0,0,0,0
12-15-45,0,40,0,0,0,0,0,0,32,0,0
12-15-55,0,34,0,0,0,0,0,0,0,0,0
12-16-05,0,0,0,0,0,0,0,0,0,33,0
12-16-15,0,35,0,0,0,0,0,0,0,32,0
12-16-25,0,0,0,0,0,0,0,0,0,38,0
12-16-35,0,0,0,0,0,0,0,0,0,33,0
12-16-55,0,33,0,0,0,0,0,0,0,0,0
12-17-05,0,0,0,0,0,0,0,0,0,32,0
12-17-15,0,34,0,0,0,0,0,0,0,0,0
12-17-25,0,35,0,0,0,0,0,0,0,34,0
12-17-35,0,32,0,0,0,0,0,0,0,35,0
12-17-45,0,0,0,0,0,0,0,0,0,33,0
12-18-25,0,0,0,0,0,0,0,0,0,34,0
12-19-25,0,33,0,0,0,0,0,0,0,0,0
12-19-45,0,36,0,0,0,0,0,0,0,0,0
12-19-55,0,35,0,0,0,0,0,0,0,0,0
12-20-05,0,33,0,0,0,0,0,0,0,0,0
12-20-15,0,33,0,0,0,0,0,0,0,0,0
12-20-25,0,35,0,0,0,0,0,0,0,0,0
12-20-35,0,36,0,0,0,0,0,0,0,0,0
12-20-45,0,35,0,0,0,0,0,0,0,0,0
12-20-55,0,35,0,0,0,0,0,0,0,0,0
12-21-05,0,32,0,0,0,0,0,0,0,0,0
12-21-15,0,32,0,0,0,0,0,0,0,0,0
12-21-25,0,33,0,0,0,0,0,0,0,0,0
12-21-35,0,33,0,0,0,0,0,0,0,0,0
12-21-45,0,33,0,0,0,0,0,0,0,0,0
12-21-55,0,33,0,0,0,0,0,0,0,0,0
12-22-05,0,33,0,0,0,0,0,0,0,0,0
12-22-15,0,33,0,0,0,0,0,0,0,0,0
12-22-25,0,34,0,0,0,0,0,0,0,0,0
12-22-35,0,32,0,0,0,0,0,0,0,0,0
12-22-45,0,32,0,0,0,0,0,0,0,0,0
12-22-55,0,34,0,0,0,0,0,0,0,0,0
12-23-05,0,33,0,0,0,0,0,0,0,0,0
12-23-15,0,33,0,0,0,0,0,0,0,0,0
12-23-25,0,33,0,0,0,0,0,0,0,0,0
12-23-35,0,33,0,0,0,0,0,0,0,0,0
12-23-45,0,33,0,0,0,0,0,0,0,0,0
12-23-55,0,35,0,0,0,0,0,0,0,0,0
12-24-05,0,39,0,0,0,0,0,0,0,0,0
12-24-15,0,38,0,0,0,0,0,0,0,0,0
12-24-25,0,34,0,0,0,0,0,0,0,0,0
12-24-35,0,33,0,0,0,0,0,0,0,0,0
12-24-55,0,32,0,0,0,0,0,0,0,0,0
12-25-25,0,33,0,0,0,0,0,0,0,0,0
12-25-45,0,32,0,0,0,0,0,0,0,0,0
12-25-55,0,33,0,0,0,0,0,0,0,0,0
12-26-05,0,36,0,0,0,0,0,0,0,0,0
12-26-15,0,40,0,0,0,0,0,0,0,0,0
12-26-25,0,40,0,0,0,0,0,0,0,0,0
12-26-35,0,32,0,0,0,0,0,0,0,0,0
12-26-45,0,35,0,0,0,0,0,0,0,0,0
12-26-55,0,32,0,0,0,0,0,0,0,0,0
12-27-05,0,34,0,0,0,0,0,0,0,0,0
12-27-25,0,32,0,0,0,0,0,0,0,0,0
12-27-35,0,33,0,0,0,0,0,0,0,0,0
12-27-45,0,0,0,0,0,0,0,0,36,32,0
12-27-55,0,0,0,0,0,0,43,0,33,0,0
12-29-35,0,33,0,0,0,0,0,0,0,0,0
12-30-05,0,32,0,0,0,0,0,0,0,0,0
12-30-25,0,0,0,0,0,0,0,0,35,0,0
12-30-35,0,0,0,0,0,0,0,0,0,32,0
12-30-45,0,0,0,0,0,0,0,0,0,34,0
12-31-15,0,33,0,0,0,0,0,0,0,0,0
12-31-55,0,32,0,0,0,0,0,0,0,0,0
12-32-15,0,32,0,0,0,0,0,0,0,0,0
12-32-25,0,32,0,0,0,0,0,0,0,0,0
