date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
09-00-05,46,0,53,59,0,37,52,35,0,0,0
09-01-05,0,0,53,59,38,43,52,37,0,0,0
09-02-05,0,0,53,49,40,41,53,34,0,0,0
09-03-05,0,0,54,51,39,42,48,36,0,0,0
09-04-05,0,0,54,50,42,38,54,37,0,0,0
09-05-05,0,0,54,41,53,34,55,43,0,0,0
