date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
13-55-05,0,0,42,0,0,0,39,0,0,0,0
13-56-05,0,0,0,0,0,0,32,0,0,0,0
13-57-05,0,31,31,0,31,0,34,0,0,0,0
13-58-05,0,0,31,0,0,0,38,0,0,0,0
13-59-05,0,0,0,0,0,0,34,0,0,0,0
14-00-05,0,0,0,0,0,0,49,0,0,0,0
14-01-05,0,0,36,0,0,0,32,0,0,0,0
14-02-05,0,32,33,0,0,0,36,0,0,0,0
14-03-05,0,0,0,0,0,0,45,0,0,0,0
14-04-05,0,0,34,0,0,0,33,0,0,0,0
14-05-05,0,0,31,0,0,0,44,0,0,0,0
14-06-05,0,0,31,0,0,0,40,0,0,0,0
14-07-05,0,0,31,0,0,0,36,0,0,0,0
14-08-05,0,0,0,0,0,0,34,0,0,0,0
14-09-05,0,0,31,0,0,0,31,0,0,0,0
14-10-05,0,0,31,0,0,0,34,0,0,0,0
14-11-05,0,31,35,33,31,0,41,0,0,0,0
14-12-05,0,0,35,0,0,0,0,0,0,0,0
14-13-05,0,0,33,0,0,0,37,0,0,0,0
14-14-05,0,0,0,0,0,0,0,0,0,41,0
14-15-05,0,0,0,0,0,0,0,0,0,38,0
14-16-05,0,0,0,0,0,0,0,0,0,68,0
14-17-05,0,32,0,0,0,0,36,0,0,0,0
14-18-05,0,0,0,0,0,0,32,0,0,0,0
14-19-05,0,0,31,35,0,0,33,0,0,0,0
14-20-05,0,0,0,0,0,0,36,0,0,0,0
14-21-05,0,0,35,0,0,0,41,0,0,0,0
14-22-05,0,0,32,0,33,0,33,0,0,0,0
14-23-05,0,0,31,0,0,0,48,0,0,0,0
14-24-05,0,0,48,0,0,0,0,0,0,0,0
14-25-05,0,0,48,0,0,0,45,0,0,0,0
14-26-05,0,0,47,0,0,0,33,0,0,0,0
14-27-05,0,0,37,0,0,0,34,0,0,0,0
14-28-05,0,0,0,0,0,0,38,0,0,0,0
14-29-05,0,0,0,31,32,0,44,0,0,0,0
14-30-05,0,31,0,0,0,0,0,0,0,0,0
14-31-05,0,0,0,0,0,0,32,0,0,0,0
14-32-05,0,0,0,0,0,0,48,0,0,0,0
14-33-05,0,0,32,0,0,0,0,0,0,0,0
14-34-05,0,0,34,0,0,0,32,0,0,32,0
14-35-05,0,0,33,0,0,0,31,0,0,0,0
14-36-05,0,0,0,34,31,0,51,0,0,0,0
14-37-05,0,0,0,0,0,0,31,0,0,0,0
14-38-05,0,31,0,31,32,0,40,0,0,0,0
14-39-05,0,0,33,0,0,0,34,0,0,0,0
14-40-05,0,0,0,0,0,0,49,0,0,0,0
14-41-05,0,0,32,0,0,0,0,0,0,0,0
14-42-05,0,33,0,0,42,0,0,0,0,0,0
14-43-05,0,32,0,0,35,0,0,0,0,0,0
14-44-05,0,0,0,0,33,0,0,0,0,0,0
14-45-05,0,32,0,0,32,0,0,0,0,0,0
14-46-05,0,0,0,0,32,0,0,0,0,0,0
14-47-05,0,0,0,0,32,0,0,0,0,0,0
14-48-05,0,0,0,0,31,0,0,0,0,0,0
14-49-05,0,33,0,35,0,0,0,0,0,0,0
14-50-05,0,33,33,34,31,0,33,0,0,0,0
14-51-05,0,0,38,34,0,0,44,0,0,0,0
14-52-05,0,0,34,31,0,0,36,0,0,0,0
14-53-05,0,0,32,31,0,0,33,0,0,0,0
14-54-05,0,0,33,0,0,0,35,0,0,0,0
14-55-05,0,0,36,32,0,0,38,0,0,0,0
14-56-05,0,36,37,34,35,0,39,0,0,0,0
14-57-05,0,53,53,39,43,0,43,0,32,0,0
14-58-05,0,53,54,39,42,0,51,0,31,0,0
14-59-05,0,53,53,34,44,0,45,0,32,0,0
15-00-05,0,51,56,36,37,0,49,0,32,0,0
15-01-05,0,51,53,37,36,0,44,0,32,0,0
15-02-05,0,51,54,37,38,0,47,0,32,0,0
15-03-05,0,52,55,38,37,0,48,0,32,0,0
15-04-05,0,52,54,37,38,0,47,0,32,0,0
15-05-05,0,52,55,39,39,0,45,0,32,0,0
15-06-05,0,51,53,37,38,0,48,0,32,0,0
15-07-05,0,51,54,38,40,0,48,0,32,0,0
15-08-05,0,51,53,37,40,0,42,0,32,0,0
15-09-05,0,51,51,35,41,0,45,0,32,0,0
15-10-05,0,52,52,37,39,0,46,0,32,0,0
15-11-05,0,51,52,36,41,0,50,0,32,0,0
15-12-05,0,52,52,38,41,0,51,0,32,0,0
15-13-05,0,52,53,35,40,0,49,0,32,0,0
15-14-05,0,52,52,36,40,0,50,0,0,0,0
15-15-05,0,51,51,40,40,0,47,0,32,0,0
15-16-05,0,53,50,0,36,0,49,0,0,0,0
15-17-05,0,51,53,0,40,0,47,0,0,0,0
15-18-05,0,53,53,32,40,0,46,0,0,0,0
15-19-05,0,52,51,33,38,0,46,0,33,0,0
15-20-05,0,53,52,32,39,0,47,0,32,0,0
15-21-05,0,53,52,32,38,0,46,0,32,0,0
15-22-05,0,52,52,32,38,0,48,0,33,0,0
15-23-05,0,53,52,32,39,0,47,0,32,0,0
15-24-05,0,53,51,32,39,0,47,0,33,0,0
15-25-05,0,53,52,32,39,0,47,0,32,0,0
15-26-05,0,53,52,32,39,0,47,0,33,0,0
15-27-05,0,53,52,32,38,0,47,0,33,0,0
15-28-05,0,53,52,32,39,0,47,0,32,0,0
15-29-05,0,52,52,32,39,0,48,0,32,0,0
15-30-05,0,52,51,32,39,0,47,0,32,0,0
15-31-05,0,53,51,32,39,0,48,0,32,0,0
15-32-05,0,54,52,32,39,0,47,0,32,0,0
15-33-05,0,53,52,33,39,0,47,0,33,0,0
15-34-05,0,52,52,32,39,0,47,0,32,0,0
15-35-05,0,54,52,33,38,0,47,0,33,0,0
15-36-05,0,53,52,32,39,0,47,0,32,0,0
15-37-05,0,52,52,33,38,0,48,0,33,0,0
15-38-05,0,54,52,33,39,0,47,0,32,0,0
15-39-05,0,53,52,33,39,0,46,0,33,0,0
15-40-05,0,53,51,32,39,0,48,0,32,0,0
15-41-05,0,54,52,32,39,0,48,0,33,0,0
15-42-05,0,51,51,32,39,0,47,0,33,0,0
15-43-05,0,53,51,32,39,0,48,0,33,0,0
15-44-05,0,53,52,32,39,0,47,0,33,0,0
15-45-05,0,52,52,32,39,0,47,0,33,0,0
15-46-05,0,52,52,32,39,0,48,0,33,0,0
15-47-05,0,53,52,33,39,0,46,0,33,0,0
15-48-05,0,53,52,33,39,0,47,0,33,0,0
15-49-05,0,52,52,33,39,0,47,0,32,0,0
15-50-05,0,53,51,33,39,0,47,0,33,0,0
15-51-05,0,53,52,32,39,0,47,0,33,0,0
15-52-05,0,53,52,32,39,0,47,0,32,0,0
15-53-05,0,53,52,33,39,0,47,0,33,0,0
15-54-05,0,53,52,32,39,0,47,0,33,0,0
15-55-05,0,53,52,32,39,0,48,0,33,0,0
15-56-05,0,53,52,32,39,0,48,0,32,0,0
15-57-05,0,53,52,32,39,0,46,0,32,0,0
15-58-05,0,53,52,32,39,0,47,0,32,0,0
15-59-05,0,52,52,33,38,0,48,0,32,0,0
16-00-05,0,54,52,32,39,0,47,0,33,0,0
16-01-05,0,53,52,32,38,0,47,0,32,0,0
16-02-05,0,52,52,33,39,0,47,0,33,0,0
16-03-05,0,53,52,33,39,0,47,0,33,0,0
16-04-05,0,53,52,32,38,0,48,0,32,0,0
16-05-05,0,53,52,32,38,0,48,0,33,0,0
16-06-05,0,53,52,33,38,0,47,0,33,0,0
16-07-05,0,53,53,32,39,0,47,0,32,0,0
16-08-05,0,53,52,32,39,0,45,0,33,0,0
16-09-05,0,53,52,32,38,0,48,0,33,0,0
16-10-05,0,53,52,32,39,0,47,0,33,0,0
16-11-05,0,53,52,33,39,0,47,0,32,0,0
16-12-05,0,52,52,33,39,0,46,0,32,0,0
16-13-05,0,53,52,32,39,0,48,0,33,0,0
16-14-05,0,52,52,32,38,0,46,0,32,0,0
16-15-05,0,53,53,33,39,0,47,0,33,0,0
16-16-05,0,53,52,32,39,0,48,0,33,0,0
16-17-05,0,53,52,32,39,0,48,0,32,0,0
16-18-05,0,53,52,32,39,0,47,0,33,0,0
16-19-05,0,53,52,32,39,0,47,0,33,0,0
16-20-05,0,53,52,32,39,0,46,0,33,0,0
16-21-05,0,53,52,32,38,0,47,0,33,0,0
16-22-05,0,52,52,33,39,0,47,0,33,55,0
16-23-05,0,52,52,34,39,0,48,0,33,55,0
16-24-05,0,53,52,33,38,0,48,0,33,55,0
16-25-05,0,52,52,33,38,0,48,0,33,55,0
16-26-05,0,52,52,32,38,0,47,0,33,54,0
16-27-05,0,52,51,33,38,0,47,0,33,54,0
16-28-05,0,52,51,33,38,0,47,0,33,54,0
16-29-05,0,53,52,32,38,0,47,0,33,54,0
16-30-05,0,53,53,33,38,0,48,0,33,55,0
16-31-05,0,52,53,33,38,0,47,0,33,55,0
16-32-05,0,52,52,33,38,0,48,0,33,54,0
16-33-05,0,53,52,33,38,0,48,0,33,54,0
16-34-05,0,53,52,33,38,0,48,0,33,54,0
16-35-05,0,53,51,33,38,0,48,0,33,54,0
16-36-05,0,53,52,33,39,0,48,0,33,55,0
16-37-05,0,52,51,33,38,0,48,0,33,55,0
16-38-05,0,53,52,33,39,0,48,0,33,54,0
16-39-05,0,52,53,33,38,0,47,0,33,55,0
16-40-05,0,52,53,33,39,0,48,0,33,55,0
16-41-05,0,52,52,32,38,0,47,0,33,54,0
16-42-05,0,53,52,33,38,0,46,0,33,54,0
16-43-05,0,52,52,33,39,0,48,0,33,55,0
16-44-05,0,52,53,33,38,0,48,0,33,55,0
16-45-05,0,52,52,33,39,0,47,0,33,55,0
16-46-05,0,52,52,33,37,0,47,0,33,54,0
16-47-05,0,52,52,33,38,0,47,0,33,55,0
16-48-05,0,52,52,33,39,0,48,0,33,54,0
16-49-05,0,54,52,33,38,0,47,0,33,55,0
16-50-05,0,52,52,33,38,0,47,0,33,55,0
16-51-05,0,52,52,33,38,0,47,0,33,55,0
16-52-05,0,53,52,33,39,0,48,0,33,54,0
16-53-05,0,52,52,33,39,0,47,0,33,54,0
16-54-05,0,53,51,33,39,0,46,0,33,54,0
16-55-05,0,52,52,33,38,0,47,0,33,55,0
16-56-05,0,53,52,33,39,0,48,0,33,55,0
16-57-05,0,52,52,33,38,0,48,0,33,55,0
16-58-05,0,51,51,33,39,0,48,0,33,54,0
16-59-05,0,52,52,33,39,0,47,0,33,54,0
17-00-05,0,53,51,33,39,0,48,0,33,54,0
17-01-05,0,52,52,33,39,0,47,0,33,55,0
17-02-05,0,52,52,33,39,0,49,0,33,53,0
17-03-05,0,53,52,33,39,0,47,0,33,55,0
17-04-05,0,53,52,33,38,0,49,0,34,54,0
17-05-05,0,53,52,32,39,0,47,0,33,54,0
17-06-05,0,52,52,33,39,0,48,0,33,54,0
17-07-05,0,53,52,33,38,0,48,0,33,54,0
17-08-05,0,53,53,33,38,0,47,0,33,54,0
17-09-05,0,52,52,33,39,0,48,0,33,55,0
17-10-05,0,53,51,33,38,0,47,0,33,54,0
17-11-05,0,52,52,33,39,0,47,0,33,55,0
17-12-05,0,53,52,33,39,0,49,0,33,54,0
17-13-05,0,53,53,33,38,0,48,0,33,55,0
17-14-05,0,52,52,33,39,0,48,0,33,54,0
17-15-05,0,53,52,33,38,0,47,0,33,54,0
17-16-05,0,52,52,33,38,0,48,0,33,55,0
17-17-05,0,53,53,33,38,0,49,0,33,55,0
17-18-05,0,52,52,33,39,0,48,0,33,55,0
17-19-05,0,52,52,33,39,0,47,0,33,54,0
17-20-05,0,52,52,33,38,0,47,0,33,55,0
17-21-05,0,53,52,33,39,0,48,0,33,54,0
17-22-05,0,53,52,33,38,0,48,0,33,54,0
