date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
09-39-45,0,33,36,0,0,35,0,33,0,0,0
09-39-55,0,0,33,0,0,34,0,0,0,0,0
09-40-05,0,0,0,0,0,36,34,0,0,0,0
09-40-15,0,0,35,0,37,38,0,0,0,0,0
09-40-25,0,36,33,0,37,41,0,0,0,0,0
09-40-35,0,32,34,0,0,0,0,0,0,0,0
09-40-45,0,33,33,0,0,38,37,0,0,0,0
09-40-55,0,0,0,0,0,41,43,0,0,0,0
09-41-05,0,0,0,0,0,42,35,0,0,0,0
09-41-15,0,0,35,0,0,44,34,0,0,0,34
09-41-25,0,33,35,0,0,38,0,0,0,0,0
09-41-35,0,0,35,0,0,0,0,0,0,0,0
09-41-45,0,33,34,0,0,0,0,33,0,0,0
09-41-55,0,0,0,0,0,0,0,34,0,0,0
09-42-15,0,0,32,0,0,35,0,0,0,0,0
09-42-25,0,32,0,0,0,0,0,0,0,0,0
09-42-35,0,0,0,0,0,40,44,0,0,0,0
09-42-55,0,0,0,0,0,32,0,0,0,0,34
09-43-45,0,0,0,0,0,35,0,0,0,0,0
09-43-55,0,0,0,0,0,33,0,0,0,0,0
09-44-25,0,0,0,0,0,34,0,0,0,0,0
09-45-05,0,0,0,0,0,32,0,0,0,0,0
09-45-15,0,0,0,0,0,34,0,0,0,0,0
09-46-05,0,0,0,0,0,32,0,0,0,0,0
09-46-45,0,0,0,0,33,37,0,0,0,0,0
09-46-55,0,0,0,0,0,34,0,0,0,0,0
09-47-05,0,0,0,0,0,34,0,0,0,0,0
09-47-25,0,0,0,0,0,34,0,0,0,0,0
09-48-35,0,0,0,0,0,0,34,0,0,0,34
09-48-55,0,0,34,32,0,0,33,0,0,35,34
09-49-05,0,0,35,0,0,34,40,0,0,0,0
09-49-15,0,33,38,33,0,46,39,0,0,0,0
09-49-25,0,0,33,0,0,50,0,0,0,0,0
09-49-35,0,0,0,0,0,53,0,0,0,0,0
09-49-45,0,0,0,0,0,54,0,0,0,0,0
09-49-55,0,0,0,0,0,55,0,0,0,0,0
09-50-05,0,0,0,0,0,51,0,0,0,0,0
09-50-15,0,0,0,0,0,49,0,0,0,0,0
09-50-25,0,0,0,0,0,52,0,0,0,0,0
09-50-35,0,0,0,0,0,52,0,0,0,0,0
09-50-45,0,0,0,0,0,53,0,0,0,0,0
09-50-55,0,0,32,0,0,52,0,0,0,0,0
09-51-05,0,0,0,0,0,53,0,0,0,0,0
09-51-15,0,0,0,0,0,51,0,0,0,0,0
09-51-25,0,0,0,0,0,51,0,0,0,0,0
09-51-35,0,0,0,0,0,52,0,0,0,0,0
09-51-45,0,0,0,0,0,51,0,0,0,0,0
09-51-55,0,0,0,0,0,52,0,0,0,0,0
09-52-05,0,0,0,34,0,53,0,0,0,0,0
09-52-15,0,0,0,0,0,55,0,0,0,0,0
09-52-25,0,0,0,0,0,54,0,0,0,0,0
09-52-35,0,0,0,0,0,53,0,0,0,0,0
09-52-45,0,0,0,0,0,53,0,0,0,0,0
09-52-55,0,0,0,0,0,55,0,0,0,0,0
09-53-05,0,0,0,0,0,56,0,0,0,0,0
09-53-15,0,0,0,0,0,56,0,0,0,0,0
09-53-25,0,0,0,0,0,56,0,0,0,0,0
09-53-35,0,0,0,0,0,56,0,0,0,0,0
09-53-45,0,0,0,0,0,55,0,0,0,0,0
09-53-55,0,0,0,0,0,56,0,0,0,0,0
09-54-05,0,0,0,0,0,56,0,0,0,0,0
09-54-15,0,0,0,0,0,56,0,0,0,0,0
09-54-25,0,0,0,34,0,55,0,0,0,0,0
09-54-35,0,0,0,0,0,55,0,0,0,0,0
09-54-45,0,0,33,0,0,53,0,0,0,0,0
09-54-55,0,0,33,0,0,53,0,0,0,0,0
09-55-05,0,0,33,34,0,53,0,0,0,0,0
09-55-15,0,0,0,0,0,52,0,0,0,0,0
09-55-25,0,0,32,0,0,52,0,0,0,0,0
09-55-35,0,0,0,0,0,52,0,0,0,0,0
09-55-45,0,0,0,0,0,53,0,0,0,0,0
09-55-55,0,0,0,0,0,53,0,0,0,0,0
09-56-05,0,0,0,0,0,50,0,0,0,0,0
09-56-15,0,0,0,0,0,53,0,0,0,0,0
09-56-25,0,0,0,0,0,53,0,0,0,0,0
09-56-35,0,0,0,0,0,53,0,0,0,0,0
09-56-45,0,0,0,0,0,52,0,0,0,0,0
09-56-55,0,0,0,0,0,46,0,0,0,0,0
09-57-05,0,0,0,0,0,44,0,0,0,0,0
09-57-15,0,0,0,0,0,52,0,0,0,0,0
09-57-25,0,0,0,0,0,53,0,0,0,0,0
09-57-35,0,0,0,32,0,51,0,0,0,0,0
09-57-45,0,0,0,0,0,49,0,0,0,0,0
09-57-55,0,0,0,0,0,44,0,0,0,0,0
09-58-05,0,0,0,0,0,48,0,0,0,0,0
09-58-15,0,0,0,0,0,41,0,0,0,0,0
09-58-25,0,0,0,0,0,45,0,0,0,0,0
09-58-35,0,0,0,0,0,56,0,0,0,0,0
09-58-45,0,0,0,0,0,57,0,0,0,0,0
09-58-55,0,0,0,0,0,56,0,0,0,0,0
09-59-05,0,0,0,0,0,57,0,0,0,0,0
09-59-15,0,0,0,0,0,56,0,0,0,0,0
09-59-25,0,0,0,32,0,56,0,0,0,0,0
09-59-35,0,0,0,0,0,55,0,0,0,0,0
09-59-45,0,0,0,0,0,55,0,0,0,0,0
09-59-55,0,0,0,0,0,56,0,0,0,0,0
10-00-05,0,0,0,0,0,56,0,0,0,0,0
10-00-15,0,0,0,32,0,56,0,0,0,0,0
10-00-25,0,0,0,0,0,56,0,32,0,0,0
10-00-35,0,0,0,0,0,54,0,0,0,0,0
10-00-45,0,0,0,0,0,58,0,0,0,0,0
10-00-55,0,0,0,0,0,57,0,0,0,0,0
10-01-05,0,0,0,0,0,53,0,0,0,0,0
10-01-15,0,0,0,0,0,54,0,0,0,0,0
10-01-25,0,0,0,0,0,54,0,0,0,0,0
10-01-35,0,0,0,0,0,55,0,0,0,0,0
10-01-45,0,0,0,0,0,55,0,0,0,0,0
10-01-55,0,0,0,0,0,55,0,0,0,0,0
10-02-05,0,0,0,0,0,55,0,0,0,0,0
10-02-15,0,0,0,0,0,55,0,0,0,0,0
10-02-25,0,0,0,0,0,54,0,0,0,0,0
10-02-35,0,0,0,0,0,55,0,0,0,0,0
10-02-45,0,0,0,0,0,54,0,0,0,0,0
10-02-55,0,0,0,0,0,53,0,0,0,0,0
10-03-05,0,0,0,0,0,54,0,0,0,0,0
10-03-15,0,0,0,34,0,55,0,0,0,0,0
10-03-25,0,0,0,0,0,56,0,0,0,0,0
10-03-35,0,0,0,32,0,56,0,0,0,0,0
10-03-45,0,0,0,0,0,56,0,0,0,0,0
10-03-55,0,0,0,0,0,56,0,0,0,0,0
10-04-05,0,0,0,0,0,56,0,0,0,0,0
10-04-15,0,0,0,0,0,56,0,0,0,0,0
10-04-25,0,0,0,34,0,56,0,0,0,0,0
10-04-35,0,0,0,0,0,54,0,0,0,0,0
10-04-45,0,0,0,0,0,56,0,0,0,0,0
10-04-55,0,0,0,0,0,56,0,0,0,0,0
10-05-05,0,0,0,0,0,55,0,0,0,0,0
