date,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
12-22-05,0,33,0,0,0,0,0,0,0,0,0
12-23-05,0,33,0,0,0,0,0,0,0,0,0
12-24-05,0,39,0,0,0,0,0,0,0,0,0
12-25-25,0,33,0,0,0,0,0,0,0,0,0
12-26-05,0,36,0,0,0,0,0,0,0,0,0
12-27-05,0,34,0,0,0,0,0,0,0,0,0
12-29-35,0,33,0,0,0,0,0,0,0,0,0
12-30-05,0,32,0,0,0,0,0,0,0,0,0
12-31-15,0,33,0,0,0,0,0,0,0,0,0
12-32-15,0,32,0,0,0,0,0,0,0,0,0
12-33-05,0,0,0,0,0,0,0,0,0,32,0
12-34-15,0,0,0,0,0,0,0,0,0,41,0
12-35-05,0,0,0,0,0,0,0,0,0,34,0
12-36-25,0,33,0,0,0,0,0,0,0,0,0
12-38-15,0,32,0,0,0,0,0,0,0,0,0
12-39-05,0,0,0,0,0,0,37,0,0,0,0
12-40-05,0,34,0,0,0,0,0,0,0,0,0
12-42-15,0,0,0,0,0,0,0,0,32,0,0
12-43-05,0,0,0,0,0,0,33,0,0,0,0
12-44-05,0,33,0,0,0,0,0,0,0,0,0
12-45-15,0,0,0,0,0,0,37,0,0,0,0
12-46-05,0,0,0,0,0,0,33,0,0,0,0
12-47-05,0,0,0,0,0,0,33,0,40,0,0
12-48-05,0,0,0,0,0,0,34,0,0,0,0
12-49-05,0,0,0,0,0,0,34,0,0,0,0
12-50-05,0,34,0,0,0,0,35,0,33,0,0
12-51-05,0,0,0,0,0,0,33,0,0,0,0
12-52-05,0,0,0,0,0,0,33,0,0,0,0
12-53-05,0,0,0,0,0,0,33,0,45,0,0
12-54-05,0,0,0,0,0,0,32,0,43,0,0
12-55-05,0,0,0,0,0,0,33,0,48,0,0
12-56-05,0,0,0,0,0,0,32,0,48,0,0
12-57-05,0,0,0,0,0,0,32,0,44,0,0
12-58-05,0,0,0,0,0,0,32,0,47,0,0
12-59-05,0,0,0,0,0,0,33,0,39,32,0
13-00-05,0,0,0,0,0,0,33,0,45,33,0
13-01-05,0,0,0,0,0,0,33,0,45,0,0
13-02-05,0,0,0,0,0,0,34,0,41,0,0
13-03-05,0,0,0,0,0,0,33,0,42,41,0
13-04-05,0,0,0,0,0,0,37,0,42,39,0
13-05-05,0,0,0,0,0,0,37,0,42,37,0
13-06-05,0,0,0,0,0,0,32,0,40,38,0
13-07-05,0,0,0,0,0,0,32,0,43,38,0
13-08-05,0,0,0,0,0,0,32,0,43,38,0
13-09-05,0,0,0,0,0,0,32,0,42,38,0
13-10-05,0,0,0,0,0,0,32,0,41,38,0
13-11-05,0,0,0,0,0,0,32,0,42,37,0
13-12-05,0,0,0,0,0,0,32,0,41,37,0
13-13-05,0,0,0,0,0,0,32,0,42,38,0
13-14-05,0,0,0,0,0,0,32,0,41,38,0
13-15-05,0,0,0,0,0,0,32,0,42,38,0
13-16-05,0,0,0,0,0,0,32,0,42,37,0
13-17-05,0,0,0,0,0,0,33,0,42,40,0
13-18-05,0,0,0,0,0,0,32,0,41,37,0
13-19-05,0,0,0,0,0,0,33,0,41,37,0
13-20-05,0,0,0,0,0,0,33,0,48,35,0
13-21-05,0,0,0,0,0,0,33,0,47,36,0
13-22-05,0,0,0,0,0,0,33,0,48,37,0
13-23-05,0,0,0,0,0,0,33,0,48,38,0
13-24-05,0,0,0,0,0,0,33,0,48,35,0
13-25-05,0,0,0,0,0,0,32,0,48,35,0
13-26-05,0,0,0,0,0,0,32,0,48,35,0
13-27-05,0,0,0,0,0,0,32,0,48,35,0
13-28-05,0,0,0,0,0,0,32,0,48,35,0
13-29-05,0,0,0,0,0,0,33,0,48,35,0
13-30-05,0,0,0,0,0,0,33,0,48,35,0
13-31-05,0,0,0,0,0,0,32,0,48,35,0
13-32-05,0,0,0,0,0,0,33,0,48,35,0
13-33-05,0,0,0,0,0,0,32,0,48,35,0
13-34-05,0,0,0,0,0,0,32,0,48,36,0
13-35-05,0,0,0,0,0,0,32,0,48,36,0
13-36-05,0,0,0,0,0,0,33,0,48,35,0
13-37-05,0,0,0,0,0,0,32,0,48,35,0
13-38-05,0,0,0,0,0,0,32,0,48,36,0
13-39-05,0,0,0,0,0,0,33,0,48,35,0
13-40-05,0,0,0,0,0,0,33,0,48,35,0
13-41-05,0,0,0,0,0,0,33,0,48,35,0
13-42-05,0,0,0,0,0,0,33,0,48,35,0
13-43-05,0,0,0,0,0,0,33,0,48,35,0
13-44-05,0,0,0,0,0,0,33,0,48,35,0
13-45-05,0,0,0,0,0,0,32,0,48,35,0
13-46-05,0,0,0,0,0,0,33,0,48,35,0
13-47-05,0,0,0,0,0,0,33,0,48,35,0
13-48-05,0,0,0,0,0,0,33,0,48,36,0
13-49-05,0,0,0,0,0,0,33,0,48,35,0
13-50-05,0,0,0,0,0,0,32,0,48,35,0
13-51-05,0,0,0,0,0,0,32,0,48,36,0
13-52-05,0,0,0,0,0,0,33,0,48,36,0
13-53-05,0,0,0,0,0,0,33,0,48,35,0
13-54-05,0,0,0,0,0,0,32,0,48,36,0
13-55-05,0,0,0,0,0,0,33,0,48,36,0
13-56-05,0,0,0,0,0,0,32,0,48,36,0
13-57-05,0,0,0,0,0,0,32,0,48,36,0
13-58-05,0,0,0,0,0,0,32,0,48,36,0
13-59-05,0,0,0,0,0,0,32,0,48,36,0
14-00-05,0,0,0,0,0,0,32,0,48,35,0
14-01-05,0,0,0,0,0,0,32,0,48,35,0
14-02-05,0,0,0,0,0,0,32,0,48,35,0
14-03-05,0,0,0,0,0,0,32,0,48,35,0
14-04-05,0,0,0,0,0,0,32,0,48,35,0
14-05-05,0,0,0,0,0,0,32,0,48,35,0
14-06-05,0,0,0,0,0,0,33,0,48,35,0
14-07-05,0,0,0,0,0,0,32,0,48,35,0
14-08-05,0,0,0,0,0,0,33,0,49,36,0
14-09-05,0,0,0,0,0,0,0,0,32,39,0
14-10-05,0,0,0,0,0,0,0,0,0,33,0
14-11-05,0,0,0,0,0,0,43,0,33,0,0
14-12-35,0,0,0,0,0,0,0,0,32,0,0
14-13-15,0,0,0,0,0,0,0,0,33,0,0
14-19-15,0,0,0,0,0,0,32,0,0,0,0
14-20-35,0,0,0,0,0,0,32,0,0,0,0
14-21-05,0,0,0,0,0,0,0,0,36,0,0
14-22-05,0,0,0,0,0,0,0,0,33,0,0
14-23-25,0,0,0,0,0,0,33,0,0,33,0
14-24-15,0,0,0,0,0,0,0,0,32,0,0
14-25-15,0,0,0,0,0,0,32,0,0,0,0
