date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
09-54-05,0,0,0,0,0,0,30,0,0,0,0
09-54-15,0,0,0,0,0,0,37,0,0,0,0
09-54-25,0,0,0,0,0,0,31,0,0,0,0
09-54-35,0,0,0,0,0,0,29,0,0,0,0
09-54-55,0,0,0,0,0,0,31,0,0,0,0
09-55-05,0,0,0,0,0,29,32,0,0,0,0
09-55-15,0,0,0,0,0,0,31,29,0,0,0
09-55-25,0,0,0,0,0,0,31,0,0,0,0
09-55-35,0,0,0,0,0,0,33,0,0,0,0
09-55-45,0,0,0,0,0,0,32,0,0,0,0
09-55-55,0,0,0,0,0,0,31,0,0,0,0
09-56-05,0,0,0,0,29,0,36,0,0,0,0
09-56-15,0,0,0,0,0,0,32,0,0,0,0
09-56-25,0,0,0,0,0,0,32,0,0,0,0
09-56-35,0,0,0,0,0,0,37,0,0,0,0
09-56-45,0,0,0,0,0,0,37,0,0,0,0
09-56-55,0,0,0,0,0,0,37,0,0,0,0
09-57-05,0,0,0,0,0,0,39,0,0,0,0
09-57-15,0,0,0,0,0,0,39,0,0,0,0
09-57-25,0,0,0,0,0,0,38,0,0,0,0
09-57-35,0,0,0,0,0,0,38,0,0,0,0
09-57-45,0,0,0,0,0,0,32,0,0,0,0
09-57-55,0,0,0,0,0,0,34,0,0,0,0
09-58-05,0,0,0,0,0,0,35,0,0,0,0
09-58-15,0,0,0,0,0,0,35,0,0,0,0
09-58-25,0,0,0,0,0,0,36,0,0,0,0
09-58-35,0,0,0,0,0,0,40,0,0,0,0
09-58-45,0,0,0,0,0,0,41,0,0,0,0
09-58-55,0,0,0,0,0,0,38,0,0,0,0
09-59-05,0,0,0,0,0,0,40,0,0,0,0
09-59-15,0,0,0,0,0,0,40,0,30,0,0
09-59-25,0,0,0,0,0,0,39,0,0,0,0
09-59-35,0,0,0,0,0,0,35,0,0,0,0
09-59-45,0,0,0,0,0,0,38,0,0,0,0
09-59-55,0,0,0,0,0,0,35,0,0,0,0
10-00-05,0,0,0,0,0,0,35,0,0,0,0
10-00-15,0,0,0,0,0,0,31,0,0,0,0
10-00-25,0,0,0,0,0,0,42,0,0,0,0
10-00-35,0,0,0,0,0,0,44,0,0,0,0
10-00-45,0,0,0,0,0,0,38,0,0,0,0
10-00-55,0,0,0,0,0,0,39,0,0,0,0
10-01-05,0,0,0,0,0,0,40,0,0,0,0
10-01-15,0,0,0,0,0,0,42,0,0,0,0
10-01-25,0,0,0,0,0,0,34,0,0,0,0
10-01-35,0,0,0,0,0,0,32,0,0,0,0
10-01-45,0,0,0,0,0,0,33,0,0,0,0
10-01-55,0,0,0,0,0,0,30,0,0,0,0
10-02-05,0,0,0,0,0,0,0,0,29,0,0
10-02-15,0,0,0,0,0,29,31,0,32,0,0
10-02-25,0,0,0,0,0,30,31,0,0,0,0
10-02-35,0,0,0,0,0,0,0,0,0,31,0
10-02-55,0,0,0,0,0,0,0,0,32,0,0
10-03-05,0,0,0,0,29,30,0,0,0,0,0
10-03-15,0,0,0,0,0,0,0,0,0,29,0
10-03-25,0,0,0,0,31,0,0,0,0,0,0
10-04-25,0,0,0,0,0,0,29,0,0,0,0
10-04-35,0,0,0,0,0,0,29,0,30,29,0
10-04-45,0,0,0,0,30,0,0,0,0,0,0
10-05-55,0,0,0,0,0,0,0,0,31,29,0
10-06-05,0,0,0,0,0,0,31,0,31,31,0
10-06-15,0,0,0,0,0,0,0,0,34,0,0
10-06-25,0,0,0,0,0,0,0,0,33,0,0
10-06-35,0,0,0,0,0,0,30,0,32,0,0
10-06-55,0,0,0,0,0,29,0,0,31,0,0
10-07-05,0,0,0,0,0,0,0,0,33,0,0
10-08-35,0,0,0,0,0,0,0,0,29,0,0
10-09-15,0,0,0,0,0,0,0,0,30,0,0
10-10-15,0,0,0,0,0,0,0,0,32,0,0
10-10-25,0,0,0,0,29,0,0,0,32,31,0
10-10-35,0,0,0,0,0,0,0,0,0,30,0
10-10-45,0,0,0,0,0,0,0,0,0,29,30
10-11-15,0,0,0,0,31,0,0,0,0,0,0
10-11-55,0,0,0,0,0,0,30,0,0,0,0
10-12-55,0,0,0,0,0,0,31,0,0,0,0
10-13-15,0,0,0,0,0,0,29,0,0,0,0
10-13-35,0,0,0,0,0,29,0,0,0,0,0
10-14-15,0,0,0,0,0,0,29,0,0,0,0
10-14-25,0,0,0,0,0,0,30,0,0,31,0
10-14-35,0,0,0,0,0,0,29,0,0,31,0
10-14-45,0,0,0,0,0,0,0,0,0,34,0
10-15-05,0,0,0,0,0,0,35,0,0,0,0
10-15-35,0,0,0,0,0,35,0,0,0,0,0
10-16-45,0,0,0,0,0,0,0,0,29,0,0
10-17-15,0,0,0,0,0,33,0,0,0,0,0
10-18-45,0,0,0,0,0,39,0,0,32,0,0
10-18-55,0,0,0,0,0,38,0,0,0,0,0
10-19-05,0,0,0,0,0,29,30,0,0,0,0
10-19-15,0,0,0,0,0,0,30,0,30,0,0
10-19-35,0,29,0,0,0,0,0,0,32,0,0
10-19-45,0,0,0,0,0,0,31,0,0,0,0
10-20-55,0,0,0,0,0,0,0,0,0,29,0
10-21-05,0,0,0,0,0,30,0,0,0,0,0
10-21-15,0,0,0,0,0,30,0,0,0,0,0
10-21-35,0,34,0,0,0,31,0,0,0,0,0
10-21-45,0,31,0,0,0,31,0,0,0,0,0
10-21-55,0,31,0,0,0,0,0,0,0,0,0
10-22-05,0,0,0,0,0,31,0,0,0,0,0
10-22-15,0,32,0,0,0,32,0,0,30,0,0
10-22-25,0,0,0,0,0,0,0,0,29,0,0
10-22-35,0,29,0,0,0,0,0,0,0,29,0
10-22-45,0,30,0,0,0,0,0,0,0,29,0
10-22-55,0,29,0,0,0,0,0,0,0,0,0
10-23-05,0,0,0,0,30,0,0,0,0,0,0
10-23-25,0,29,0,0,0,0,0,0,0,0,0
10-23-35,0,32,0,0,0,0,0,0,0,0,0
10-23-45,0,31,0,0,0,0,0,0,0,0,0
10-23-55,0,31,0,0,0,0,0,0,0,0,0
10-24-05,0,32,0,0,0,0,0,0,0,0,0
10-24-15,0,32,0,0,0,29,0,0,30,0,0
10-24-25,0,31,0,0,0,30,0,0,30,0,0
10-24-35,0,0,0,0,0,36,0,0,34,0,0
10-24-45,0,0,0,0,0,0,30,0,0,0,0
10-25-05,0,0,0,0,30,0,0,0,0,0,0
10-26-15,0,0,0,0,33,0,30,0,0,0,0
10-26-25,0,0,0,0,0,29,0,0,31,0,0
10-26-35,0,0,0,0,0,0,0,0,30,0,0
10-26-45,0,0,0,0,0,0,32,0,0,0,0
10-26-55,0,0,0,0,29,0,0,0,0,0,0
10-27-05,0,0,0,0,0,0,32,0,0,0,0
10-27-25,0,30,0,0,0,0,0,0,0,30,0
10-27-35,0,0,0,0,0,0,0,0,0,29,0
10-28-05,0,0,0,0,0,0,30,0,0,0,0
10-28-15,0,0,0,0,33,0,0,0,0,0,0
10-28-35,0,0,0,0,30,0,0,0,0,0,0
10-33-15,0,0,0,0,0,0,30,0,0,0,0
10-33-25,0,0,0,0,0,0,32,0,0,0,0
10-33-35,0,0,0,0,0,0,31,0,0,0,0
10-33-45,0,0,0,0,0,0,35,0,0,0,0
10-33-55,0,0,0,0,0,0,30,0,0,0,0
10-35-05,0,0,0,0,0,0,30,0,0,0,0
10-35-15,0,0,0,0,29,0,29,0,0,0,0
10-35-25,0,0,0,0,0,0,33,0,0,0,0
10-35-35,0,0,0,0,30,0,33,0,0,0,0
10-35-55,0,0,0,0,0,0,30,0,0,0,0
10-39-45,0,0,0,0,0,32,0,0,0,0,0
10-39-55,0,29,0,0,0,0,0,0,31,0,0
10-40-05,0,0,0,0,0,37,0,0,0,0,0
10-40-15,0,29,0,0,0,0,0,0,0,0,0
10-40-25,0,30,0,0,0,0,0,0,0,29,0
10-40-35,0,0,0,0,0,0,0,0,0,32,0
10-40-45,0,30,0,0,0,0,0,0,30,0,0
10-40-55,0,30,0,0,0,0,31,0,32,0,0
10-41-05,0,0,0,0,0,0,0,0,32,0,0
10-42-05,0,0,0,0,30,0,0,0,0,0,0
10-42-15,0,0,0,0,29,0,0,0,0,0,0
10-42-35,0,0,0,0,0,0,0,0,31,0,0
10-42-55,0,0,0,0,0,29,0,0,36,0,0
10-43-05,0,0,0,0,0,0,29,0,0,0,0
10-43-15,0,0,0,0,0,0,33,0,0,0,0
10-43-55,0,0,0,0,29,0,34,0,0,0,0
10-44-05,0,0,0,0,30,0,0,0,0,0,0
10-44-55,0,0,0,0,0,0,29,0,0,0,0
10-45-15,0,0,0,0,0,0,29,0,0,0,0
10-45-25,0,0,0,0,0,0,30,0,0,0,0
10-45-35,0,0,0,0,0,0,30,0,0,0,0
10-45-45,0,0,0,0,0,0,34,0,0,0,0
10-45-55,0,0,0,0,30,0,32,0,0,0,29
10-46-05,0,0,0,0,0,0,29,0,0,0,0
10-47-05,0,0,0,0,0,0,29,0,0,0,0
10-47-25,0,0,0,0,0,0,0,0,30,0,0
10-49-35,0,0,0,0,0,30,0,0,0,0,0
10-50-15,0,0,0,0,31,0,0,0,0,0,0
10-50-25,0,0,0,0,30,0,0,0,0,0,0
10-50-35,0,0,0,0,29,0,0,0,0,0,0
10-50-45,0,0,0,0,30,0,0,0,0,0,0
10-51-35,0,0,0,0,0,31,0,0,30,0,0
10-51-45,0,0,0,0,0,34,0,0,32,0,0
10-52-35,0,0,0,0,0,0,0,0,30,0,0
10-53-15,0,0,0,0,0,0,0,0,29,0,0
10-54-25,0,0,0,0,0,0,0,0,31,0,0
10-54-35,0,0,0,0,0,0,0,0,30,0,0
10-54-45,0,0,0,0,0,0,0,0,30,0,0
10-54-55,0,0,0,0,0,0,0,0,30,0,0
11-01-15,0,0,0,0,29,0,0,0,0,0,0
11-01-25,0,0,0,0,30,0,0,0,0,0,0
11-01-35,0,0,0,0,29,0,0,0,0,0,0
11-02-25,0,29,0,0,0,0,0,0,0,0,0
11-02-35,0,30,0,0,0,0,0,0,0,0,0
11-02-45,0,30,0,0,0,0,0,0,0,0,0
11-02-55,0,31,0,0,0,0,0,0,0,0,0
11-03-25,0,31,0,0,0,0,0,0,0,0,0
11-04-15,0,0,0,0,0,0,29,0,0,0,0
11-05-35,0,0,0,0,0,0,0,0,31,0,0
11-05-55,0,0,0,0,0,0,0,0,35,0,0
11-06-05,0,0,0,0,0,0,0,0,29,0,0
11-06-55,0,0,0,0,29,0,0,0,0,0,0
11-07-05,0,0,0,0,31,0,0,0,0,0,0
11-07-15,0,0,0,0,29,0,0,0,35,0,0
11-07-45,0,0,0,0,32,0,0,0,0,0,0
11-08-05,0,0,0,0,0,32,0,0,0,0,0
11-08-15,0,0,0,0,32,0,0,0,0,0,0
11-08-25,0,0,0,0,0,0,0,0,32,0,0
11-08-35,0,0,0,0,30,0,0,0,0,0,0
11-12-15,0,0,0,0,0,30,0,0,0,0,0
11-12-25,0,0,0,0,0,29,0,0,0,0,0
11-16-15,0,30,0,0,31,0,0,0,31,0,0
11-16-25,0,32,0,0,30,0,0,0,36,0,0
11-16-35,0,29,0,0,31,0,0,0,31,0,0
11-16-45,0,0,0,0,31,0,0,0,40,0,0
11-16-55,0,0,0,0,30,0,0,0,36,0,0
11-17-05,0,0,0,0,30,0,0,0,33,0,0
11-17-25,0,32,0,0,0,30,29,0,0,0,0
11-17-35,0,0,0,0,0,30,30,0,0,0,0
11-17-45,0,0,0,0,0,0,0,0,32,0,0
11-18-05,0,30,0,0,0,0,0,0,29,0,0
11-18-15,0,30,0,0,0,0,0,0,0,0,0
11-18-25,0,0,0,0,0,0,0,0,37,32,0
11-18-35,0,0,0,0,0,0,0,0,35,30,0
11-18-45,0,0,0,0,0,0,0,0,0,32,0
11-19-25,0,30,0,0,0,0,0,0,0,0,0
11-19-35,0,31,0,0,0,0,0,0,0,0,0
11-19-45,0,0,0,0,0,29,0,0,0,0,0
11-19-55,0,30,0,0,0,0,0,0,0,0,0
11-20-15,0,0,0,0,0,0,0,0,0,30,0
11-20-25,0,0,0,0,0,0,0,0,0,29,0
11-20-35,0,0,0,0,0,0,0,0,0,31,0
11-20-55,0,30,0,0,0,0,0,0,0,0,0
11-21-35,0,0,0,0,0,0,0,0,0,34,0
11-21-45,0,0,0,0,0,0,0,0,0,31,0
11-21-55,0,0,0,0,0,0,0,0,0,30,0
11-22-05,0,0,0,0,0,0,0,0,0,32,0
11-22-15,0,0,0,0,0,0,0,0,0,29,0
11-22-25,0,0,0,0,0,0,0,0,0,36,0
11-22-35,0,31,0,0,0,0,0,0,0,0,0
11-22-45,0,31,0,0,0,0,0,0,0,0,0
11-22-55,0,29,0,0,0,0,0,0,0,0,0
11-23-15,0,31,0,0,0,0,0,0,0,0,0
11-23-35,0,32,0,0,0,0,0,0,0,0,0
11-23-55,0,31,0,0,0,0,0,0,0,0,0
11-24-25,0,0,0,0,32,0,0,0,31,0,0
11-24-35,0,0,0,0,30,0,0,0,33,0,0
11-24-45,0,0,0,0,30,0,0,0,0,0,0
11-25-35,0,0,0,0,30,0,0,0,0,0,29
11-26-05,0,0,0,0,33,0,0,0,35,0,0
11-26-15,0,0,0,0,30,0,0,0,32,0,0
11-26-25,0,30,0,0,30,0,0,0,30,0,0
11-26-45,0,0,0,0,0,0,0,0,0,0,31
11-26-55,0,0,0,0,31,0,0,0,0,0,0
11-41-15,0,0,0,0,0,0,29,0,0,0,0
11-41-25,0,0,0,0,0,0,0,0,29,0,0
11-43-45,0,31,0,0,0,0,0,0,0,0,0
11-44-25,0,0,0,0,0,0,0,0,0,29,29
11-44-35,0,0,0,0,0,0,0,0,31,0,0
11-44-45,0,0,0,0,0,0,0,0,33,0,0
11-44-55,0,33,0,0,32,0,29,0,0,31,0
11-45-35,0,0,0,0,0,29,0,0,0,34,0
11-45-45,0,0,0,0,0,0,29,0,0,0,0
11-45-55,0,39,0,0,0,0,0,0,0,0,32
11-46-15,0,0,0,0,0,0,0,0,32,0,0
11-46-25,0,0,0,0,29,0,0,0,32,31,0
11-46-35,0,0,0,0,33,0,0,0,38,32,0
11-46-45,0,0,0,0,32,0,0,0,0,34,0
11-46-55,0,0,0,0,0,0,0,0,0,30,0
11-47-05,0,0,0,0,0,0,33,0,0,0,0
11-47-15,0,0,0,0,0,0,32,0,0,0,0
11-47-25,0,30,0,0,0,0,31,0,0,0,0
11-47-35,0,30,0,0,0,0,36,0,30,0,0
11-47-45,0,32,0,0,0,0,31,0,30,0,0
11-47-55,0,0,0,0,0,30,0,0,29,0,0
11-48-05,0,0,0,0,0,0,0,0,30,0,0
11-48-15,0,0,0,0,0,33,0,0,30,0,0
11-48-25,0,31,0,0,0,0,0,0,33,0,0
11-48-35,0,0,0,0,0,30,0,0,29,0,0
11-48-45,0,31,0,0,0,31,0,0,34,0,0
11-48-55,0,31,0,0,0,32,0,0,35,0,0
11-49-05,0,0,0,0,0,30,33,0,32,0,0
11-49-15,0,0,0,0,0,0,38,0,30,0,0
11-49-25,0,29,0,0,0,29,0,0,0,0,0
11-49-55,0,0,0,0,0,0,0,0,30,0,0
11-50-15,0,30,0,0,0,0,0,0,31,0,0
11-51-25,0,0,0,0,0,29,0,0,0,0,0
11-52-05,0,0,0,0,0,0,33,0,0,0,0
11-52-15,0,0,0,0,0,29,30,0,29,0,0
11-52-45,0,0,0,0,29,0,0,0,33,0,0
11-52-55,0,0,0,0,0,32,0,0,30,0,0
11-53-05,0,0,0,0,0,0,30,0,31,0,0
11-53-35,0,0,0,0,0,31,0,0,30,0,0
11-54-25,0,0,0,0,0,29,0,0,30,0,0
11-58-05,0,0,0,0,0,0,0,0,0,29,0
11-58-45,0,0,0,0,0,0,31,0,0,0,0
12-00-05,0,0,0,0,0,29,0,0,0,0,0
12-00-15,0,34,0,0,0,0,0,0,0,0,0
12-00-25,0,0,0,0,0,32,0,0,0,0,0
12-00-35,0,0,0,0,31,0,0,0,0,0,0
12-00-45,0,0,0,0,30,0,0,0,0,0,0
12-00-55,0,0,0,0,32,0,0,0,0,0,0
12-01-05,0,30,0,0,32,0,0,0,0,0,0
12-01-15,0,30,0,0,0,0,0,0,0,0,0
12-01-25,0,30,0,0,0,0,0,0,0,0,0
12-01-35,0,0,0,0,0,0,0,0,31,0,0
12-01-45,0,0,0,0,0,0,0,0,29,0,29
12-01-55,0,0,0,0,0,0,0,0,30,0,0
12-02-05,0,0,0,0,0,0,0,0,0,0,31
12-02-15,0,32,0,0,0,0,0,0,0,0,0
12-02-25,0,29,0,0,0,29,0,0,0,0,0
12-02-35,0,0,0,0,0,30,0,0,30,0,0
12-02-55,0,31,0,0,0,0,0,0,0,0,0
12-03-05,0,38,0,0,0,0,0,0,0,0,0
12-03-25,0,0,0,0,0,0,0,0,0,0,31
12-03-35,0,32,0,0,31,29,0,0,0,0,0
12-03-45,0,0,0,0,0,33,0,0,0,32,0
12-04-15,0,0,0,0,0,0,0,0,0,0,29
12-04-25,0,30,0,0,29,32,0,0,0,0,33
12-04-35,0,0,0,0,0,31,0,0,30,0,0
12-04-45,0,0,0,0,0,0,0,0,30,0,0
12-04-55,0,0,0,0,0,32,0,0,0,0,0
12-05-05,0,0,0,0,0,34,0,0,0,0,0
12-05-15,0,0,0,0,0,35,0,0,0,34,0
12-05-25,0,0,0,0,0,33,0,0,0,0,0
12-05-35,0,0,0,0,0,31,0,0,0,0,0
12-05-45,0,0,0,0,29,0,0,0,0,0,0
12-05-55,0,0,0,0,0,30,0,0,0,0,0
12-06-05,0,0,0,0,0,35,0,0,0,0,0
12-06-15,0,0,0,0,0,29,0,0,0,0,0
12-06-25,0,0,0,0,0,30,0,0,0,0,0
12-06-45,0,0,0,0,29,0,0,0,0,0,0
12-07-05,0,0,0,0,0,29,0,0,0,0,0
12-07-15,0,0,0,0,0,31,0,0,0,0,0
12-07-25,0,0,0,0,0,0,0,0,31,0,0
12-07-35,0,0,0,0,0,0,37,0,34,0,0
12-07-45,0,0,0,0,29,30,0,0,0,0,0
12-07-55,0,0,0,0,0,30,0,0,0,0,0
12-08-05,0,0,0,0,0,38,0,0,0,0,0
12-08-15,0,0,0,0,34,32,0,0,0,0,0
12-08-25,0,0,0,0,0,31,0,0,0,0,0
12-08-35,0,0,0,0,31,31,0,0,0,0,0
12-08-45,0,0,0,0,32,30,0,0,0,32,0
12-08-55,0,0,0,0,32,32,0,0,0,0,0
12-09-05,0,0,0,0,0,35,0,0,0,0,0
12-09-15,0,0,0,0,30,0,0,0,0,0,0
12-09-25,0,0,0,0,29,0,0,0,0,0,0
12-09-35,0,0,0,0,31,0,0,0,0,0,0
12-09-45,0,0,0,0,29,0,0,0,0,0,0
12-09-55,0,0,0,0,30,0,29,0,0,31,0
12-10-05,0,0,0,0,31,0,0,0,0,0,0
12-10-15,0,0,0,0,30,0,0,0,0,30,0
12-10-25,0,0,0,0,32,0,0,0,0,0,0
12-10-35,0,0,0,0,34,0,0,0,0,0,0
12-10-45,0,0,0,0,30,0,0,0,0,34,0
12-10-55,0,0,0,0,29,0,0,0,29,0,0
12-11-55,0,0,0,0,0,29,0,0,0,0,0
12-12-25,0,0,0,0,0,31,0,0,0,0,0
12-12-55,0,0,0,0,31,32,0,0,30,0,0
12-13-35,0,0,0,0,0,30,0,0,0,0,0
12-14-25,0,0,0,0,0,29,0,0,0,0,0
12-14-35,0,0,0,0,0,29,0,0,0,0,0
12-14-45,0,0,0,0,0,30,0,0,0,0,0
12-14-55,0,0,0,0,0,30,0,0,0,0,0
12-15-15,0,0,0,0,0,29,0,0,0,0,0
12-17-15,0,0,0,0,0,32,0,0,0,0,0
12-17-25,0,0,0,0,0,0,32,0,33,0,0
12-17-35,0,0,0,0,0,30,0,0,32,0,0
12-18-35,0,0,0,0,0,29,0,0,0,0,0
12-20-35,0,0,0,0,0,29,0,0,0,0,0
12-20-45,0,0,0,0,0,29,0,0,0,0,0
12-20-55,0,0,0,0,0,29,0,0,0,0,0
12-21-05,0,0,0,0,0,32,0,0,0,0,0
12-26-25,0,0,0,0,0,31,0,0,29,0,0
12-26-35,0,0,0,0,0,31,31,0,29,0,0
12-26-55,0,0,0,0,0,0,30,0,30,0,0
12-27-05,0,0,0,0,0,0,30,0,32,0,0
12-27-15,0,0,0,0,0,0,0,0,31,0,0
12-27-25,0,0,0,0,0,0,30,0,35,0,0
12-27-35,0,0,0,0,0,0,30,0,0,0,0
12-27-45,0,0,0,0,0,0,0,0,30,0,0
12-27-55,0,0,0,0,0,0,29,0,34,0,0
12-28-15,0,0,0,0,0,0,0,0,29,0,0
12-28-25,0,0,0,0,0,0,0,0,31,0,0
12-28-45,0,0,0,0,0,0,31,0,0,0,0
12-28-55,0,0,0,0,0,0,30,0,32,0,0
12-29-05,0,0,0,0,0,0,31,0,31,0,0
12-29-15,0,0,0,0,0,0,0,0,30,0,0
12-30-15,0,0,0,0,0,31,29,0,31,0,0
12-30-35,0,0,0,0,0,0,0,0,36,0,0
12-30-45,0,0,0,0,0,0,29,0,29,0,0
12-31-05,0,0,0,0,0,30,0,0,32,0,0
12-31-25,0,0,0,0,0,0,0,0,29,0,0
12-32-35,0,0,0,0,0,31,0,0,31,0,0
12-32-45,0,0,0,0,0,36,0,0,0,0,0
12-32-55,0,0,0,0,0,0,29,0,0,0,0
12-33-05,0,0,0,0,0,0,30,0,0,0,0
12-33-15,0,0,0,0,0,0,32,0,0,0,0
12-33-25,0,0,0,0,0,30,0,0,0,0,0
12-33-35,0,0,0,0,0,29,0,0,0,0,0
12-33-45,0,0,0,0,0,32,0,0,0,0,0
12-33-55,0,0,0,0,0,29,0,0,0,0,0
12-34-15,0,0,0,0,0,30,0,0,0,0,0
12-34-25,0,0,0,0,0,30,0,0,0,0,0
12-34-35,0,0,0,0,0,30,33,0,0,0,0
12-35-15,0,0,0,0,0,29,0,0,0,0,0
12-35-35,0,0,0,0,0,31,0,0,0,0,0
12-35-45,0,0,0,0,0,32,0,0,0,0,31
12-35-55,0,0,0,0,0,30,0,0,0,0,0
12-36-35,0,0,0,0,0,0,0,0,0,0,30
12-39-55,0,33,0,0,0,0,0,0,0,31,0
12-40-05,0,0,0,0,29,0,0,0,0,0,32
12-40-25,0,0,0,0,30,0,0,0,0,0,0
12-40-35,0,0,0,0,34,0,0,0,0,0,0
12-40-45,0,0,0,0,35,0,0,0,0,0,0
12-41-05,0,0,0,0,30,0,0,0,0,31,32
12-41-25,0,0,0,0,0,0,0,0,0,0,30
12-41-35,0,0,0,0,0,0,0,0,0,0,32
12-42-05,0,0,0,0,0,29,0,0,0,0,0
12-42-15,0,31,0,0,29,33,30,0,31,0,0
12-42-25,0,0,0,0,0,0,0,0,39,0,0
12-42-35,0,0,0,0,0,0,0,0,34,0,0
12-42-45,0,0,0,0,0,0,0,0,0,32,0
12-43-05,0,0,0,0,32,0,0,0,0,0,0
12-43-15,0,0,0,0,0,0,0,0,0,32,30
12-43-25,0,29,0,0,0,29,0,0,32,0,0
12-43-35,0,0,0,0,0,0,0,0,34,0,0
12-44-25,0,29,0,0,0,30,0,0,30,0,0
