date,0,1,2,4,5,6,7,8,9,10,11
09-00-05,0,48,53,0,49,41,51,0,53,59,0
09-00-15,0,48,52,0,47,42,50,0,52,59,0
09-00-25,0,43,48,0,41,45,49,0,51,60,0
09-00-35,0,47,42,0,48,49,40,0,55,60,0
09-00-45,0,46,44,0,48,50,40,0,56,59,0
09-00-55,0,45,43,0,49,48,39,0,56,60,0
09-01-05,0,48,42,0,48,49,39,0,56,60,0
09-01-15,0,47,43,0,48,49,39,0,56,60,0
09-01-25,0,47,42,0,48,49,40,0,56,59,0
09-01-35,0,47,42,0,48,49,39,0,56,60,0
09-01-45,0,46,45,0,48,49,40,0,55,59,0
09-01-55,0,46,43,0,48,49,39,0,57,60,0
09-02-05,0,47,43,0,48,49,39,0,56,59,0
09-02-15,0,46,43,0,48,48,39,0,57,60,0
09-02-25,0,46,43,0,48,48,41,0,56,60,0
09-02-35,0,48,44,0,48,49,40,0,56,59,0
09-02-45,0,47,44,0,48,48,39,0,56,60,0
09-02-55,0,48,42,0,48,49,39,0,56,59,0
09-03-05,0,46,41,0,48,50,41,0,56,60,0
09-03-15,0,47,43,0,49,48,41,0,56,60,0
09-03-25,0,47,42,0,48,49,39,0,56,60,0
09-03-35,0,47,42,0,48,48,39,0,56,60,0
09-03-45,0,47,43,0,48,48,41,32,56,59,0
09-03-55,0,47,42,0,48,49,40,0,56,59,0
09-04-05,0,46,42,0,48,49,41,0,56,60,0
09-04-15,0,46,43,0,48,49,40,0,57,60,0
09-04-25,0,46,42,0,48,49,39,0,57,59,0
09-04-35,0,46,42,0,48,49,39,0,56,59,0
09-04-45,0,46,45,0,49,49,41,33,56,59,0
09-04-55,0,47,43,0,48,50,41,0,56,59,0
09-05-05,0,47,43,0,48,50,39,0,56,59,0
09-05-15,0,47,43,0,48,48,39,0,57,59,0
09-05-25,0,46,41,0,48,49,40,0,56,60,0
09-05-35,0,47,42,0,48,49,39,0,56,59,0
09-05-45,0,47,42,0,48,49,40,0,56,59,0
09-05-55,0,46,43,0,48,49,39,0,56,59,0
09-06-05,0,46,41,0,48,50,40,0,56,60,0
09-06-15,0,48,41,0,48,48,39,0,56,59,0
09-06-25,0,47,43,0,48,49,39,0,56,59,0
09-06-35,0,47,43,0,48,48,39,0,56,59,0
09-06-45,0,47,42,0,48,49,39,0,55,60,0
09-06-55,0,46,43,0,48,49,39,0,57,59,0
09-07-05,0,47,42,0,49,49,39,0,56,59,0
09-07-15,0,46,42,0,48,49,39,0,57,59,0
09-07-25,0,46,43,0,48,49,39,0,57,60,0
09-07-35,0,46,42,0,48,49,39,0,56,59,0
09-07-45,0,47,42,0,48,49,40,0,56,59,0
09-07-55,0,46,44,0,48,49,40,0,56,60,0
09-08-05,0,47,42,0,48,49,40,0,57,59,0
09-08-15,0,47,44,0,48,49,40,0,56,59,0
09-08-25,0,47,42,0,48,49,39,0,56,59,0
09-08-35,0,47,41,0,48,49,39,0,56,59,0
09-08-45,0,47,42,0,49,49,39,0,56,60,0
09-08-55,0,46,42,0,48,49,39,0,56,59,0
09-09-05,0,47,42,0,48,49,40,0,55,59,0
09-09-15,0,47,43,0,48,48,39,0,56,59,0
09-09-25,0,47,42,0,48,49,39,0,56,60,0
09-09-35,0,46,41,0,48,49,39,0,56,59,0
09-09-45,0,47,42,0,48,49,40,0,56,59,0
09-09-55,0,47,42,0,48,47,39,0,56,59,0
09-10-05,0,47,41,0,48,49,40,0,56,59,0
09-10-15,0,47,42,0,48,49,40,0,56,59,0
09-10-25,0,47,43,0,48,48,40,0,56,60,0
09-10-35,0,46,44,0,48,48,40,0,56,59,0
09-10-45,0,47,43,0,48,48,40,0,56,59,0
09-10-55,0,47,44,0,48,49,40,0,56,59,0
09-11-05,0,46,43,0,49,49,38,0,56,59,0
09-11-15,0,47,43,0,48,49,39,0,56,60,0
09-11-25,0,47,43,0,48,48,40,0,56,60,0
09-11-35,0,48,42,0,48,50,40,0,56,59,0
09-11-45,0,48,43,0,49,49,39,0,56,59,0
09-11-55,0,47,43,0,48,49,39,0,56,59,0
09-12-05,0,47,41,0,48,49,40,0,56,59,0
09-12-15,0,47,43,0,48,50,39,0,55,59,0
09-12-25,0,46,41,0,48,49,40,0,56,59,0
09-12-35,0,47,43,0,48,49,39,0,56,60,0
09-12-45,0,47,41,0,48,48,40,0,56,60,0
09-12-55,0,46,42,0,48,49,39,0,56,60,0
09-13-05,0,47,42,0,48,49,40,0,56,59,0
09-13-15,0,47,43,0,48,48,39,0,56,59,0
09-13-25,0,45,43,0,48,49,39,0,56,59,0
09-13-35,0,47,44,0,47,49,40,0,56,59,0
09-13-45,0,46,42,0,48,48,40,0,56,59,0
09-13-55,0,47,42,0,48,49,40,0,56,60,0
09-14-05,0,46,42,0,48,49,40,0,56,60,0
09-14-15,0,47,41,0,48,48,40,0,56,59,0
09-14-25,0,47,43,0,48,49,39,0,55,59,0
09-14-35,0,46,43,0,49,49,39,0,56,59,0
09-14-45,0,47,43,0,48,49,39,0,56,60,0
09-14-55,0,47,44,0,48,49,39,0,56,59,0
09-15-05,0,45,41,0,48,49,40,0,56,60,0
09-15-15,0,47,42,0,48,49,39,0,56,59,0
09-15-25,0,46,42,0,48,49,39,0,56,59,0
09-15-35,0,46,41,0,48,49,40,0,56,59,0
09-15-45,0,47,42,0,48,49,39,0,56,60,0
09-15-55,0,47,42,0,47,49,39,0,56,60,0
09-16-05,0,47,42,0,48,49,39,0,56,59,0
09-16-15,0,46,42,0,48,49,39,0,57,59,0
09-16-25,0,47,44,0,48,49,39,0,56,59,0
09-16-35,0,47,43,0,48,49,39,0,57,60,0
09-16-45,0,48,42,0,48,49,40,0,56,59,0
09-16-55,0,46,43,0,48,49,40,0,56,60,0
09-17-05,0,47,42,0,48,49,39,0,56,59,0
09-17-15,0,47,44,0,48,50,38,0,57,59,0
09-17-25,0,46,43,0,48,48,40,0,56,60,0
09-17-35,0,47,42,0,48,48,39,0,56,60,0
09-17-45,0,47,44,0,48,49,39,0,56,59,0
09-17-55,0,47,43,0,48,49,39,0,56,60,0
09-18-05,0,47,43,0,48,49,41,0,56,59,0
09-18-15,0,46,42,0,48,48,39,0,57,60,0
09-18-25,0,47,42,0,48,49,40,32,56,59,0
09-18-35,0,47,44,0,48,49,42,0,57,59,0
09-18-45,0,46,43,0,48,48,40,32,56,60,0
09-18-55,0,46,43,0,48,48,41,32,56,59,0
09-19-05,0,47,43,0,48,49,40,32,56,59,0
09-19-15,0,47,42,0,48,49,39,0,55,59,0
09-19-25,0,47,46,0,47,48,40,32,55,59,0
09-19-35,0,47,46,0,48,49,42,32,55,60,0
09-19-45,0,47,41,0,48,49,44,32,55,60,0
09-19-55,0,46,46,0,49,49,43,32,55,60,0
09-20-05,0,47,43,0,48,48,43,32,56,60,0
09-20-15,0,46,46,0,48,48,44,35,56,59,0
09-20-25,0,44,48,0,48,48,46,0,56,60,0
09-20-35,0,46,48,0,49,48,45,0,56,60,0
09-20-45,0,46,48,0,49,48,43,0,56,59,0
09-20-55,0,45,48,0,47,50,43,0,55,59,0
09-21-05,0,46,50,0,47,49,42,0,56,59,0
09-21-15,0,45,49,0,46,49,42,0,57,60,0
09-21-25,0,46,49,0,47,50,44,0,56,59,0
09-21-35,0,45,49,0,49,48,43,0,57,59,0
09-21-45,0,44,47,0,50,49,46,0,56,60,0
09-21-55,0,46,49,0,48,50,43,0,57,60,0
09-22-05,0,44,48,0,49,49,44,0,56,60,0
09-22-15,0,43,49,0,49,48,44,0,57,60,0
09-22-25,0,42,49,0,48,49,44,0,56,60,0
09-22-35,0,45,49,0,48,48,42,0,57,60,0
09-22-45,0,46,49,0,49,48,38,0,55,60,0
09-22-55,0,46,49,0,50,47,40,0,55,59,0
09-23-05,0,44,46,0,49,49,41,0,55,60,0
09-23-15,0,46,48,0,49,48,38,0,56,60,0
09-23-25,0,47,49,0,49,47,42,0,55,59,0
09-23-35,0,46,50,0,49,48,38,0,56,59,0
09-23-45,0,48,47,0,48,49,40,0,56,59,0
09-23-55,0,48,50,0,49,47,38,0,56,59,0
09-24-05,0,46,47,0,48,48,43,0,56,59,0
09-24-15,0,48,47,0,49,47,40,0,56,59,0
09-24-25,0,48,48,0,48,47,42,0,55,59,0
09-24-35,0,48,48,0,47,47,46,0,55,60,0
09-24-45,0,46,49,0,48,48,43,0,55,59,0
09-24-55,0,48,45,0,48,46,39,0,55,58,0
09-25-05,0,48,42,0,48,47,53,0,56,60,0
09-25-15,0,47,48,0,49,45,50,0,57,58,0
09-25-25,0,47,50,0,48,47,47,0,55,57,0
09-25-35,0,47,48,0,49,47,47,0,57,57,0
09-25-45,0,48,48,0,48,48,46,0,56,56,0
09-25-55,0,49,46,0,48,48,47,0,56,56,0
09-26-05,0,49,48,0,48,48,48,0,56,55,0
09-26-15,0,47,48,0,48,46,46,0,55,55,0
09-26-25,0,48,49,0,49,47,46,0,56,56,0
09-26-35,0,47,50,0,48,46,47,0,56,55,0
09-26-45,0,46,48,0,48,46,46,0,56,55,0
09-26-55,0,45,46,0,48,46,45,0,56,55,0
09-27-05,0,44,46,0,48,46,44,0,57,55,0
09-27-15,0,46,49,0,48,46,38,38,57,51,0
09-27-25,0,47,50,0,48,46,49,0,57,52,0
09-27-35,0,46,49,0,49,46,45,0,56,50,0
09-27-45,0,44,48,0,48,47,36,0,56,50,0
09-27-55,0,41,49,0,48,47,35,0,52,50,0
09-28-05,0,41,49,0,49,48,35,0,32,49,0
09-28-15,0,39,48,0,42,48,34,0,34,50,0
09-28-25,0,36,45,0,42,50,35,0,42,54,0
09-28-35,0,35,45,0,37,49,33,0,33,55,0
09-28-45,0,35,46,0,33,48,41,0,0,54,0
09-28-55,0,33,44,0,0,49,34,0,0,53,0
09-29-05,0,34,48,0,32,48,0,0,0,53,0
09-29-15,0,35,47,0,32,47,0,0,0,54,0
09-29-25,0,34,47,0,32,47,33,0,0,54,0
09-29-35,0,37,44,0,0,47,0,0,0,54,0
09-29-45,0,36,46,0,0,49,0,0,0,53,0
09-29-55,0,34,48,0,0,49,0,0,32,54,0
09-30-05,0,34,49,0,0,49,0,0,0,54,0
09-30-15,0,35,48,0,0,49,32,0,0,54,0
09-30-25,0,38,45,0,32,49,0,0,0,54,0
09-30-35,0,37,44,0,0,48,0,0,0,53,0
09-30-45,0,36,43,0,0,48,0,0,0,53,0
09-30-55,0,37,45,0,0,49,0,0,0,54,0
09-31-05,0,38,48,0,0,49,0,0,0,53,0
09-31-15,0,40,46,0,0,49,0,0,0,54,0
09-31-25,0,40,47,0,0,49,0,0,0,53,0
09-31-35,0,34,46,0,0,49,0,0,0,53,0
09-31-45,0,34,47,0,0,49,32,0,0,54,0
09-31-55,0,33,48,0,0,49,0,0,0,55,0
09-32-05,0,34,48,0,0,48,32,0,0,54,0
09-32-15,0,36,48,0,0,48,32,0,0,54,0
09-32-25,0,35,50,0,0,49,32,0,0,54,0
09-32-35,0,35,49,0,0,48,0,0,0,54,0
09-32-45,0,35,48,0,0,49,32,0,0,53,0
09-32-55,0,35,45,0,0,49,32,0,0,53,0
09-33-05,0,37,48,0,0,50,35,0,0,54,0
09-33-15,0,39,47,0,0,49,33,0,0,54,0
09-33-25,0,38,47,0,0,50,36,0,0,54,0
