date,0,1,2,4,5,6,7,8,9,10,11
09-00-05,0,48,53,0,49,41,51,0,53,59,0
09-01-05,0,48,42,0,48,49,39,0,56,60,0
09-02-05,0,47,43,0,48,49,39,0,56,59,0
09-03-05,0,46,41,0,48,50,41,0,56,60,0
09-04-05,0,46,42,0,48,49,41,0,56,60,0
09-05-05,0,47,43,0,48,50,39,0,56,59,0
09-06-05,0,46,41,0,48,50,40,0,56,60,0
09-07-05,0,47,42,0,49,49,39,0,56,59,0
09-08-05,0,47,42,0,48,49,40,0,57,59,0
09-09-05,0,47,42,0,48,49,40,0,55,59,0
09-10-05,0,47,41,0,48,49,40,0,56,59,0
09-11-05,0,46,43,0,49,49,38,0,56,59,0
09-12-05,0,47,41,0,48,49,40,0,56,59,0
09-13-05,0,47,42,0,48,49,40,0,56,59,0
09-14-05,0,46,42,0,48,49,40,0,56,60,0
09-15-05,0,45,41,0,48,49,40,0,56,60,0
09-16-05,0,47,42,0,48,49,39,0,56,59,0
09-17-05,0,47,42,0,48,49,39,0,56,59,0
09-18-05,0,47,43,0,48,49,41,0,56,59,0
09-19-05,0,47,43,0,48,49,40,32,56,59,0
09-20-05,0,47,43,0,48,48,43,32,56,60,0
09-21-05,0,46,50,0,47,49,42,0,56,59,0
09-22-05,0,44,48,0,49,49,44,0,56,60,0
09-23-05,0,44,46,0,49,49,41,0,55,60,0
09-24-05,0,46,47,0,48,48,43,0,56,59,0
09-25-05,0,48,42,0,48,47,53,0,56,60,0
09-26-05,0,49,48,0,48,48,48,0,56,55,0
09-27-05,0,44,46,0,48,46,44,0,57,55,0
09-28-05,0,41,49,0,49,48,35,0,32,49,0
09-29-05,0,34,48,0,32,48,0,0,0,53,0
09-30-05,0,34,49,0,0,49,0,0,0,54,0
09-31-05,0,38,48,0,0,49,0,0,0,53,0
09-32-05,0,34,48,0,0,48,32,0,0,54,0
09-33-05,0,37,48,0,0,50,35,0,0,54,0
09-34-05,0,37,47,0,0,50,0,0,0,54,0
09-35-05,0,40,46,0,0,49,0,0,37,54,0
09-36-05,0,33,41,0,0,36,37,0,37,34,0
09-37-05,0,0,0,0,0,0,0,0,36,0,0
09-38-05,0,0,0,0,0,0,0,0,34,0,0
09-39-05,0,0,0,0,0,0,0,0,38,0,0
09-40-05,0,0,0,0,0,0,0,0,35,0,0
09-41-05,0,0,0,0,0,0,0,0,37,0,0
09-42-05,0,0,0,0,0,0,0,0,32,0,45
09-43-05,0,0,33,0,0,0,35,0,0,0,0
09-44-05,0,32,32,0,0,0,32,0,0,0,0
09-45-45,0,0,0,0,0,0,33,0,0,0,0
09-46-05,0,0,0,0,0,32,32,0,0,0,0
09-47-15,0,0,0,0,0,0,32,0,0,0,0
09-48-05,0,0,32,0,0,0,0,0,0,0,0
09-49-15,0,0,35,0,0,0,0,0,0,0,0
09-50-05,0,0,0,0,0,0,0,0,32,0,0
09-51-05,0,0,32,0,0,0,0,0,0,0,0
09-52-05,0,0,33,0,0,0,0,0,0,0,32
09-53-05,0,32,32,0,0,0,33,0,37,0,35
09-54-05,0,0,0,0,0,0,0,0,0,0,0
09-55-05,0,0,0,0,0,0,32,0,0,0,0
09-56-05,0,0,0,0,0,0,34,0,0,0,0
09-57-05,0,0,0,0,0,32,0,0,0,0,0
09-58-05,0,0,0,0,0,33,33,0,0,0,0
09-59-05,0,0,0,0,0,32,32,0,0,0,0
10-00-05,0,0,0,0,0,33,32,0,32,0,0
10-01-05,0,0,0,0,0,0,32,0,0,0,0
10-02-05,0,0,0,0,0,0,35,0,0,0,0
10-03-05,0,32,0,0,0,33,0,0,0,0,0
10-04-05,0,0,0,0,0,0,33,0,0,0,0
10-05-05,0,0,0,0,0,0,32,0,0,0,0
10-06-05,0,0,0,0,0,0,34,0,36,0,0
10-07-15,0,0,0,0,0,0,32,0,0,0,0
10-08-05,0,0,0,0,0,0,0,0,0,0,0
10-09-05,0,0,0,0,0,0,0,0,0,0,0
10-10-25,0,0,0,0,0,0,0,0,0,0,0
10-11-05,0,0,40,0,0,0,38,0,0,0,0
10-12-15,0,0,32,0,0,0,0,0,0,0,0
10-14-25,0,32,0,0,0,0,0,0,0,0,0
10-15-15,0,0,0,0,0,0,32,0,0,0,0
10-16-05,0,0,0,0,0,0,0,0,0,0,38
10-18-25,0,0,0,0,0,0,32,0,0,0,0
10-19-05,0,0,0,0,0,0,32,0,0,0,0
10-20-55,0,0,0,0,35,0,0,0,0,0,0
10-25-25,0,0,0,0,0,0,0,35,0,0,0
10-26-05,0,0,32,0,0,0,0,0,0,0,0
10-27-25,0,0,0,0,0,0,0,0,39,0,0
10-28-05,0,32,32,0,0,0,0,0,0,0,0
10-29-25,0,0,0,0,0,0,32,0,0,0,0
10-32-35,0,0,32,0,0,0,0,0,0,0,0
10-33-25,0,0,0,0,0,0,0,0,32,0,0
10-34-45,0,0,0,0,0,0,0,0,0,0,0
10-37-35,0,0,0,0,0,0,0,0,33,0,0
10-38-05,0,0,32,0,0,0,0,0,0,0,0
10-39-05,0,0,37,0,0,33,0,0,0,0,33
10-40-05,0,0,33,0,0,32,0,0,36,0,32
10-41-05,0,0,33,0,0,0,0,0,32,0,33
10-42-05,0,35,0,0,0,0,0,0,0,0,0
10-43-35,0,0,33,0,32,0,32,0,0,0,0
10-44-05,0,0,32,0,0,0,0,0,0,0,0
10-45-25,0,0,36,0,0,0,0,0,0,0,32
10-47-05,0,0,0,0,0,32,0,0,32,0,0
10-50-55,0,0,38,0,0,0,0,0,32,0,0
10-51-05,0,0,0,0,0,32,0,0,0,0,0
10-52-05,0,0,0,0,0,0,0,0,0,0,32
10-53-05,0,0,36,0,0,0,0,0,32,0,35
10-54-05,0,0,0,0,0,0,0,0,32,0,33
10-55-05,0,0,0,0,0,0,0,0,32,0,0
10-56-05,0,0,0,0,0,0,36,0,32,0,0
10-57-05,0,32,0,0,0,32,32,0,33,0,0
10-58-35,0,0,0,0,0,0,0,0,32,0,0
10-59-05,0,0,0,0,0,0,0,0,32,0,0
11-00-05,0,0,0,0,0,0,33,0,32,0,32
11-02-05,0,0,0,0,0,0,33,0,0,0,0
11-03-15,0,0,0,0,0,0,36,32,0,0,0
11-04-25,0,0,0,0,0,0,0,40,0,0,0
11-05-05,0,32,0,0,0,0,0,0,0,0,0
11-06-05,0,0,33,0,0,0,0,0,32,0,0
11-07-15,0,35,32,0,0,32,0,0,0,0,0
11-08-05,0,0,32,0,0,32,0,0,0,0,0
11-09-15,0,0,0,0,0,0,33,33,0,0,0
11-10-05,0,0,0,0,0,0,0,0,32,0,0
11-11-15,0,0,0,0,33,0,0,0,0,0,0
11-12-15,0,0,0,0,0,0,0,0,0,0,32
11-13-05,0,0,32,0,0,0,0,0,32,0,0
11-14-05,0,33,0,0,0,0,32,0,0,0,0
11-15-05,0,0,32,0,0,0,32,0,0,0,0
11-16-05,0,0,0,0,0,0,32,0,0,0,0
11-17-15,0,32,0,0,0,0,32,0,0,0,0
11-18-05,0,0,32,0,0,0,42,0,0,0,0
11-19-05,0,0,0,0,0,0,32,0,0,0,0
11-20-05,0,0,33,0,0,0,0,0,0,0,0
11-21-55,0,0,0,0,0,32,0,0,0,0,0
11-22-05,0,0,0,0,0,0,0,0,32,0,0
11-23-15,0,39,0,0,0,0,0,0,0,0,0
11-24-05,0,0,0,0,0,0,33,0,0,0,0
11-25-05,0,0,32,0,0,0,40,0,0,0,0
11-26-05,0,0,0,0,0,0,0,0,32,0,0
11-27-15,0,0,0,0,0,32,34,0,0,0,0
11-28-05,0,0,0,0,0,32,32,0,32,0,0
11-29-15,0,0,0,0,0,0,32,0,0,0,0
11-30-05,0,0,0,0,0,0,0,0,32,0,0
11-31-05,0,0,0,0,0,0,0,0,32,0,0
11-32-05,0,0,0,0,0,0,0,0,42,0,0
11-33-05,0,0,0,0,0,0,32,0,32,0,0
11-34-35,0,0,33,0,0,33,0,0,0,0,0
11-35-05,0,0,33,0,0,32,0,0,0,0,0
11-36-05,0,0,0,0,0,0,32,0,0,0,0
11-37-05,0,0,0,0,0,0,34,0,0,0,0
11-38-05,0,0,32,0,0,0,33,0,0,0,0
11-39-05,0,0,32,0,0,0,34,0,0,0,32
11-40-05,0,32,38,0,0,0,0,0,32,0,0
11-41-05,0,0,35,0,0,0,0,0,0,0,0
11-42-05,0,0,42,0,0,0,0,0,0,0,0
11-43-05,0,0,39,0,32,0,33,0,0,0,0
11-44-05,0,0,37,0,35,0,34,0,0,0,0
11-45-05,0,0,0,0,35,0,34,0,0,0,0
11-46-05,0,0,0,0,32,0,33,0,0,0,0
11-47-05,0,0,0,0,41,0,34,0,0,0,0
11-48-05,0,0,0,0,35,0,32,0,0,0,0
11-49-05,0,0,0,0,32,0,35,0,0,0,0
11-50-15,0,0,0,0,0,0,32,0,0,0,0
11-51-05,0,0,0,0,33,0,43,0,0,0,0
11-52-05,0,0,0,0,32,0,0,0,0,0,0
11-53-05,0,0,0,0,36,0,0,0,0,0,0
11-54-05,0,0,0,0,34,0,32,0,0,0,0
11-55-05,0,0,0,0,38,0,33,0,0,0,0
11-56-05,0,0,0,0,0,0,0,0,38,0,0
11-57-05,0,0,0,0,33,0,0,0,0,0,0
11-58-05,0,0,0,0,34,0,0,0,36,0,0
11-59-05,0,0,0,0,40,0,0,0,0,0,0
12-00-05,0,0,0,0,34,0,0,0,0,0,0
12-01-05,0,0,0,0,32,0,0,0,0,0,0
12-02-05,0,0,0,0,33,0,0,0,0,0,0
12-03-05,0,0,0,0,32,0,0,0,0,0,0
12-04-05,0,0,0,0,0,0,32,0,0,0,0
12-05-25,0,0,0,0,35,0,0,0,0,0,0
12-06-35,0,32,0,0,0,0,33,0,32,0,0
12-07-05,0,36,0,0,0,0,34,0,0,0,0
12-08-05,0,33,0,0,0,0,0,0,0,0,0
12-09-05,0,35,0,0,32,0,0,0,0,0,0
12-10-25,0,34,0,0,0,0,32,0,0,0,0
12-11-05,0,32,0,0,0,0,0,0,0,0,0
12-12-05,0,32,0,0,0,0,0,0,0,0,0
12-13-05,0,32,0,0,0,0,0,0,0,0,0
12-14-15,0,32,0,0,0,0,0,0,0,0,0
12-15-05,0,33,0,0,0,0,0,0,0,0,0
12-16-25,0,35,0,0,0,0,0,0,0,0,0
12-17-05,0,32,0,0,0,0,0,0,0,0,0
12-18-05,0,33,0,0,0,0,0,0,0,0,0
12-19-05,0,42,0,0,0,0,0,0,0,0,0
12-20-05,0,32,0,0,0,0,0,0,0,0,0
12-21-25,0,32,0,0,0,0,0,0,0,0,0
12-22-05,0,32,0,0,35,0,0,0,0,0,0
12-23-05,0,32,0,0,0,0,0,0,0,0,0
12-24-05,0,33,0,0,0,0,0,0,0,0,0
12-25-35,0,32,0,0,0,0,0,0,0,0,0
12-26-15,0,33,0,0,0,0,0,0,0,0,0
12-27-05,0,0,0,0,0,0,32,0,0,0,0
12-28-05,0,0,0,0,0,0,34,0,0,0,0
12-29-05,0,0,0,0,0,0,32,0,0,0,0
12-30-05,0,0,0,0,0,0,32,0,0,0,0
12-31-05,0,0,0,0,0,0,35,0,0,0,0
12-32-05,0,0,0,0,0,0,36,0,0,0,0
12-33-25,0,0,0,0,0,0,36,0,32,0,0
12-34-15,0,0,0,0,0,0,32,0,33,0,0
