date,0,1,2,3,4,5,6,8,9,10,11
09-00-05,0,0,45,0,33,33,49,0,38,46,0
09-01-05,0,35,45,0,0,33,43,0,40,48,0
09-02-05,0,35,45,0,0,34,43,0,41,48,0
09-03-05,0,35,45,0,0,33,43,0,41,48,0
09-04-05,0,35,45,0,0,34,43,0,40,48,0
09-05-05,0,35,44,0,0,34,42,0,41,48,0
09-06-05,0,35,45,0,0,34,43,0,41,48,0
09-07-05,0,35,45,0,0,33,42,0,41,49,0
09-08-05,0,35,44,0,0,34,43,0,41,48,0
09-09-05,0,35,45,0,0,34,42,0,40,48,0
09-10-05,0,35,45,0,33,33,42,0,41,48,0
09-11-05,0,35,44,0,0,34,42,0,41,48,0
09-12-05,0,35,44,0,0,34,43,0,41,48,0
09-13-05,0,35,44,33,37,33,42,0,41,48,0
09-14-05,0,35,45,0,0,34,43,0,41,48,0
09-15-05,0,35,45,0,33,34,43,0,40,47,0
09-16-05,0,35,44,33,33,33,43,0,41,48,0
09-17-05,0,35,45,0,0,33,43,0,41,48,0
09-18-05,0,35,45,0,0,33,42,0,41,47,0
09-19-05,0,35,44,33,33,33,44,0,42,48,0
09-20-05,0,35,45,33,33,34,46,0,42,47,0
09-21-05,0,0,34,34,0,0,34,0,34,33,0
09-23-15,0,0,0,0,0,0,0,0,34,0,0
09-24-05,0,0,0,0,0,0,0,0,0,0,33
09-26-55,0,0,0,0,0,0,0,0,0,0,36
09-27-05,0,0,0,0,0,0,0,0,0,0,33
09-28-35,0,0,0,0,0,0,0,0,33,0,0
09-29-55,0,0,0,0,0,0,0,0,35,0,0
09-30-05,0,0,0,0,0,0,43,0,39,0,0
09-32-05,0,0,0,0,0,0,33,0,0,0,0
09-33-25,0,0,0,0,0,0,33,0,0,0,0
09-34-35,0,0,0,0,0,0,36,0,0,0,0
09-35-25,0,0,0,0,0,0,0,0,0,0,0
09-36-25,0,0,0,0,0,0,34,0,0,0,0
09-37-45,0,0,0,0,0,0,0,0,0,0,0
09-38-05,0,0,0,0,0,0,0,0,0,0,0
09-39-05,0,0,0,0,0,0,0,0,42,0,0
09-42-15,0,0,0,0,0,0,0,0,37,0,34
09-43-55,0,0,0,0,0,0,0,0,34,0,0
09-45-05,0,35,0,0,0,0,0,0,0,0,0
09-46-05,0,34,0,0,0,0,0,0,37,0,0
09-47-05,0,0,0,0,0,0,0,0,0,0,0
09-48-05,0,36,0,0,0,0,0,0,0,0,0
09-49-05,0,0,0,33,0,0,0,0,0,0,0
09-50-45,0,0,0,0,0,0,34,0,0,0,0
09-51-25,0,0,35,0,0,0,0,0,0,0,0
09-52-35,0,0,33,0,0,0,0,0,0,0,0
09-53-15,0,34,0,0,0,0,34,0,0,0,0
09-54-35,0,0,37,0,0,0,0,0,0,0,0
09-55-05,0,0,0,0,0,0,33,0,0,0,0
09-56-25,0,0,0,0,0,0,0,0,35,0,0
09-57-25,0,0,0,0,0,0,0,0,34,0,0
09-58-05,0,0,0,0,0,0,34,0,0,0,0
09-59-35,0,0,0,0,0,0,33,0,0,0,0
10-00-35,0,0,0,0,0,0,0,0,33,0,0
10-01-05,0,0,0,0,0,0,0,0,37,0,0
10-02-45,0,0,0,0,0,0,35,0,0,0,0
10-03-05,0,0,0,0,0,0,0,0,33,0,36
10-04-05,0,0,0,33,0,0,0,0,0,0,0
10-05-05,0,0,0,0,0,0,36,0,0,0,0
10-06-05,0,0,0,0,0,0,33,0,0,0,0
10-07-15,0,0,0,0,0,0,0,0,0,0,0
10-08-05,0,0,0,0,36,0,0,0,0,0,0
10-09-15,0,0,0,0,0,0,0,0,0,0,0
10-10-05,0,33,35,0,0,0,34,0,0,0,0
10-11-15,0,0,34,0,0,0,0,0,0,0,0
10-12-05,0,0,0,0,0,0,34,0,0,0,0
10-13-15,0,0,0,0,0,0,33,0,0,0,34
10-14-05,0,0,0,0,0,0,0,0,0,0,34
10-15-05,0,0,0,0,0,0,33,0,0,0,0
10-16-05,0,0,0,0,0,0,0,0,0,0,0
10-17-05,0,0,0,33,0,0,0,0,0,0,0
10-18-15,0,0,36,0,0,0,0,0,0,0,0
10-19-25,0,0,0,0,0,0,0,0,0,0,0
10-20-15,0,0,0,0,0,0,0,0,35,0,0
10-21-15,0,0,0,0,35,0,0,0,33,0,0
10-23-05,0,33,0,0,0,0,0,0,0,0,0
10-24-45,0,0,0,0,33,0,0,0,0,0,0
