date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Willa
13-01-21,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0
13-01-31,0,34,0,0,0,0,0,0,0,46,0,0,0,42,0,0
13-01-41,0,0,0,0,0,0,0,0,0,38,0,0,0,40,0,0
13-01-51,0,0,0,0,0,0,0,0,0,64,0,0,0,46,0,0
13-02-01,0,0,0,0,0,37,0,0,0,61,0,0,0,47,0,0
13-02-11,0,0,0,0,0,39,0,0,0,64,0,0,0,46,0,0
13-02-21,42,0,0,0,0,40,0,0,0,64,0,0,0,46,0,0
13-02-31,44,34,0,0,0,36,0,0,0,62,0,0,0,50,0,0
13-02-41,0,0,36,0,0,36,0,0,0,62,0,0,0,45,0,0
13-02-51,0,35,0,0,0,41,0,0,0,64,0,0,0,46,0,0
13-03-01,43,39,0,0,0,39,0,0,0,64,0,0,0,46,0,0
13-03-11,42,38,0,0,0,41,0,0,0,63,0,0,0,50,0,0
13-03-21,0,0,0,0,0,42,0,0,0,64,0,0,0,49,0,0
13-03-31,40,40,0,0,0,38,0,0,0,63,0,0,0,47,0,0
13-03-41,43,38,0,0,0,0,0,0,0,63,0,0,0,45,0,0
13-03-51,44,35,0,0,0,0,0,0,0,64,0,0,0,47,0,0
13-04-01,0,0,0,0,0,35,0,0,0,64,0,0,0,49,0,0
13-04-11,43,0,36,0,0,38,0,0,0,64,0,0,0,48,0,0
13-04-21,0,0,38,32,0,32,0,0,0,64,0,0,0,50,0,0
13-04-31,0,0,38,32,0,40,0,0,0,64,0,0,0,48,0,0
13-04-41,0,0,35,0,0,34,0,0,0,63,0,0,0,48,0,0
13-04-51,43,0,40,0,0,38,0,0,0,62,0,0,0,50,0,0
13-05-01,42,0,0,0,0,0,0,0,0,62,0,0,0,50,0,0
13-05-11,43,0,0,0,0,0,0,0,0,63,0,0,0,52,0,0
13-05-21,0,0,0,0,0,0,0,0,0,61,0,0,0,50,0,0
13-05-31,0,0,0,0,0,39,0,0,0,63,0,0,0,51,0,0
13-05-41,42,0,0,0,0,39,0,0,0,63,0,0,0,51,0,0
13-05-51,43,0,0,0,0,0,0,0,0,62,0,0,0,50,0,0
13-06-01,42,0,0,0,0,0,0,0,0,64,0,0,0,53,0,0
13-06-11,0,0,0,0,0,0,0,0,0,62,0,0,0,52,0,0
13-06-21,0,0,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-06-31,0,0,0,0,0,32,0,0,0,63,0,0,0,51,0,0
13-06-41,0,0,0,0,0,0,0,0,0,62,0,34,0,51,0,0
13-06-51,41,0,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-07-01,43,0,0,0,0,0,0,0,0,62,0,0,0,47,0,0
13-07-11,0,0,0,0,0,37,0,0,0,61,0,0,0,50,0,0
13-07-21,0,0,0,0,0,35,0,0,0,64,0,0,0,48,0,0
13-07-31,43,0,0,0,0,0,0,0,0,63,0,0,0,47,0,0
13-07-41,39,0,0,0,0,0,40,0,0,64,0,0,0,47,0,0
13-07-51,0,0,0,0,0,0,0,0,0,64,0,0,0,45,0,0
13-08-01,0,0,0,0,0,0,0,0,0,64,0,0,0,48,0,0
13-08-11,42,0,0,0,0,0,36,0,0,64,0,0,0,48,0,0
13-08-21,0,0,0,0,0,0,0,0,0,63,0,0,0,49,0,0
13-08-31,0,0,0,0,0,0,0,0,0,63,0,0,0,46,0,0
13-08-41,0,0,0,0,0,0,0,0,0,62,0,0,0,45,0,0
13-08-51,0,0,0,0,0,0,0,0,0,62,0,0,0,48,0,0
13-09-01,42,34,0,0,0,0,0,0,0,64,0,0,0,46,0,0
13-09-11,0,33,0,0,0,0,0,0,0,63,0,0,0,47,0,0
13-09-21,43,45,0,0,0,0,36,0,0,64,0,0,0,42,0,0
13-09-31,0,44,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-09-41,0,42,0,0,0,0,33,0,0,63,0,0,0,49,0,0
13-09-51,0,37,34,0,0,0,37,0,0,63,0,0,0,49,0,0
13-10-01,0,41,33,0,0,0,38,0,0,63,0,0,0,52,0,0
13-10-11,44,44,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-10-21,0,41,0,0,0,0,36,0,0,63,0,0,0,50,0,0
13-10-31,0,40,36,0,0,0,0,0,0,63,0,34,0,50,0,0
13-10-41,0,42,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-10-51,0,41,0,0,0,0,0,0,0,0,0,0,0,50,0,0
13-11-01,0,40,42,0,0,0,0,0,0,64,0,0,0,52,0,0
13-11-11,0,45,0,0,0,35,0,0,0,63,0,0,0,50,0,0
13-11-21,45,47,0,0,0,37,0,0,0,63,0,0,0,50,0,0
13-11-31,0,45,0,0,0,0,39,0,0,63,0,0,0,51,0,0
13-11-41,0,46,0,0,0,0,0,0,0,63,0,0,0,49,0,0
13-11-51,0,44,32,0,0,0,0,0,0,63,0,0,0,49,0,0
13-12-01,42,45,0,0,0,0,0,0,0,62,0,0,0,50,0,0
13-12-11,0,45,0,0,0,32,0,0,0,63,0,39,0,47,0,0
13-12-21,42,45,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-12-31,0,42,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-12-41,39,43,0,0,0,0,0,0,0,64,0,0,0,50,0,0
13-12-51,0,43,0,34,0,0,0,0,0,64,0,0,0,49,0,0
13-13-01,0,45,0,0,0,0,0,0,0,62,0,0,0,50,0,0
13-13-11,0,44,0,0,0,34,0,0,0,63,0,37,0,50,0,0
13-13-21,0,45,37,33,0,0,0,0,0,62,0,0,0,50,0,0
13-13-31,44,42,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-13-41,0,44,36,0,0,0,0,0,0,63,0,0,0,51,0,0
13-13-51,0,44,38,0,0,37,0,0,0,63,0,0,0,51,0,0
13-14-01,0,43,36,0,0,0,0,0,0,63,0,0,0,51,0,0
13-14-11,42,43,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-14-21,0,42,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-14-31,0,44,0,0,0,0,0,0,0,62,0,32,0,48,0,0
13-14-41,0,44,0,0,0,0,0,0,0,63,0,0,0,52,0,0
13-14-51,0,45,0,0,0,0,0,0,0,62,0,0,0,50,0,0
13-15-01,0,43,0,0,0,0,0,0,0,64,0,0,0,51,0,0
13-15-11,0,43,0,0,0,0,34,0,0,63,0,0,0,49,0,0
13-15-21,42,42,0,0,0,0,0,0,0,63,0,32,0,51,0,0
13-15-31,0,42,0,0,0,0,42,0,0,64,0,0,0,50,0,0
13-15-41,0,42,0,0,0,0,34,0,0,63,0,0,0,51,0,0
13-15-51,0,43,33,0,0,0,0,0,0,63,0,0,0,51,0,0
13-16-01,0,41,0,0,0,0,34,0,0,62,0,0,0,51,0,0
13-16-11,0,43,0,0,0,0,0,0,0,62,0,0,0,48,0,0
13-16-21,43,44,0,0,0,0,0,0,0,64,0,0,0,51,0,0
13-16-31,0,43,0,0,0,0,0,0,0,63,0,0,0,49,0,0
13-16-41,0,43,0,0,0,0,0,0,0,62,0,0,0,49,0,0
13-16-51,45,44,0,0,0,0,0,0,0,62,0,38,0,51,0,0
13-17-01,0,43,0,0,0,0,0,0,0,64,0,0,0,52,0,0
13-17-11,44,46,0,0,0,0,0,0,0,63,0,0,0,49,0,0
13-17-21,0,45,0,0,0,0,0,0,0,63,0,0,0,48,0,0
13-17-31,40,46,32,0,0,0,0,0,0,63,0,0,0,48,0,0
13-17-41,0,43,0,0,0,0,0,0,0,63,0,0,0,47,0,0
13-17-51,0,45,0,0,0,0,0,0,0,64,0,0,0,51,0,0
13-18-01,40,43,0,0,0,0,0,0,0,63,0,0,0,52,0,0
13-18-11,0,44,33,0,0,0,0,0,0,63,0,0,0,49,0,0
13-18-21,0,44,33,0,0,0,0,0,0,63,0,0,0,51,0,0
13-18-31,46,45,36,0,0,0,0,0,0,64,0,0,0,52,0,0
13-18-41,45,45,38,0,0,0,37,0,0,63,0,0,0,52,0,0
13-18-51,42,46,36,0,0,0,0,0,0,62,0,0,0,51,0,0
13-19-01,38,46,35,0,0,0,0,0,0,64,0,0,0,51,0,0
13-19-11,0,46,0,0,0,0,0,0,0,63,0,34,0,50,0,0
13-19-21,0,46,0,0,0,0,0,0,0,63,0,0,0,53,0,0
13-19-31,0,43,0,0,0,32,0,0,0,62,0,0,0,49,0,0
13-19-41,0,45,34,0,0,0,37,0,0,63,0,32,0,49,0,0
13-19-51,0,42,0,0,0,0,0,0,0,62,0,0,0,51,0,0
13-20-01,0,43,34,37,0,0,0,0,0,61,0,0,0,51,0,0
13-20-11,0,43,40,0,0,0,32,0,0,61,0,0,0,50,0,0
13-20-21,45,45,34,0,0,0,39,0,0,62,0,0,0,49,0,0
13-20-31,0,43,35,0,0,0,0,0,0,63,0,0,0,51,0,0
13-20-41,0,45,40,0,0,0,39,0,0,64,0,0,0,50,0,0
13-20-51,0,44,0,0,0,0,36,0,0,63,0,0,0,51,0,0
13-21-01,44,0,34,0,0,0,37,0,0,63,0,0,0,51,0,0
13-21-11,0,44,34,0,0,0,0,0,0,64,0,0,0,49,0,0
13-21-21,40,44,33,0,0,0,38,0,0,63,0,0,0,51,0,0
13-21-31,44,43,40,0,0,0,39,0,0,64,0,0,0,51,0,0
13-21-41,0,45,38,0,0,0,38,0,0,63,0,0,0,49,0,0
13-21-51,0,44,0,0,0,0,37,0,0,63,0,0,0,50,0,0
13-22-01,0,43,32,0,0,0,40,0,0,63,0,0,0,51,0,0
13-22-11,0,44,0,0,0,0,40,0,0,63,0,0,0,50,0,0
13-22-21,0,45,40,0,0,0,34,0,0,62,0,0,0,52,0,0
13-22-31,44,45,41,0,0,0,0,0,35,64,0,0,0,50,0,0
13-22-41,0,44,36,0,0,0,35,0,0,64,0,0,0,51,0,0
13-22-51,0,44,38,0,0,0,0,0,0,64,0,0,0,51,0,0
13-23-01,40,45,43,0,0,36,0,0,0,63,0,0,0,50,0,0
13-23-11,0,43,46,0,0,0,32,0,0,63,0,0,0,50,0,0
13-23-21,0,43,45,0,0,0,0,0,0,64,0,0,0,50,0,0
13-23-31,43,43,33,0,0,0,33,0,0,64,0,0,0,51,0,0
13-23-41,0,43,36,0,0,0,33,0,0,61,0,0,0,51,0,0
13-23-51,0,43,0,0,0,0,0,0,0,64,0,0,0,51,0,0
13-24-01,0,43,35,0,0,0,0,0,0,64,0,0,0,49,0,0
13-24-11,0,43,0,0,0,0,0,0,0,62,0,0,0,46,0,0
13-24-21,0,43,41,0,0,0,0,0,0,63,0,0,0,50,0,0
13-24-31,44,43,36,0,0,0,36,0,0,61,0,0,0,51,0,0
13-24-41,0,42,36,0,0,0,33,0,0,64,0,0,0,52,0,0
13-24-51,0,44,35,0,0,0,0,0,51,63,0,0,0,51,0,0
13-25-01,0,44,42,0,0,0,0,0,39,63,0,0,0,51,0,0
13-25-11,0,43,41,0,0,0,0,0,0,63,0,0,0,52,0,0
13-25-21,45,43,37,0,0,0,0,0,43,63,0,0,0,47,0,0
13-25-31,0,44,38,0,0,0,35,0,45,63,0,0,0,52,0,0
13-25-41,0,42,36,0,0,0,37,0,45,63,0,0,0,50,0,0
13-25-51,0,42,39,0,0,0,42,0,0,63,0,0,0,43,0,0
13-26-01,0,44,39,0,0,0,0,0,49,63,0,0,0,49,0,0
13-26-11,0,43,41,0,0,0,0,0,47,62,0,0,0,50,0,0
13-26-21,0,42,40,0,0,0,0,0,47,63,0,0,0,51,0,0
13-26-31,44,43,41,0,0,0,0,0,46,64,0,0,0,51,0,0
13-26-41,0,42,42,0,0,0,0,0,43,63,0,0,0,51,0,0
13-26-51,0,44,40,0,0,0,0,0,45,63,0,0,0,51,0,0
13-27-01,0,44,42,0,0,0,32,0,45,63,0,0,0,51,0,0
13-27-11,0,43,0,39,0,0,0,0,45,62,0,0,0,50,0,0
13-27-21,0,45,41,0,0,0,0,0,46,63,0,0,0,51,0,0
13-27-31,39,43,39,0,0,0,0,0,0,64,0,0,0,51,0,0
13-27-41,0,43,41,0,0,0,0,0,49,63,0,0,0,50,0,0
13-27-51,0,44,41,0,0,0,0,0,0,63,0,0,0,51,0,0
13-28-01,0,42,44,0,0,0,34,0,40,62,0,0,0,50,0,0
13-28-11,0,42,37,0,0,0,0,0,47,63,0,0,0,49,0,0
13-28-21,0,44,36,0,0,0,0,0,40,63,0,0,0,51,0,0
13-28-31,43,43,41,0,0,0,0,0,36,62,0,0,0,51,0,0
13-28-41,0,43,37,0,0,0,32,0,42,62,0,0,0,51,0,0
13-28-51,0,42,40,0,0,0,0,0,50,64,0,0,0,48,0,0
13-29-01,0,44,42,0,0,0,0,0,40,63,0,0,0,51,0,0
13-29-11,0,43,44,0,0,0,0,0,39,62,0,0,0,50,0,0
13-29-21,0,43,42,0,0,0,0,0,47,63,0,0,0,51,0,0
13-29-31,0,43,42,0,0,0,0,0,42,64,0,0,0,51,0,0
13-29-41,0,43,40,0,0,0,0,0,45,63,0,0,0,51,0,0
13-29-51,0,42,40,0,0,0,0,0,35,62,0,0,0,51,0,0
13-30-01,0,43,45,0,0,0,0,0,41,62,0,0,0,49,0,0
13-30-11,41,0,44,0,0,0,0,0,45,64,0,0,0,47,0,0
13-30-21,0,43,42,0,0,0,0,0,35,62,0,0,0,49,0,0
13-30-31,0,44,40,0,0,0,0,0,0,63,0,0,0,52,0,0
13-30-41,44,43,42,0,0,0,0,0,39,64,0,0,0,51,0,0
13-30-51,0,43,41,0,0,0,0,0,36,63,0,0,0,51,0,0
13-31-01,0,42,40,0,0,0,32,0,44,62,0,0,0,51,0,0
13-31-11,44,43,39,0,0,0,0,0,42,61,0,0,0,50,0,0
13-31-21,0,48,44,0,0,0,0,0,43,63,0,0,0,51,0,0
13-31-31,0,43,42,0,0,0,34,0,42,63,0,0,0,49,0,0
13-31-41,0,42,42,0,0,0,32,0,0,61,0,0,0,51,0,0
13-31-51,0,43,40,0,0,0,0,0,43,63,0,0,0,49,0,0
13-32-01,0,44,42,0,0,0,34,0,39,63,0,0,0,48,0,0
13-32-11,0,44,42,0,0,0,0,0,42,63,0,0,0,49,0,0
13-32-21,0,43,42,0,0,0,0,0,39,63,0,0,0,51,0,0
13-32-31,43,43,38,0,0,0,0,0,36,61,0,0,0,51,0,0
13-32-41,0,43,0,0,0,0,0,0,40,64,0,0,0,48,0,0
13-32-51,0,42,0,0,0,0,33,0,40,64,0,0,0,49,0,0
13-33-01,0,44,36,0,0,0,32,0,39,64,0,0,0,51,0,0
13-33-11,43,44,0,0,0,0,0,0,41,64,0,0,0,49,0,0
13-33-21,0,44,38,0,0,0,0,0,35,62,0,0,0,52,0,0
13-33-31,0,44,36,0,0,0,0,0,36,62,0,0,0,52,0,0
13-33-41,0,44,40,0,0,0,0,0,39,63,0,0,0,52,0,0
13-33-51,0,44,35,0,0,0,0,0,38,64,0,0,0,52,0,0
13-34-01,0,43,37,0,0,0,0,0,42,63,0,0,0,50,0,0
13-34-11,0,43,39,0,0,0,0,0,41,62,0,0,0,51,0,0
13-34-21,0,44,36,0,0,0,32,0,38,63,0,0,0,51,0,0
13-34-31,0,44,0,0,0,0,0,0,0,64,0,0,0,50,0,0
13-34-41,0,43,34,0,0,0,36,0,43,62,0,0,0,51,0,0
13-34-51,0,40,42,0,0,0,0,0,45,64,0,0,0,50,0,0
13-35-01,0,42,42,0,0,34,0,0,44,61,0,0,0,50,0,0
13-35-11,0,45,0,0,0,36,43,0,38,62,0,0,0,46,0,0
13-35-21,44,43,44,0,0,32,0,0,0,63,0,0,0,49,0,0
13-35-31,0,42,48,0,0,35,0,0,40,63,0,0,0,52,0,0
13-35-41,0,0,43,0,0,0,41,0,0,63,0,0,0,51,0,0
13-35-51,0,43,41,0,0,0,0,0,40,63,0,0,0,50,0,0
13-36-01,0,45,48,0,0,0,0,0,46,61,0,0,0,51,0,0
13-36-11,0,43,46,0,0,0,32,0,41,63,0,0,0,50,0,0
13-36-21,44,44,43,0,0,0,0,0,38,62,0,0,0,52,0,0
13-36-31,0,42,45,0,0,0,0,0,38,62,0,0,0,50,0,0
13-36-41,0,44,46,0,0,0,0,0,39,62,0,0,0,52,0,0
13-36-51,0,43,39,0,0,0,32,0,39,61,0,0,0,51,0,0
13-37-01,40,43,45,0,0,0,33,0,41,63,0,0,0,51,0,0
13-37-11,43,43,42,0,0,0,34,0,45,63,0,0,0,52,0,0
13-37-21,0,43,43,0,0,0,38,0,47,63,0,0,0,50,0,0
13-37-31,0,43,43,0,0,0,37,0,48,63,0,0,0,51,0,0
13-37-41,0,44,40,0,0,0,39,0,47,63,0,0,0,50,0,0
13-37-51,0,44,42,0,0,0,38,0,47,63,0,0,0,51,0,0
13-38-01,0,43,41,0,0,0,0,0,47,63,0,0,0,48,0,0
13-38-11,0,0,0,0,0,0,32,0,48,63,0,0,0,52,0,0
13-38-21,0,42,45,0,0,0,32,0,50,62,0,0,0,51,0,0
13-38-31,0,42,40,0,0,0,36,0,46,63,0,0,0,50,0,0
13-38-41,0,44,42,0,0,0,0,0,38,64,0,0,0,50,0,0
13-38-51,0,42,39,0,0,0,0,0,35,63,0,0,0,49,0,0
13-39-01,0,43,41,0,0,0,0,0,0,63,0,0,0,51,0,0
13-39-11,45,43,46,0,0,0,33,0,0,64,0,0,0,50,0,0
13-39-21,0,43,46,0,0,0,37,0,0,62,0,0,0,49,0,0
13-39-31,0,42,45,0,0,0,0,0,0,63,0,0,0,52,0,0
13-39-41,0,42,44,0,0,0,42,0,0,62,0,0,0,50,0,0
13-39-51,45,42,43,0,0,0,0,0,0,63,0,0,0,52,0,0
13-40-01,0,42,39,0,0,0,0,0,0,63,0,0,0,52,0,0
13-40-11,0,43,42,0,0,0,39,0,0,62,0,0,0,51,0,0
13-40-21,0,0,39,0,0,0,0,0,0,62,0,0,0,51,0,0
13-40-31,0,43,0,0,0,0,43,0,0,62,0,0,0,51,0,0
13-40-41,0,44,42,0,0,34,40,0,0,63,0,0,0,51,0,0
13-40-51,0,44,43,0,0,0,34,0,0,63,0,0,0,51,0,0
13-41-01,0,45,40,0,0,0,40,0,0,63,0,0,0,52,0,0
13-41-11,45,46,38,0,0,0,0,0,0,63,0,0,0,50,0,0
13-41-21,0,45,45,0,0,0,41,0,0,62,0,0,0,51,0,0
13-41-31,0,0,36,0,0,0,45,0,0,62,0,0,0,52,0,0
13-41-41,0,45,43,0,0,0,0,0,0,62,0,0,0,51,0,0
13-41-51,0,45,41,0,0,0,43,0,0,62,0,0,0,50,0,0
13-42-01,0,45,39,0,0,0,43,0,0,63,0,0,0,50,0,0
13-42-11,0,45,35,0,0,0,33,0,0,64,0,0,0,51,0,0
13-42-21,0,43,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-42-31,44,44,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-42-41,0,45,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-42-51,45,44,0,0,0,0,43,0,0,63,0,0,0,50,0,0
13-43-01,0,45,0,0,0,0,40,0,0,64,0,0,0,51,0,0
13-43-11,0,45,42,0,0,0,42,0,0,63,0,0,0,52,0,0
13-43-21,0,45,32,0,0,0,0,0,0,62,0,0,0,51,0,0
13-43-31,0,45,0,0,0,37,37,0,0,62,0,0,0,51,0,0
13-43-41,0,45,39,0,0,0,0,0,0,63,0,0,0,49,0,0
13-43-51,0,45,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-44-01,46,44,0,0,0,32,35,0,0,63,0,0,0,51,0,0
13-44-11,0,44,36,0,0,0,41,0,0,63,0,0,0,49,0,0
13-44-21,45,45,39,0,0,0,34,0,0,61,0,0,0,50,0,0
13-44-31,0,45,36,0,0,0,0,0,0,63,0,0,0,51,0,0
13-44-41,38,46,32,0,0,0,38,0,0,63,0,0,0,51,0,0
13-44-51,0,44,40,0,0,37,38,0,0,63,0,0,0,51,0,0
13-45-01,0,46,38,0,0,0,41,0,0,63,0,0,0,50,0,0
13-45-11,0,45,34,32,0,42,0,0,0,64,0,0,0,50,0,0
13-45-21,0,45,0,0,0,41,45,0,0,63,0,0,0,51,0,0
13-45-31,0,45,0,0,0,42,36,0,0,62,0,0,0,51,0,0
13-45-41,0,46,0,0,0,0,37,0,0,63,0,0,0,51,0,0
13-45-51,0,45,0,32,0,0,0,0,0,62,0,0,0,51,0,0
13-46-01,0,45,0,0,0,0,0,0,0,63,0,0,0,52,0,0
13-46-11,40,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-46-21,42,45,46,0,0,0,0,0,0,63,0,0,0,50,0,0
13-46-31,0,46,38,0,0,0,0,0,0,63,0,0,0,51,0,0
13-46-41,0,45,38,0,0,0,32,0,0,63,0,0,0,51,0,0
13-46-51,0,44,0,39,0,0,0,0,0,62,0,0,0,51,0,0
13-47-01,44,45,0,0,0,0,0,0,0,63,0,0,0,49,0,0
13-47-11,0,45,37,0,0,0,0,0,0,64,0,0,0,52,0,0
13-47-21,0,44,0,0,0,0,0,0,0,62,0,0,0,50,0,0
13-47-31,45,45,0,34,0,32,0,0,0,63,0,0,0,50,0,0
13-47-41,44,45,0,0,0,0,0,0,0,64,0,0,0,50,0,0
13-47-51,0,43,0,0,0,0,0,0,0,64,0,36,0,49,0,0
13-48-01,0,45,0,0,0,0,36,0,0,64,0,37,0,52,0,0
13-48-11,44,45,0,0,0,0,0,0,0,63,0,0,0,52,0,0
13-48-21,45,44,0,0,0,0,39,0,0,63,0,0,0,49,0,0
13-48-31,0,46,0,0,0,0,0,0,0,64,0,40,0,48,0,0
13-48-41,45,46,0,0,0,0,38,0,0,64,0,34,0,51,0,0
13-48-51,0,45,0,0,0,0,0,0,0,64,0,37,0,51,0,0
13-49-01,0,45,0,0,0,0,0,0,0,63,0,32,0,51,0,0
13-49-11,0,43,0,0,0,0,0,0,0,63,0,37,0,49,0,0
13-49-21,0,43,0,0,0,0,35,0,0,62,0,0,0,51,0,0
13-49-31,0,43,0,0,0,0,0,0,0,64,0,34,0,51,0,0
13-49-41,0,43,0,0,0,0,37,0,0,63,0,34,0,52,0,0
13-49-51,0,43,0,0,0,0,0,0,0,61,0,0,0,52,0,0
13-50-01,0,44,0,0,0,0,45,0,0,62,0,36,0,48,0,0
13-50-11,0,43,0,0,0,0,41,0,0,63,0,36,0,52,0,0
13-50-21,0,47,0,35,0,0,32,0,0,62,0,38,0,52,0,0
13-50-31,0,45,0,0,0,0,0,0,0,63,0,38,0,51,0,0
13-50-41,42,44,0,0,0,0,46,0,0,63,0,34,0,50,0,0
13-50-51,0,44,0,0,0,0,43,0,33,63,0,40,0,52,0,0
13-51-01,0,44,0,0,0,0,36,0,32,64,0,0,0,51,0,0
13-51-11,0,45,0,0,0,0,52,0,0,62,0,0,0,52,0,0
13-51-21,0,44,0,0,0,0,34,0,0,63,0,37,0,51,0,0
13-51-31,0,44,0,0,0,0,38,0,0,62,0,37,0,50,0,0
13-51-41,0,44,0,0,0,0,36,0,0,62,0,37,0,52,0,0
13-51-51,0,45,0,0,0,0,34,0,0,64,0,38,0,52,0,0
13-52-01,0,45,0,0,0,0,37,0,0,62,0,35,0,52,0,0
13-52-11,45,46,0,0,0,0,36,0,0,62,0,38,0,50,0,0
13-52-21,0,45,0,0,0,0,35,0,34,60,0,36,0,51,0,0
13-52-31,0,45,0,0,0,0,0,0,0,63,0,36,0,51,0,0
13-52-41,39,45,0,0,0,0,36,0,0,63,0,0,0,53,0,0
13-52-51,0,45,0,0,0,0,42,0,0,63,0,37,0,51,0,0
13-53-01,0,45,35,0,0,0,0,0,0,63,0,35,0,50,0,0
13-53-11,44,44,36,0,0,0,0,0,0,63,0,36,0,51,0,0
13-53-21,0,45,34,0,0,0,33,0,0,62,0,0,0,50,0,0
13-53-31,38,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-53-41,0,44,0,0,0,0,0,0,0,63,0,34,0,50,0,0
13-53-51,0,45,0,0,0,0,0,0,0,63,0,34,0,49,0,0
13-54-01,0,45,0,0,0,0,0,0,33,62,0,37,0,50,0,0
13-54-11,0,45,0,0,0,0,0,0,0,63,0,37,0,48,0,0
13-54-21,42,44,0,0,0,0,0,0,0,61,0,37,0,50,0,0
13-54-31,0,46,0,0,0,0,0,0,0,63,0,0,0,52,0,0
13-54-41,0,44,0,0,0,0,0,0,0,63,0,0,0,50,0,0
13-54-51,0,44,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-55-01,0,44,0,0,0,0,36,0,0,64,0,0,0,51,0,0
13-55-11,0,43,0,0,0,0,0,0,34,62,0,0,0,51,0,0
13-55-21,0,45,0,0,0,0,37,0,0,61,0,0,0,52,0,0
13-55-31,42,44,0,0,0,39,0,0,0,63,0,0,0,53,0,0
13-55-41,0,44,0,0,0,37,33,0,0,63,0,0,0,52,0,0
13-55-51,0,45,0,0,0,0,0,0,0,64,0,34,0,52,0,0
13-56-01,0,45,0,0,0,0,0,0,0,63,0,33,0,45,0,0
13-56-11,42,45,0,0,0,0,34,0,0,63,0,0,0,50,0,0
13-56-21,0,44,0,0,0,0,34,0,0,62,0,33,0,51,0,0
13-56-31,0,45,0,0,0,0,0,0,0,64,0,35,0,52,0,0
13-56-41,0,45,0,0,0,0,39,0,0,63,0,0,0,50,0,0
13-56-51,0,45,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-57-01,0,44,0,0,0,0,42,0,0,63,0,34,0,52,0,0
13-57-11,0,43,0,0,0,0,42,0,0,63,0,36,0,51,0,0
13-57-21,0,45,0,0,0,0,0,0,0,62,0,38,0,52,0,0
13-57-31,0,45,0,0,0,0,0,0,0,63,0,39,0,49,0,0
13-57-41,43,46,0,0,0,0,39,0,0,63,0,39,0,51,0,0
13-57-51,0,45,0,0,0,0,41,0,37,63,0,37,0,52,0,0
13-58-01,0,46,0,0,0,0,0,0,32,63,0,38,0,52,0,0
13-58-11,44,45,0,0,0,0,0,0,0,62,0,0,0,52,0,0
13-58-21,0,45,0,0,0,0,0,0,0,62,0,0,0,51,0,0
13-58-31,0,45,0,36,0,0,38,0,0,64,0,0,0,51,0,0
13-58-41,0,45,0,0,0,0,37,0,0,64,0,0,0,51,0,0
13-58-51,42,43,0,32,0,0,0,0,34,62,0,0,0,51,0,0
13-59-01,0,44,0,0,0,0,0,0,0,63,0,0,0,51,0,0
13-59-11,45,45,0,0,0,0,35,0,35,64,0,0,0,50,0,0
13-59-21,0,46,0,0,0,0,33,0,0,63,0,0,0,49,0,0
13-59-31,42,45,0,0,0,0,40,0,0,62,0,0,0,50,0,0
13-59-41,0,44,39,0,0,0,40,0,0,62,0,0,0,50,0,0
13-59-51,0,45,32,0,0,0,41,0,0,63,0,0,0,52,0,0
14-00-01,0,44,0,0,0,0,45,0,0,64,0,0,0,51,0,0
14-00-11,0,43,0,0,0,0,37,0,0,63,0,0,0,52,0,0
14-00-21,0,44,0,0,0,0,0,0,0,62,0,0,0,52,0,0
14-00-31,0,44,0,0,0,0,0,0,0,64,0,35,0,52,0,0
14-00-41,0,43,0,0,0,0,41,0,0,63,0,40,0,51,0,0
14-00-51,0,42,0,33,0,0,0,0,0,63,0,37,0,49,0,0
14-01-01,0,43,0,36,0,0,0,37,34,64,0,0,0,52,0,0
14-01-11,0,46,0,0,0,0,0,0,0,60,0,35,0,51,0,0
14-01-21,0,44,0,36,0,0,0,0,0,63,0,36,0,52,0,0
14-01-31,0,46,0,0,0,0,49,0,0,63,0,37,0,46,0,0
14-01-41,44,46,0,0,0,0,50,0,0,64,0,0,0,51,0,0
14-01-51,0,46,0,0,0,0,54,0,0,64,0,38,0,48,0,0
14-02-01,0,44,0,0,0,0,44,0,0,62,0,34,0,50,0,0
14-02-11,0,44,0,0,0,0,55,0,0,64,0,0,0,49,0,0
