date,Uriah,Veylan,Sofi,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Beatrice,Willa
13-55-21,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
13-55-41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
13-56-31,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-56-41,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-56-51,0,0,33,0,0,32,0,0,0,0,0,0,0,0,0,0
13-57-01,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-57-11,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-57-21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
13-57-31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
13-57-41,0,0,33,0,0,0,32,0,0,0,0,0,0,0,0,0
13-58-01,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
13-58-11,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
13-58-21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
13-58-31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0
13-58-41,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
13-58-51,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-01,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-11,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-21,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-51,0,0,0,0,0,0,32,0,0,35,0,0,0,0,33,0
14-00-01,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
14-00-11,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0
14-00-21,0,32,0,0,0,0,0,0,0,34,0,0,0,34,0,0
14-00-41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-00-51,0,0,41,0,0,0,40,0,0,0,0,0,0,0,32,0
14-01-01,0,0,33,0,0,0,0,0,0,32,0,0,0,0,33,0
14-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
14-01-21,0,34,42,0,0,0,32,0,0,32,0,0,0,0,32,0
14-01-31,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-41,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-51,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-01,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-11,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0
14-02-21,0,0,37,0,0,0,0,0,0,32,0,0,0,0,0,0
14-02-31,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-41,0,0,51,0,0,0,0,0,0,34,0,0,0,0,0,0
14-02-51,0,0,32,0,0,0,32,0,0,0,0,0,0,32,0,0
14-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
14-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
14-03-21,0,34,0,0,0,0,0,0,0,37,0,0,0,0,38,0
14-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
14-03-51,0,0,0,0,0,33,0,0,0,32,0,0,0,0,0,0
14-04-01,0,0,34,0,0,0,33,0,0,0,0,0,0,0,32,0
14-04-11,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
14-04-21,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-04-31,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
14-04-51,0,0,0,0,0,32,34,0,0,0,0,0,0,32,0,0
14-05-01,0,0,0,0,0,32,0,0,0,0,0,0,0,32,0,0
14-05-11,0,0,32,0,0,34,36,0,0,0,0,0,0,0,0,0
14-05-21,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0
14-05-31,0,0,35,0,0,35,34,0,0,0,0,0,0,0,0,0
14-05-41,0,0,0,0,0,35,32,0,0,0,0,0,0,0,0,0
14-05-51,0,0,43,0,0,0,40,0,0,0,0,0,0,0,0,0
14-06-01,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
14-06-11,0,0,48,0,0,0,33,0,0,0,0,0,0,0,0,0
14-06-21,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-31,0,0,34,0,0,0,32,0,0,0,0,0,0,0,0,0
14-06-41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-51,0,0,32,0,0,0,34,0,0,0,0,0,0,0,0,0
14-07-01,0,0,44,0,0,0,32,0,0,0,0,0,0,0,0,0
14-07-11,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0
14-07-21,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
14-07-31,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
14-07-41,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0
14-07-51,0,0,32,0,0,0,33,0,0,0,0,0,0,0,0,0
14-08-01,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-08-11,0,0,59,0,0,0,33,0,0,0,0,0,0,0,0,0
14-08-21,0,32,36,0,0,0,36,0,0,0,0,0,0,0,0,0
14-08-31,0,0,48,0,0,0,33,0,0,0,0,0,0,0,0,0
14-08-41,0,0,46,0,0,0,32,0,0,0,0,0,0,0,0,0
14-08-51,0,0,33,0,0,0,35,0,0,0,0,0,0,0,0,0
14-09-01,0,0,50,0,0,0,32,0,0,0,0,0,0,0,0,0
14-09-11,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
14-09-21,0,0,36,0,0,0,33,0,0,0,0,0,0,0,0,0
14-09-31,0,0,44,0,0,0,36,0,0,0,0,0,0,0,0,0
14-09-41,0,0,46,0,0,0,36,0,0,0,0,0,0,0,0,0
14-09-51,0,0,48,0,0,0,34,0,0,32,0,0,0,0,0,0
14-10-01,0,0,40,0,0,0,32,0,0,0,0,0,0,0,0,0
14-10-11,0,0,42,0,0,0,33,0,0,0,0,0,0,0,0,0
14-10-21,0,0,47,0,0,0,33,0,0,0,0,0,0,0,0,0
14-10-31,0,0,42,0,0,0,35,0,0,0,0,0,0,0,0,0
14-10-41,0,0,42,0,0,0,36,0,0,0,0,0,0,0,0,0
14-10-51,0,0,39,0,0,0,33,0,0,0,0,0,0,0,0,0
14-11-01,0,0,43,0,0,0,34,0,0,0,0,0,0,0,0,0
14-11-11,0,0,36,0,0,0,32,0,0,0,0,0,0,0,0,0
14-11-21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-31,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-41,0,0,45,0,0,0,35,0,0,0,0,0,0,0,0,0
14-11-51,0,0,38,0,0,0,36,0,0,33,0,0,0,0,0,0
14-12-01,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12-11,0,0,36,0,0,0,37,0,0,0,0,0,0,0,0,0
14-12-21,0,0,34,0,0,0,32,0,0,0,0,0,0,0,0,0
14-12-31,0,0,35,0,0,0,39,0,0,32,0,0,0,0,0,0
14-12-41,0,0,42,0,0,0,40,0,0,0,0,0,0,0,0,0
14-12-51,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
14-13-01,0,0,36,0,0,0,37,0,0,0,0,0,0,0,0,0
14-13-11,0,0,46,0,0,0,35,0,0,0,0,0,0,0,0,0
14-13-21,0,0,44,0,0,0,36,0,0,0,0,0,0,0,0,0
14-13-31,0,0,38,0,0,0,36,0,0,0,0,0,0,0,0,0
14-13-41,0,0,48,0,0,0,36,0,0,0,0,0,0,0,0,0
14-13-51,0,0,62,0,0,0,33,0,0,0,0,0,0,0,0,0
14-14-01,0,0,36,0,0,0,33,0,0,0,0,0,0,0,0,0
14-14-11,0,0,0,0,0,0,41,0,0,32,0,0,0,0,0,0
14-14-21,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
14-14-31,0,0,55,0,0,0,36,0,0,0,0,0,0,0,0,0
14-14-41,0,0,57,0,0,0,32,0,0,0,0,0,0,0,0,0
14-14-51,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
14-15-01,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-15-11,0,0,40,0,0,0,38,0,36,0,0,0,0,0,0,0
14-15-21,0,0,52,0,0,0,36,0,34,0,0,0,0,0,0,0
14-15-31,0,0,40,0,0,0,36,0,0,0,0,0,0,0,0,0
14-15-41,0,0,50,0,0,0,39,0,0,0,0,0,0,0,0,0
14-15-51,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
14-16-01,0,0,46,0,0,0,0,0,33,0,0,0,0,0,0,0
14-16-11,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
14-16-21,0,0,52,0,0,0,0,0,33,0,0,0,0,0,0,0
14-16-31,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0
14-16-41,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
14-16-51,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-17-01,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-17-11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-17-21,0,0,35,0,0,0,34,0,0,0,0,0,0,0,0,0
14-17-41,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-17-51,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-18-01,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
14-18-11,0,0,0,0,0,0,32,0,0,0,0,0,0,33,32,0
14-18-31,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
14-18-41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-18-51,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-19-01,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-19-11,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
14-19-21,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
14-19-31,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14-19-41,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
14-20-11,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-20-31,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
14-20-41,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-20-51,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-21-01,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-21-11,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-21-31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-21-41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-21-51,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-22-01,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0
14-22-21,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-22-41,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
14-23-21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-23-41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-24-31,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
14-25-01,0,0,34,0,0,0,32,0,0,0,0,0,0,0,0,0
14-25-11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-26-31,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-27-41,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
14-34-41,0,0,36,0,0,0,32,0,0,0,0,0,0,0,0,0
14-35-01,0,0,44,0,0,0,0,0,0,32,0,0,0,0,0,0
14-35-51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-36-01,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
14-36-11,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14-36-51,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
14-37-21,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
14-37-41,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
14-37-51,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
14-38-01,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
14-39-21,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
14-39-31,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
14-39-41,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
14-39-51,0,0,0,0,0,0,32,0,0,33,0,0,0,0,0,0
14-40-01,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
14-40-11,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-40-21,0,0,0,0,0,32,38,0,0,0,0,0,0,0,0,0
14-40-51,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
14-41-01,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0
14-41-41,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
14-42-01,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
14-42-11,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0
14-42-21,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0
14-42-51,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
14-43-11,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
14-43-21,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
14-44-31,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
14-44-51,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
14-45-01,0,0,0,0,0,33,0,0,0,0,0,0,0,0,32,0
14-45-31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-46-31,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
14-46-51,0,0,0,0,0,32,0,0,0,35,0,0,0,0,32,0
14-47-11,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0
14-47-31,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-47-51,0,0,0,0,0,0,0,0,0,34,0,0,0,0,32,0
14-48-01,32,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
14-48-11,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0
14-48-31,0,0,37,0,0,0,32,0,0,0,0,0,0,0,0,0
14-48-51,40,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
14-49-01,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
14-49-11,0,0,36,0,0,40,0,0,0,0,0,0,0,0,0,0
14-49-21,0,0,33,0,0,0,32,0,0,0,0,0,0,0,0,0
14-49-31,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
14-50-01,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
14-50-21,0,0,0,0,0,0,0,0,0,35,0,0,0,0,32,0
14-50-31,0,38,0,0,0,0,0,0,0,41,0,0,0,40,33,0
14-50-41,0,34,0,0,0,0,0,0,0,34,0,0,0,45,34,0
14-50-51,0,37,0,0,0,0,0,0,0,38,0,0,0,45,32,0
14-51-01,0,0,0,0,0,0,0,0,0,38,0,0,0,36,32,0
14-51-11,0,39,0,0,0,0,0,0,0,34,0,0,0,44,34,0
14-51-21,0,32,0,0,0,0,0,0,0,0,0,0,0,45,32,0
14-51-31,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,0
14-51-41,0,0,0,0,0,0,0,0,0,32,0,0,0,39,32,0
14-51-51,0,37,0,0,0,33,0,0,0,41,0,0,0,38,47,0
14-52-01,0,0,0,0,0,0,0,0,0,50,0,0,0,35,50,0
14-52-11,0,37,0,0,0,0,0,0,0,43,0,0,0,34,49,0
14-52-21,0,36,0,0,0,32,0,0,0,46,0,0,0,38,45,0
14-52-31,0,33,0,0,0,36,0,0,0,39,0,0,0,32,35,0
14-52-41,0,34,0,0,0,36,0,0,0,33,0,0,0,38,0,0
14-52-51,0,34,0,0,0,0,0,0,0,34,0,0,0,40,32,0
14-53-01,0,38,0,0,0,37,0,0,0,32,0,0,0,37,32,0
14-53-11,0,40,0,0,0,36,0,0,0,34,0,0,0,46,32,0
14-53-21,0,0,36,0,0,38,0,0,0,32,0,0,0,34,33,0
14-53-31,0,0,42,0,0,49,0,0,0,32,0,0,0,34,32,0
14-53-41,0,0,34,0,0,35,0,0,0,37,0,0,0,35,0,0
14-53-51,0,0,37,0,0,32,0,0,0,0,0,0,0,37,36,0
14-54-01,0,32,40,0,0,0,0,0,0,32,0,0,0,39,36,0
14-54-11,0,32,48,0,0,47,0,0,0,36,0,0,0,42,37,0
14-54-21,0,42,46,0,0,42,0,0,0,0,0,0,0,36,34,0
14-54-31,0,0,32,0,0,48,0,0,0,40,0,0,0,41,35,0
14-54-41,0,0,34,0,0,50,0,0,0,45,0,0,0,42,34,0
14-54-51,0,40,50,0,0,58,0,0,0,52,0,0,0,52,55,0
14-55-01,0,37,37,0,0,32,0,0,0,38,0,0,0,46,42,0
14-55-11,0,0,42,0,0,51,0,0,0,43,0,0,0,39,32,0
14-55-21,0,0,44,0,0,50,0,0,0,47,0,0,0,44,37,0
14-55-31,0,51,0,0,32,58,0,0,0,58,0,0,0,55,55,0
14-55-41,0,51,0,0,32,51,0,0,0,51,0,0,0,60,52,0
14-55-51,38,50,0,0,0,52,0,0,0,54,0,0,0,60,0,0
14-56-01,0,52,48,0,0,51,0,0,0,55,0,0,0,59,54,0
14-56-11,40,51,43,0,0,50,0,0,0,56,0,0,0,60,54,0
14-56-21,0,0,0,0,32,51,0,0,0,56,0,0,0,58,56,32
14-56-31,38,52,39,0,0,50,0,0,0,56,0,0,0,59,55,0
14-56-41,0,52,43,0,0,53,0,0,0,55,0,0,0,59,56,33
14-56-51,0,51,42,0,32,52,0,0,0,56,0,0,0,59,55,0
14-57-01,0,0,41,0,0,51,0,0,0,55,0,0,0,59,54,32
14-57-11,0,52,40,0,0,52,0,0,0,56,0,0,0,60,55,32
14-57-21,0,51,42,0,32,52,0,0,0,52,0,0,0,61,54,32
14-57-31,38,51,0,0,0,53,0,0,0,54,0,0,0,57,55,32
14-57-41,0,51,49,0,0,52,0,0,0,55,0,0,0,60,0,0
14-57-51,38,53,52,0,32,53,0,0,0,56,0,0,0,58,53,32
14-58-01,37,53,0,0,32,0,0,0,0,54,0,0,0,57,54,0
14-58-11,0,50,52,0,0,52,0,0,0,56,0,0,0,60,55,32
14-58-21,38,53,51,0,32,51,0,0,0,55,0,0,0,57,55,0
14-58-31,36,51,49,0,0,50,0,0,0,53,0,0,0,58,54,0
14-58-41,0,53,53,0,0,52,0,0,0,52,0,0,0,60,55,32
14-58-51,0,53,52,0,32,52,0,0,0,53,0,0,0,60,53,32
14-59-01,0,55,54,0,0,52,0,0,0,56,0,0,0,57,52,32
14-59-11,0,49,51,0,32,51,0,0,0,55,0,0,0,59,54,0
14-59-21,0,52,51,0,32,54,0,0,0,52,0,0,0,58,54,0
14-59-31,0,0,0,0,32,55,0,0,0,54,0,0,0,55,54,0
14-59-41,0,53,51,0,0,52,0,0,0,54,0,0,0,60,55,0
14-59-51,0,51,51,0,32,52,0,0,0,50,0,0,0,60,53,0
15-00-01,0,53,0,0,0,54,0,0,0,51,0,0,0,58,54,0
15-00-11,0,52,53,0,32,54,0,0,0,55,0,0,0,60,54,0
15-00-21,0,53,53,0,0,53,0,0,0,54,0,0,0,58,54,0
15-00-31,0,52,53,0,32,53,0,38,0,50,0,0,0,59,54,0
15-00-41,0,52,50,0,33,53,0,42,0,53,0,0,0,57,52,0
15-00-51,0,51,0,0,0,53,0,38,0,51,0,0,0,59,55,0
15-01-01,0,53,53,0,0,53,0,41,0,56,0,0,0,58,40,0
15-01-11,0,52,54,0,32,52,0,0,0,55,0,0,0,57,0,0
15-01-21,0,54,54,0,0,53,0,42,0,53,0,0,0,59,41,0
15-01-31,0,47,55,0,0,54,0,0,0,56,0,0,0,62,34,36
15-01-41,0,53,0,0,32,53,0,40,0,56,0,0,0,59,37,38
15-01-51,0,53,53,0,32,53,0,0,0,53,0,0,0,60,39,0
15-02-01,0,51,53,0,32,0,0,0,0,55,0,0,0,58,42,0
15-02-11,0,0,53,0,0,51,0,0,0,56,0,0,0,59,34,0
15-02-21,0,50,53,0,0,54,33,42,0,56,0,0,0,59,0,37
15-02-31,0,53,52,0,32,54,32,38,0,55,0,0,0,58,0,35
15-02-41,0,53,53,0,0,51,0,0,0,56,0,0,0,60,0,40
15-02-51,0,54,52,0,32,52,52,41,0,54,0,0,0,55,40,40
15-03-01,36,0,53,0,0,54,32,42,0,56,0,0,0,60,36,36
15-03-11,0,51,51,0,32,54,32,42,0,57,0,0,0,56,0,37
15-03-21,0,53,52,0,32,56,0,0,0,55,0,0,0,58,37,32
15-03-31,0,52,51,0,0,55,35,0,51,58,0,0,0,57,38,0
15-03-41,0,51,51,0,32,0,57,0,51,57,0,0,0,60,0,36
15-03-51,0,51,53,0,0,57,55,0,53,59,0,0,0,58,0,0
15-04-01,0,50,0,0,0,0,54,0,0,59,0,0,0,58,41,37
15-04-11,0,51,0,0,0,56,53,34,53,0,0,0,0,56,0,37
15-04-21,0,52,51,0,0,54,55,0,0,59,0,0,0,58,43,35
15-04-31,0,49,0,0,32,55,56,32,0,59,0,0,0,57,42,36
15-04-41,0,49,0,0,32,55,58,0,52,0,0,0,0,58,42,36
15-04-51,0,0,52,0,0,55,58,34,0,58,0,0,0,63,43,37
15-05-01,0,51,0,0,0,54,56,0,0,59,0,0,0,58,0,0
15-05-11,0,0,51,0,32,53,57,0,0,59,0,0,0,58,0,35
15-05-21,0,0,0,0,0,54,58,0,0,57,0,0,0,57,47,35
15-05-31,0,0,53,0,0,55,59,0,52,57,0,0,0,58,0,36
15-05-41,0,53,52,0,0,0,59,40,0,0,0,0,0,58,48,34
15-05-51,0,51,52,0,32,55,59,0,0,56,0,0,0,56,0,0
15-06-01,0,56,51,0,0,55,59,38,50,55,0,0,0,0,49,0
15-06-11,0,51,49,0,32,54,59,38,0,58,0,0,0,57,47,33
15-06-21,0,51,51,0,0,0,58,0,52,57,0,0,0,55,46,0
15-06-31,0,52,52,0,0,0,58,0,52,54,0,0,0,52,46,36
15-06-41,0,49,51,0,32,53,59,0,0,58,0,0,0,58,0,36
15-06-51,0,53,53,0,32,53,60,34,52,56,0,0,0,58,46,36
15-07-01,0,0,51,0,0,54,60,0,53,56,0,0,0,57,0,36
15-07-11,0,53,54,0,0,0,59,0,51,57,0,0,0,58,48,36
15-07-21,0,49,52,0,0,53,60,0,52,56,0,0,0,54,46,0
15-07-31,0,0,53,0,32,0,59,0,52,58,0,0,0,56,47,0
15-07-41,0,52,52,0,0,0,60,0,52,0,0,0,0,59,45,0
15-07-51,0,0,48,0,0,55,58,39,52,57,0,0,0,55,0,36
15-08-01,0,52,53,0,32,53,59,38,52,58,0,0,0,57,0,35
15-08-11,0,52,0,0,32,54,58,0,52,56,0,0,0,58,48,0
15-08-21,0,52,0,0,32,0,60,0,0,58,0,0,0,56,0,0
15-08-31,0,49,52,0,0,55,60,38,52,60,0,0,0,57,47,36
15-08-41,0,0,0,0,0,0,60,0,52,57,0,0,0,0,47,37
15-08-51,0,51,0,0,0,55,62,0,52,58,0,0,0,0,47,0
15-09-01,0,0,53,0,0,54,57,0,52,58,0,0,0,58,0,38
15-09-11,0,51,0,0,0,53,59,0,51,58,0,0,0,57,47,0
15-09-21,0,0,0,0,32,54,60,0,0,58,0,0,0,58,0,0
15-09-31,0,51,51,0,0,55,60,38,52,58,0,0,0,58,47,36
15-09-41,0,0,51,0,0,55,60,0,52,58,0,0,0,55,0,0
15-09-51,0,52,51,0,0,55,59,40,0,63,0,0,0,57,47,0
15-10-01,0,0,52,0,0,54,59,0,52,58,0,0,0,0,47,37
15-10-11,0,52,46,0,0,0,59,38,0,55,0,0,0,58,0,0
15-10-21,0,52,51,0,0,54,59,38,52,59,0,0,0,57,0,36
15-10-31,0,52,53,0,0,52,59,38,52,57,0,0,0,58,46,36
15-10-41,0,0,0,0,0,54,60,38,52,58,0,0,0,0,47,36
15-10-51,0,52,52,0,0,54,61,0,0,53,0,0,0,55,46,32
15-11-01,0,0,0,0,0,54,59,38,51,57,0,0,0,56,47,36
15-11-11,0,0,53,0,0,54,61,0,50,59,0,0,0,57,47,36
15-11-21,0,52,58,0,0,54,60,0,0,56,0,0,0,57,48,0
15-11-31,0,49,0,0,32,54,58,0,0,58,0,0,0,57,0,0
15-11-41,0,51,48,0,32,54,59,0,52,57,0,0,0,54,48,0
15-11-51,0,52,0,0,0,54,60,0,52,57,0,0,0,58,0,36
15-12-01,0,52,53,0,0,53,62,37,0,56,0,0,0,59,0,36
15-12-11,0,52,0,0,0,52,61,0,51,57,0,0,0,59,47,0
15-12-21,0,53,0,0,0,54,61,0,0,59,0,0,0,58,49,36
15-12-31,0,51,50,0,32,54,59,38,51,58,0,0,0,58,46,0
15-12-41,0,52,53,0,32,53,60,38,49,58,0,0,0,59,0,0
15-12-51,0,53,53,0,32,0,60,0,0,57,0,0,0,57,46,36
15-13-01,0,0,52,0,0,53,59,38,51,57,0,0,0,59,0,36
15-13-11,0,49,0,0,0,0,60,0,0,58,0,0,0,58,0,0
15-13-21,0,53,53,0,0,53,60,0,51,0,0,0,0,57,47,37
15-13-31,0,53,52,0,0,55,60,0,53,58,0,0,0,58,48,0
15-13-41,0,0,0,0,32,53,60,0,51,57,0,0,0,57,47,35
15-13-51,0,52,50,0,32,53,58,0,0,58,0,0,0,55,47,36
15-14-01,0,52,53,0,0,53,59,37,53,55,0,0,0,58,46,0
15-14-11,0,51,0,0,32,0,60,0,52,0,0,0,0,55,46,0
15-14-21,0,53,53,0,0,0,59,0,0,54,0,0,0,57,47,35
15-14-31,0,53,50,0,0,55,59,37,0,58,0,0,0,58,45,36
15-14-41,0,52,0,0,0,53,0,38,51,53,0,0,0,59,46,37
15-14-51,0,0,51,0,0,53,59,0,0,58,0,0,0,58,46,0
15-15-01,0,0,53,0,0,55,60,40,0,58,0,0,0,59,47,0
15-15-11,0,53,0,0,0,58,59,39,52,0,0,0,0,59,46,36
15-15-21,0,0,49,0,0,53,60,0,0,59,0,0,0,59,47,0
15-15-31,0,0,51,0,32,53,59,0,51,60,0,0,0,59,46,0
15-15-41,0,0,52,0,0,52,60,0,52,57,0,0,0,58,45,0
15-15-51,0,52,53,0,0,53,57,38,51,61,0,0,0,51,47,36
15-16-01,0,55,52,0,32,54,60,39,0,59,0,0,0,55,46,0
15-16-11,0,52,0,0,32,53,60,0,0,57,0,0,0,59,0,36
15-16-21,0,0,51,0,0,54,58,0,52,0,0,0,0,58,45,37
15-16-31,0,0,0,0,0,53,0,38,52,59,0,0,0,60,45,0
15-16-41,0,50,52,0,0,52,59,38,51,58,0,0,0,58,0,0
15-16-51,0,53,53,0,0,53,59,0,0,56,0,0,0,55,46,37
15-17-01,0,52,53,0,0,53,60,39,52,58,0,0,0,58,48,34
15-17-11,0,52,0,0,0,53,59,38,52,55,0,0,0,56,48,0
15-17-21,0,52,0,0,0,53,60,0,51,0,0,0,0,56,48,0
15-17-31,0,0,54,0,32,53,61,0,0,57,0,0,0,58,0,0
15-17-41,0,52,52,0,34,52,59,32,0,59,0,0,0,61,47,36
15-17-51,0,49,52,0,0,0,60,0,52,58,0,0,0,58,47,0
15-18-01,0,52,52,0,32,52,60,0,52,0,0,0,0,60,46,36
15-18-11,0,48,0,0,32,53,59,37,51,57,0,0,0,57,49,0
15-18-21,0,51,52,0,0,53,59,0,52,58,0,0,0,58,45,36
