date,Uriah,Veylan,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-10-45,0,63,0,62,58,57,50,0,48,42,0
09-10-55,0,63,0,62,57,57,49,0,47,43,0
09-11-05,0,63,0,62,58,58,50,0,47,42,0
09-11-15,0,63,0,62,58,57,50,0,46,44,0
09-11-25,0,62,0,62,58,57,50,0,47,42,0
09-11-35,0,62,0,62,58,57,50,0,47,43,0
09-11-45,0,63,0,62,58,58,50,0,47,43,0
09-11-55,0,62,0,62,58,57,50,0,47,42,0
09-12-05,0,63,0,62,58,57,49,0,46,42,0
09-12-15,32,63,0,62,58,57,49,0,47,44,0
09-12-25,45,51,0,32,35,34,36,0,33,36,0
09-12-35,44,50,0,57,48,45,47,0,41,45,0
09-12-45,33,54,0,32,32,33,48,0,47,47,0
09-12-55,32,53,0,54,41,47,48,0,47,46,0
09-13-05,33,54,0,62,58,55,0,0,32,44,0
09-13-15,33,53,0,62,58,56,0,0,33,43,0
09-13-25,33,53,0,62,58,56,47,0,46,41,0
09-13-35,34,54,0,62,58,56,49,0,48,0,0
09-13-45,32,54,0,62,58,56,48,0,48,32,0
09-13-55,33,53,0,62,58,56,49,0,49,47,0
09-14-05,32,53,0,62,58,56,49,0,50,44,0
09-14-15,0,53,0,62,58,56,49,0,51,44,0
09-14-25,33,53,0,62,58,57,47,0,50,44,0
09-14-35,42,53,0,62,58,57,48,0,48,45,0
09-14-45,40,55,0,63,59,57,49,0,49,44,0
09-14-55,35,54,0,62,59,57,49,0,51,46,0
09-15-05,61,54,0,61,58,56,47,0,49,45,0
09-15-15,61,53,0,62,59,57,47,0,48,45,0
09-15-25,61,54,0,62,54,56,47,0,49,45,0
09-15-35,61,54,0,62,51,58,49,0,50,44,0
09-15-45,33,0,0,60,43,56,40,0,48,37,0
09-15-55,32,45,0,57,55,43,57,0,46,46,0
09-16-05,0,45,0,57,54,43,56,0,49,45,0
09-16-15,0,45,0,57,55,44,57,0,48,44,0
09-16-25,0,45,0,57,54,43,57,0,49,44,0
09-16-35,0,45,0,57,54,44,57,0,49,44,0
09-16-45,0,45,0,57,54,43,56,0,49,44,0
09-16-55,0,45,0,57,54,44,57,0,49,45,0
09-17-05,33,45,0,57,54,45,57,0,48,45,0
09-17-15,32,46,0,57,55,44,56,0,48,48,0
09-17-25,32,45,0,57,54,45,56,0,49,44,0
09-17-35,32,45,0,57,54,44,56,0,48,47,0
09-17-45,32,45,0,57,54,44,57,0,48,47,0
09-17-55,33,47,0,58,54,46,57,0,48,47,0
09-18-05,33,46,0,57,54,45,57,0,48,47,0
09-18-15,32,46,0,57,55,45,56,0,47,47,0
09-18-25,32,46,0,57,53,44,55,0,47,47,0
09-18-35,32,45,0,57,54,44,55,0,47,46,0
09-18-45,32,45,0,57,54,45,57,0,47,46,0
09-18-55,33,45,0,57,54,44,57,0,47,46,0
09-19-05,32,45,0,57,55,44,57,0,47,46,0
09-19-15,33,46,0,57,54,44,56,0,47,47,0
09-19-25,33,46,0,57,54,44,56,0,47,46,0
09-19-35,32,46,0,57,54,44,56,0,47,47,0
09-19-45,32,45,0,57,54,43,56,0,47,46,0
09-19-55,32,46,0,57,54,43,57,0,47,46,0
09-20-05,32,46,0,57,54,43,56,0,47,46,0
09-20-15,32,46,0,57,54,44,56,0,47,46,0
09-20-25,32,46,0,57,54,44,56,0,47,48,0
09-20-35,32,45,0,57,54,44,57,0,45,50,0
09-20-45,33,46,0,58,54,44,56,0,46,49,0
09-20-55,33,46,0,57,54,43,57,0,46,48,0
09-21-05,32,46,0,57,54,43,57,0,46,47,0
09-21-15,32,46,0,57,53,43,57,0,47,50,0
09-21-25,34,45,0,57,54,44,57,0,46,47,0
09-21-35,33,46,0,57,53,44,56,0,48,47,0
09-21-45,33,43,0,57,53,47,56,0,46,48,0
09-21-55,34,43,0,57,54,44,57,0,46,49,0
09-22-05,33,44,0,57,54,44,56,0,46,48,0
09-22-15,33,43,0,58,54,43,56,0,46,48,0
09-22-25,34,46,0,57,54,46,56,0,46,47,0
09-22-35,33,45,0,57,53,46,56,0,47,46,0
09-22-45,39,45,0,57,54,42,56,0,48,47,0
09-22-55,39,46,0,57,53,44,57,0,48,46,0
09-23-05,36,45,0,57,54,44,56,0,47,46,0
09-23-15,38,46,0,57,53,45,57,0,46,46,0
09-23-25,39,46,0,57,53,45,56,0,47,45,0
09-23-35,36,46,0,57,53,45,56,0,47,47,0
09-23-45,33,45,0,57,54,44,57,0,47,47,0
09-23-55,33,44,0,57,53,45,57,0,46,46,0
09-24-05,35,44,0,57,54,45,57,0,46,46,0
09-24-15,33,42,0,57,54,44,57,0,45,46,0
09-24-25,33,43,0,57,54,44,56,0,46,46,0
09-24-35,33,43,0,57,53,44,57,0,47,46,0
09-24-45,33,44,0,57,53,44,57,0,46,46,0
09-24-55,34,42,0,57,54,45,57,0,46,46,0
09-25-05,33,47,0,57,54,42,57,0,46,46,0
09-25-15,33,45,0,57,54,44,57,0,46,46,0
09-25-25,33,46,0,57,53,43,56,0,46,46,0
09-25-35,34,45,0,57,54,43,56,0,47,46,0
09-25-45,33,44,0,57,54,44,56,0,47,47,0
09-25-55,34,46,0,57,54,44,57,0,46,47,0
09-26-05,33,45,0,57,53,44,57,0,46,47,0
09-26-15,34,46,0,57,54,44,56,0,48,48,0
09-26-25,32,47,0,57,54,44,56,0,46,47,0
09-26-35,36,44,0,57,54,44,56,0,46,45,0
09-26-45,35,44,0,57,54,46,56,0,46,46,0
09-26-55,37,44,0,57,54,47,56,0,46,46,0
09-27-05,36,44,0,57,54,47,56,0,45,47,0
09-27-15,37,45,0,57,54,47,56,0,46,47,0
09-27-25,38,44,0,57,54,48,56,0,46,47,0
09-27-35,37,42,0,57,54,49,56,0,47,47,0
09-27-45,39,43,0,57,54,48,56,0,47,47,0
09-27-55,41,43,0,57,54,49,57,0,47,47,0
09-28-05,40,43,0,57,53,49,56,0,46,47,0
09-28-15,40,43,0,57,53,48,56,0,46,47,0
09-28-25,40,43,0,57,54,49,56,0,46,47,0
09-28-35,40,44,0,57,54,48,56,0,46,46,0
09-28-45,38,43,0,57,52,48,56,0,46,46,0
09-28-55,40,43,0,57,52,49,56,0,47,46,0
09-29-05,40,44,0,57,52,48,56,0,47,47,0
09-29-15,40,43,0,57,51,48,56,0,47,47,0
09-29-25,38,43,0,57,51,49,57,0,46,46,0
09-29-35,39,43,0,57,51,49,57,0,47,46,0
09-29-45,39,44,0,57,52,48,57,0,45,46,0
09-29-55,39,45,0,57,52,47,57,0,46,46,0
09-30-05,39,43,0,57,52,48,56,0,46,46,0
09-30-15,40,44,0,57,52,49,57,0,46,47,0
09-30-25,37,44,0,57,52,47,57,0,45,47,0
09-30-35,33,45,0,57,52,47,56,0,46,46,0
09-30-45,33,44,0,57,52,47,56,0,47,47,0
09-30-55,36,45,0,57,52,43,56,0,46,47,0
09-31-05,36,44,0,57,52,43,56,0,47,47,0
09-31-15,36,44,0,57,51,41,56,0,48,47,0
09-31-25,35,45,0,57,52,47,57,0,46,47,0
09-31-35,34,44,0,57,51,47,56,0,46,47,0
09-31-45,35,45,0,57,51,46,56,0,46,47,0
09-31-55,33,45,0,57,52,47,56,0,46,47,0
09-32-05,34,46,0,57,51,47,57,0,47,46,0
09-32-15,33,46,0,57,52,47,55,0,47,47,0
09-32-25,37,46,0,57,52,46,55,0,47,47,0
09-32-35,36,45,0,57,52,47,57,0,47,47,0
09-32-45,37,45,0,57,52,47,56,0,46,47,0
09-32-55,37,46,0,57,52,47,56,0,47,47,0
09-33-05,36,46,0,57,51,47,56,0,46,47,0
09-33-15,35,40,0,57,52,47,57,0,47,47,0
09-33-25,37,32,0,57,51,47,56,0,45,47,0
09-33-35,38,32,0,57,52,46,56,0,46,47,0
09-33-45,38,34,0,57,52,48,56,0,48,47,0
09-33-55,37,34,0,57,52,48,56,0,48,47,0
09-34-05,40,33,0,57,52,47,56,0,49,47,0
09-34-15,39,32,0,57,51,48,57,0,47,46,0
09-34-25,38,0,0,57,52,47,56,0,47,48,0
09-34-35,38,0,0,57,52,47,57,0,47,47,0
09-34-45,39,0,0,57,52,48,56,0,47,47,0
09-34-55,39,0,0,57,52,48,56,0,47,47,0
09-35-05,39,0,0,57,52,49,56,0,46,47,0
09-35-15,38,0,0,57,52,42,56,0,46,47,0
09-35-25,40,0,0,56,52,32,56,0,44,48,0
09-35-35,41,0,0,57,52,32,57,0,46,51,0
09-35-45,40,0,0,57,41,32,56,0,48,52,0
09-35-55,41,0,0,57,0,39,57,0,49,51,0
09-36-05,37,32,0,57,32,37,56,0,54,51,0
09-36-15,37,33,0,57,0,38,57,0,55,51,0
09-36-25,38,32,0,56,0,34,57,0,55,51,0
09-36-35,35,0,0,57,0,35,57,0,55,51,0
09-36-45,37,35,0,57,36,33,56,0,55,52,0
09-36-55,36,0,0,57,0,0,56,0,55,51,0
09-37-05,36,0,0,57,0,0,56,0,54,51,0
09-37-15,37,0,0,56,0,0,56,0,54,51,0
09-37-25,36,0,0,56,0,0,56,0,55,51,0
09-37-35,36,0,0,57,0,0,56,0,54,52,0
09-37-45,37,0,0,57,0,0,56,0,55,52,0
09-37-55,38,0,0,57,0,0,56,0,54,51,0
09-38-05,37,0,0,57,0,0,55,0,55,52,0
09-38-15,37,0,0,57,0,0,56,0,55,51,0
09-38-25,37,0,0,57,0,0,56,0,54,52,0
09-38-35,37,0,0,57,0,0,56,0,54,51,0
09-38-45,38,0,0,57,0,0,56,0,55,51,0
09-38-55,37,0,0,57,0,0,56,0,55,51,0
09-39-05,37,0,0,57,0,0,56,0,55,52,0
09-39-15,38,0,0,57,0,0,56,0,55,51,0
09-39-25,37,0,0,57,0,0,56,0,55,52,0
09-39-35,37,0,0,57,0,0,56,0,55,51,0
09-39-45,37,0,0,57,0,0,56,0,55,52,0
09-39-55,37,0,0,57,0,0,56,0,54,51,0
09-40-05,37,0,0,57,0,0,56,0,55,52,0
09-40-15,37,0,0,57,0,0,56,0,55,51,0
09-40-25,37,0,0,57,0,0,56,0,55,52,0
09-40-35,38,0,0,56,0,0,56,0,54,52,0
09-40-45,37,0,0,56,0,0,56,0,55,51,0
09-40-55,38,0,0,56,0,0,56,0,54,52,0
09-41-05,37,0,0,57,0,0,56,0,54,51,0
09-41-15,36,0,0,57,0,0,56,0,54,51,0
09-41-25,37,0,0,57,0,0,56,0,54,52,0
09-41-35,37,0,0,57,0,0,56,0,55,52,0
09-41-45,36,0,0,57,0,0,56,0,55,52,0
09-41-55,37,0,0,57,0,0,56,0,55,51,0
09-42-05,37,0,0,57,0,0,56,0,55,51,0
09-42-15,37,0,0,57,0,0,56,0,55,51,0
09-42-25,37,0,0,57,0,0,56,0,54,51,0
09-42-35,37,0,0,56,0,0,56,0,54,52,0
09-42-45,37,0,0,56,0,0,56,0,55,52,0
09-42-55,38,0,0,56,0,0,56,0,55,51,0
09-43-05,37,0,0,57,0,0,56,0,54,52,0
09-43-15,38,0,0,57,0,0,56,0,55,52,0
09-43-25,37,0,0,57,0,0,56,0,55,51,0
09-43-35,37,0,0,57,0,0,56,0,55,52,0
09-43-45,37,0,0,57,0,0,56,0,55,51,0
09-43-55,37,0,0,57,0,0,56,0,55,52,0
09-44-05,37,0,0,56,0,0,56,0,55,51,0
09-44-15,38,0,0,56,0,0,56,0,55,52,0
09-44-25,37,0,0,56,0,0,55,0,55,52,0
09-44-35,37,0,0,56,0,0,56,0,55,51,0
09-44-45,37,0,0,57,0,0,56,0,55,51,0
09-44-55,37,0,0,57,0,0,56,0,55,51,0
09-45-05,38,0,0,57,0,0,56,0,55,51,0
09-45-15,37,0,0,57,0,0,56,0,55,51,0
09-45-25,37,0,0,57,0,0,56,0,54,51,0
09-45-35,37,0,0,57,0,0,56,0,55,52,0
09-45-45,38,0,0,57,0,0,56,0,55,51,0
09-45-55,37,0,0,57,0,0,56,0,55,51,0
09-46-05,37,0,0,57,0,0,56,0,55,52,0
09-46-15,37,0,0,57,0,0,56,0,55,51,0
09-46-25,37,0,0,57,0,0,56,0,54,52,0
09-46-35,38,0,0,57,0,0,56,0,55,52,0
09-46-45,37,0,0,57,0,0,56,0,54,52,0
09-46-55,36,0,0,57,0,0,56,0,55,52,0
09-47-05,37,0,0,57,0,0,56,0,55,52,0
09-47-15,37,0,0,57,0,0,56,0,54,51,0
09-47-25,38,0,0,57,0,0,56,0,54,51,0
09-47-35,36,0,0,57,0,0,56,0,55,51,0
09-47-45,37,0,0,57,0,0,56,0,55,52,0
09-47-55,38,0,0,57,0,0,56,0,54,51,0
09-48-05,36,0,0,57,0,0,56,0,55,51,0
09-48-15,38,0,0,57,0,0,56,0,54,52,0
09-48-25,35,0,0,49,0,0,46,0,51,45,0
09-48-35,32,0,0,33,0,0,0,0,0,34,0
09-48-45,32,0,0,32,0,0,0,0,0,34,0
09-49-05,47,0,0,34,0,0,35,0,41,35,0
09-49-45,0,35,0,0,0,0,0,0,0,0,0
09-50-15,0,34,0,0,0,0,0,0,0,0,0
09-50-35,0,0,0,0,0,32,0,0,0,0,0
09-50-45,0,0,0,0,34,0,0,0,0,0,0
09-50-55,0,0,0,0,0,32,0,0,0,0,0
09-51-15,33,0,0,33,0,0,32,0,32,34,0
