date,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
15-23-15,0,32,0,0,0,0,0,0,0,0,0
15-23-25,0,32,0,0,0,0,0,0,0,0,0
15-23-35,0,32,0,0,0,0,0,0,0,0,0
15-23-55,0,32,0,0,0,0,0,0,0,0,0
15-24-15,0,32,0,0,0,0,0,0,0,0,0
15-24-25,0,32,0,0,0,0,0,0,0,0,0
15-24-35,0,32,0,0,0,0,0,0,0,0,0
15-24-45,0,32,0,0,0,0,0,0,0,0,0
15-24-55,0,32,0,0,0,0,0,0,0,0,0
15-25-05,0,32,0,0,0,0,0,0,0,0,0
15-25-15,0,32,0,0,0,0,0,0,0,0,0
15-25-35,0,32,0,0,0,0,0,0,0,0,0
15-25-45,0,32,0,0,0,0,0,0,0,0,0
15-26-05,0,32,0,0,0,0,0,0,0,0,0
15-26-15,0,32,0,0,0,0,0,0,0,0,0
15-26-35,0,32,0,0,0,0,0,0,0,0,0
15-26-45,0,32,0,0,0,0,0,0,0,0,0
15-26-55,0,32,0,0,0,0,0,0,0,0,0
15-27-15,0,32,0,0,0,0,0,0,0,0,0
15-27-35,0,32,0,0,0,0,0,0,0,0,0
15-27-45,0,32,0,0,0,0,0,0,0,0,0
15-28-05,0,32,0,0,0,0,0,0,0,0,0
15-28-15,0,32,0,0,0,0,0,0,0,0,0
15-28-25,0,32,0,0,0,0,0,0,0,0,0
15-28-35,0,32,0,0,0,0,0,0,0,0,0
15-28-45,0,32,0,0,0,0,0,0,0,0,0
15-28-55,0,32,0,0,0,0,0,0,0,0,0
15-29-05,0,32,0,0,0,0,0,0,0,0,0
15-29-15,0,32,0,0,0,0,0,0,0,0,0
15-29-25,0,32,0,0,0,0,0,0,0,0,0
15-29-35,0,32,0,0,0,0,0,0,0,0,0
15-29-45,0,32,0,0,0,0,0,0,0,0,0
15-29-55,0,32,0,0,0,0,0,0,0,0,0
15-30-15,0,32,0,0,0,0,0,0,0,0,0
15-30-45,0,32,0,0,0,0,0,0,0,0,0
15-30-55,0,32,0,0,0,0,0,0,0,0,0
15-31-15,0,32,0,0,0,0,0,0,0,0,0
15-31-25,0,32,0,0,0,0,0,0,0,0,0
15-31-35,0,32,0,0,0,0,0,0,0,0,0
15-31-45,0,32,0,0,0,0,0,0,0,0,0
15-31-55,0,32,0,0,0,0,0,0,0,0,0
15-32-05,0,32,0,0,0,0,0,0,0,0,0
15-32-25,0,32,0,0,0,0,0,0,0,0,0
15-32-35,0,32,0,0,0,0,0,0,0,0,0
15-33-15,0,32,0,0,0,0,0,0,0,0,0
15-33-25,0,32,0,0,0,0,0,0,0,0,0
15-33-45,0,32,0,0,0,0,0,0,0,0,0
15-33-55,0,32,0,0,0,0,0,0,0,0,0
15-34-05,0,32,0,0,0,0,0,0,0,0,0
15-34-15,0,32,0,0,0,0,0,0,0,0,0
15-34-25,0,32,0,0,0,0,0,0,0,0,0
15-34-55,0,32,0,0,0,0,0,0,0,0,0
15-35-05,0,32,0,0,0,0,0,0,0,0,0
15-35-15,0,32,0,0,0,0,0,0,0,0,0
15-35-25,0,32,0,0,0,0,0,0,0,0,0
15-35-35,0,32,0,0,0,0,0,0,0,0,0
15-35-45,0,32,0,0,0,0,0,0,0,0,0
15-35-55,0,32,0,0,0,0,0,0,0,0,0
15-36-05,0,32,0,0,0,0,0,0,0,0,0
15-36-15,0,32,0,0,0,0,0,0,0,0,0
15-36-25,0,32,0,0,0,0,0,0,0,0,0
15-36-35,0,32,0,0,0,0,0,0,0,0,0
15-36-45,0,32,0,0,0,0,0,0,0,0,0
15-36-55,0,32,0,0,0,0,0,0,0,0,0
15-37-05,0,32,0,0,0,0,0,0,0,0,0
15-37-15,0,32,0,0,0,0,0,0,0,0,0
15-37-25,0,32,0,0,0,0,0,0,0,0,0
15-37-35,0,32,0,0,0,0,0,0,0,0,0
15-37-55,0,32,0,0,0,0,0,0,0,0,0
15-38-05,0,32,0,0,0,0,0,0,0,0,0
15-38-15,0,32,0,0,0,0,0,0,0,0,0
15-38-25,0,32,0,0,0,0,0,0,0,0,0
15-38-35,0,32,0,0,0,0,0,0,0,0,0
15-38-45,0,32,0,0,0,0,0,0,0,0,0
15-38-55,0,32,0,0,0,0,0,0,0,0,0
15-39-05,0,32,0,0,0,0,0,0,0,0,0
15-39-15,0,32,0,0,0,0,0,0,0,0,0
15-39-25,0,32,0,0,0,0,0,0,0,0,0
15-39-35,0,32,0,0,0,0,0,0,0,0,0
15-39-45,0,32,0,0,0,0,0,0,0,0,0
15-39-55,0,32,0,0,0,0,0,0,0,0,0
15-40-15,0,32,0,0,0,0,0,0,0,0,0
15-40-25,0,32,0,0,0,0,0,0,0,0,0
15-40-35,0,32,0,0,0,0,0,0,0,0,0
15-40-45,0,32,0,0,0,0,0,0,0,0,0
15-40-55,0,32,0,0,0,0,0,0,0,0,0
15-41-05,0,32,0,0,0,0,0,0,0,0,0
15-41-15,0,32,0,0,0,0,0,0,0,0,0
15-41-25,0,32,0,0,0,0,0,0,0,0,0
15-41-35,0,32,0,0,0,0,0,0,0,0,0
15-41-45,0,32,0,0,0,0,0,0,0,0,0
15-42-05,0,32,0,0,0,0,0,0,0,0,0
15-42-15,0,32,0,0,0,0,0,0,0,0,0
15-42-25,0,32,0,0,0,0,0,0,0,0,0
15-42-35,0,32,0,0,0,0,0,0,0,0,0
15-42-45,0,32,0,0,0,0,0,0,0,0,0
15-42-55,0,32,0,0,0,0,0,0,0,0,0
15-43-05,0,32,0,0,0,0,0,0,0,0,0
15-43-25,0,32,0,0,0,0,0,0,0,0,0
15-43-35,0,32,0,0,0,0,0,0,0,0,0
15-43-45,0,32,0,0,0,0,0,0,0,0,0
15-43-55,0,32,0,0,0,0,0,0,0,0,0
15-44-05,0,32,0,0,0,0,0,0,0,0,0
15-44-25,0,32,0,0,0,0,0,0,0,0,0
15-44-35,0,32,0,0,0,0,0,0,0,0,0
15-44-45,0,32,0,0,0,0,0,0,0,0,0
15-44-55,0,32,0,0,0,0,0,0,0,0,0
15-45-05,0,32,0,0,0,0,0,0,0,0,0
15-45-15,0,32,0,0,0,0,0,0,0,0,0
15-45-25,0,32,0,0,0,0,0,0,0,0,0
15-45-35,0,32,0,0,0,0,0,0,0,0,0
15-45-55,0,32,0,0,0,0,0,0,0,0,0
15-46-15,0,32,0,0,0,0,0,0,0,0,0
15-46-25,0,32,0,0,0,0,0,0,0,0,0
15-46-35,0,32,0,0,0,0,0,0,0,0,0
15-46-45,0,32,0,0,0,0,0,0,0,0,0
15-46-55,0,32,0,0,0,0,0,0,0,0,0
15-47-05,0,32,0,0,0,0,0,0,0,0,0
15-47-15,0,32,0,0,0,0,0,0,0,0,0
15-47-25,0,32,0,0,0,0,0,0,0,0,0
15-47-35,0,32,0,0,0,0,0,0,0,0,0
15-47-45,0,32,0,0,0,0,0,0,0,0,0
15-48-05,0,32,0,0,0,0,0,0,0,0,0
15-48-15,0,32,0,0,0,0,0,0,0,0,0
15-48-25,0,32,0,0,0,0,0,0,0,0,0
15-48-35,0,32,0,0,0,0,0,0,0,0,0
15-48-45,0,32,0,0,0,0,0,0,0,0,0
15-48-55,0,32,0,0,0,0,0,0,0,0,0
15-49-05,0,32,0,0,0,0,0,0,0,0,0
15-49-15,0,32,0,0,0,0,0,0,0,0,0
15-49-25,0,32,0,0,0,0,0,0,0,0,0
15-49-35,0,32,0,0,0,0,0,0,0,0,0
15-49-55,0,32,0,0,0,0,0,0,0,0,0
15-50-05,0,32,0,0,0,0,0,0,0,0,0
15-50-15,0,32,0,0,0,0,0,0,0,0,0
15-50-25,0,32,0,0,0,0,0,0,0,0,0
15-50-35,0,32,0,0,0,0,0,0,0,0,0
15-50-45,0,32,0,0,0,0,0,0,0,0,0
15-51-15,0,32,0,0,0,0,0,0,0,0,0
15-51-25,0,32,0,0,0,0,0,0,0,0,0
15-51-35,0,32,0,0,0,0,0,0,0,0,0
15-51-45,0,32,0,0,0,0,0,0,0,0,0
