date,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-09-45,0,62,44,35,33,48,49,0,58,53,0
09-09-55,0,62,43,36,34,48,49,31,58,53,0
09-10-05,0,62,44,36,34,48,49,0,58,53,0
09-10-15,0,63,44,36,34,48,49,0,58,53,0
09-10-25,0,63,44,36,34,48,49,31,58,53,0
09-10-35,0,63,44,36,33,47,50,31,58,53,0
09-10-45,0,63,44,36,33,47,50,0,58,53,0
09-10-55,0,62,44,35,33,49,49,0,58,53,0
09-11-05,0,62,43,36,32,47,49,0,58,53,0
09-11-15,0,62,44,36,34,48,49,0,58,53,0
09-11-25,0,62,44,36,34,48,49,0,58,53,0
09-11-35,0,62,44,35,34,49,49,0,58,53,0
09-11-45,0,62,43,36,33,48,50,31,58,53,0
09-11-55,0,63,44,35,34,47,49,0,58,53,0
09-12-05,0,62,43,36,33,48,49,31,58,52,0
09-12-15,0,63,42,36,35,47,49,0,58,53,0
09-12-25,0,63,42,35,33,47,49,0,58,53,0
09-12-35,0,62,43,36,36,47,49,31,58,53,0
09-12-45,0,63,44,36,34,48,49,31,58,53,0
09-12-55,0,62,44,36,33,47,50,0,58,53,0
09-13-05,0,63,44,35,34,47,49,0,58,52,0
09-13-15,0,62,44,36,34,48,49,31,58,53,0
09-13-25,0,63,43,36,33,47,50,31,58,53,0
09-13-35,0,62,43,36,37,47,49,0,58,52,0
09-13-45,0,0,43,36,34,46,50,31,58,53,0
09-13-55,0,62,43,36,36,46,49,0,58,53,0
09-14-05,0,63,43,36,35,48,50,31,58,53,0
09-14-15,0,0,43,35,35,48,49,0,58,53,0
09-14-25,0,63,44,35,33,47,50,0,58,53,0
09-14-35,0,62,43,36,34,47,50,0,58,53,0
09-14-45,0,62,44,35,35,47,49,31,58,53,0
09-14-55,0,62,44,35,35,47,50,31,58,53,0
09-15-05,0,63,43,36,33,47,49,31,58,53,0
09-15-15,0,63,43,36,33,47,50,0,58,53,0
09-15-25,0,62,44,35,34,48,49,31,58,53,0
09-15-35,0,63,44,35,34,48,50,31,58,53,0
09-15-45,0,63,44,35,36,47,49,0,58,53,0
09-15-55,0,63,44,35,35,48,49,0,58,53,0
09-16-05,0,63,43,35,34,48,49,0,58,53,0
09-16-15,0,62,45,35,35,48,49,0,58,53,0
09-16-25,0,63,43,35,34,48,49,0,58,53,0
09-16-35,0,62,43,36,33,47,49,0,58,53,0
09-16-45,0,62,43,35,33,47,50,0,58,52,0
09-16-55,0,63,44,35,34,47,49,0,58,53,0
09-17-05,0,62,43,35,34,47,50,0,58,53,0
09-17-15,0,62,43,36,36,48,49,0,58,53,0
09-17-25,0,63,44,35,36,48,49,0,58,53,0
09-17-35,0,63,43,36,34,47,49,31,58,53,0
09-17-45,0,62,44,36,36,48,49,0,58,53,0
09-17-55,0,63,45,36,35,47,49,31,58,53,0
09-18-05,0,63,43,35,35,47,50,0,58,53,0
09-18-15,0,62,44,36,38,47,50,31,58,53,0
09-18-25,0,62,43,35,36,48,49,0,58,53,0
09-18-35,0,63,45,36,34,47,50,31,58,53,0
09-18-45,0,62,45,36,36,47,50,31,58,53,0
09-18-55,0,62,44,36,36,48,49,31,58,53,0
09-19-05,0,62,43,36,36,48,49,31,58,53,0
09-19-15,0,63,44,36,33,47,49,0,58,53,0
09-19-25,0,62,44,35,36,47,49,0,58,53,0
09-19-35,0,63,44,35,34,47,49,0,58,53,0
09-19-45,0,63,45,36,36,48,49,31,58,53,0
09-19-55,0,62,44,36,35,48,49,0,58,53,0
09-20-05,0,63,43,36,37,46,49,0,58,53,0
09-20-15,0,62,44,35,33,47,49,0,58,53,0
09-20-25,0,63,45,35,34,48,50,31,58,53,0
09-20-35,0,62,45,37,37,52,48,0,57,53,0
09-20-45,0,63,45,37,35,54,45,0,57,52,0
09-20-55,0,63,45,36,34,45,43,0,58,53,0
09-21-05,0,63,47,35,35,44,43,0,58,53,0
09-21-15,0,62,47,35,36,47,44,0,57,53,0
09-21-25,0,62,46,37,37,43,44,0,57,53,0
09-21-35,0,62,46,37,35,45,44,0,57,53,0
09-21-45,0,63,47,33,34,46,47,0,56,54,0
09-21-55,0,62,48,35,36,44,47,0,57,53,0
09-22-05,0,62,48,35,35,44,47,0,57,53,0
09-22-15,0,62,47,34,34,46,47,0,57,53,0
09-22-25,0,62,47,37,36,47,43,0,58,53,0
09-22-35,0,62,48,36,38,44,34,0,57,53,0
09-22-45,0,63,48,38,39,46,35,0,58,53,0
09-22-55,0,62,48,37,40,48,38,31,58,53,0
09-23-05,0,62,48,38,37,47,39,31,57,53,0
09-23-15,0,62,48,37,39,48,33,0,57,53,0
09-23-25,0,62,49,38,39,47,33,31,57,53,0
09-23-35,0,62,49,37,39,47,36,31,58,53,0
09-23-45,0,62,49,37,38,47,31,31,57,53,0
09-23-55,0,63,49,37,39,47,0,31,57,53,0
09-24-05,0,62,49,36,39,46,33,32,57,53,0
09-24-15,0,62,49,37,37,46,0,31,58,54,0
09-24-25,0,62,50,36,40,46,0,32,57,53,0
09-24-35,0,62,49,37,37,48,0,31,58,53,0
09-24-45,0,62,46,38,33,44,0,31,59,53,0
09-24-55,0,62,47,37,35,40,0,31,58,53,0
09-25-05,0,62,47,37,38,43,0,32,58,53,0
09-25-15,0,62,47,37,33,40,0,32,58,53,0
09-25-25,0,62,47,37,34,42,0,31,58,53,0
09-25-35,0,62,47,37,35,43,0,32,58,53,0
09-25-45,0,63,47,36,36,43,0,31,58,53,0
09-25-55,0,63,47,36,36,42,0,32,58,53,0
09-26-05,0,62,47,38,34,42,0,31,58,53,0
09-26-15,0,62,47,38,36,40,0,31,59,54,0
09-26-25,0,63,47,36,36,43,0,0,55,53,0
09-26-35,0,62,47,37,35,42,0,32,38,52,0
09-26-45,0,63,47,37,36,46,0,32,33,54,0
09-26-55,0,62,48,39,38,37,0,31,0,52,0
09-27-05,0,62,47,39,40,47,0,32,0,54,0
09-27-15,0,62,47,38,39,49,0,32,32,55,0
09-27-25,0,62,46,39,40,49,0,32,0,55,0
09-27-35,0,62,45,39,40,50,0,32,0,55,0
09-27-45,0,62,47,39,40,50,0,32,0,55,0
09-27-55,0,62,47,39,40,47,0,32,0,54,0
09-28-05,0,62,48,39,39,46,0,32,0,55,0
09-28-15,0,62,48,39,40,48,0,32,0,55,0
09-28-25,0,62,48,40,40,45,0,32,32,53,0
09-28-35,0,62,47,39,35,46,0,32,0,54,0
09-28-45,0,62,48,38,33,48,0,32,0,51,0
09-28-55,0,62,46,38,35,45,0,32,0,51,0
09-29-05,0,62,45,38,34,40,0,32,0,53,0
09-29-15,0,62,46,39,35,38,0,32,0,53,0
09-29-25,0,62,46,38,34,39,0,32,0,53,0
09-29-35,0,62,46,38,36,38,0,32,0,53,0
09-29-45,0,62,46,38,36,37,0,32,0,53,0
09-29-55,0,62,46,37,35,36,0,33,0,53,0
09-30-05,0,62,46,36,35,35,0,32,0,53,0
09-30-15,0,62,46,38,35,34,0,31,0,52,0
09-30-25,0,62,47,37,35,35,0,32,0,53,0
09-30-35,0,62,46,38,37,35,0,32,0,53,0
09-30-45,0,62,47,38,35,36,0,32,0,53,32
09-30-55,0,62,47,37,35,36,0,32,0,53,31
09-31-05,0,62,48,38,36,37,0,32,0,53,0
09-31-15,0,62,47,37,34,39,0,0,0,53,0
09-31-25,0,62,45,38,34,38,0,0,0,53,0
09-31-35,0,62,44,38,34,37,0,0,0,53,0
09-31-45,0,62,45,37,34,40,0,0,0,53,0
09-31-55,0,62,46,38,35,43,0,0,0,53,0
09-32-05,0,62,46,37,34,43,0,0,0,53,0
09-32-15,0,62,46,37,34,40,0,0,0,52,0
09-32-25,0,62,46,38,33,39,61,0,0,52,0
09-32-35,0,62,44,38,0,38,0,0,0,53,0
09-32-45,0,62,45,39,32,42,0,0,0,53,0
09-32-55,0,62,44,38,0,39,0,0,0,53,0
09-33-05,0,62,45,37,0,39,0,0,0,53,0
09-33-15,0,62,44,37,0,37,0,0,0,53,0
09-33-25,0,62,44,38,0,37,0,0,0,53,0
09-33-35,0,62,44,38,0,35,0,0,0,53,0
09-33-45,0,62,44,38,0,37,0,0,0,53,0
09-33-55,0,62,42,37,0,37,0,0,0,53,0
09-34-05,0,62,42,37,0,38,0,0,0,52,0
09-34-15,0,62,48,39,0,37,0,0,0,53,0
09-34-25,0,62,47,37,0,42,0,0,0,53,0
09-34-35,0,62,46,37,0,41,0,0,0,53,0
09-34-45,0,62,46,37,0,41,0,0,0,53,0
09-34-55,0,62,47,37,0,40,0,0,0,53,0
09-35-05,0,62,47,37,0,40,0,0,0,53,0
09-35-15,0,62,45,37,0,38,0,0,0,53,0
09-35-25,0,62,47,38,0,41,0,0,0,53,0
09-35-35,0,62,47,37,0,39,0,0,0,53,0
09-35-45,0,62,50,32,0,39,0,0,0,53,0
09-35-55,0,62,50,32,0,38,0,0,0,53,0
09-36-05,0,62,50,0,0,40,0,0,0,53,0
09-36-15,0,62,50,32,0,40,0,0,0,53,0
09-36-25,0,62,50,31,0,38,0,0,0,53,0
09-36-35,0,62,51,31,0,37,0,0,0,53,0
09-36-45,0,62,51,32,0,39,0,0,0,53,0
09-36-55,0,62,51,32,0,37,0,0,0,53,0
09-37-05,0,62,50,31,0,37,0,0,0,53,0
09-37-15,0,62,50,33,32,42,0,0,0,53,0
09-37-25,0,63,50,0,0,41,0,0,0,53,0
09-37-35,0,62,50,31,0,40,0,0,0,53,0
09-37-45,0,62,50,0,0,40,0,0,0,53,0
09-37-55,0,62,51,0,0,38,0,0,0,53,0
09-38-05,0,62,51,0,0,39,0,0,0,53,31
09-38-15,0,62,49,0,0,40,0,0,0,53,0
09-38-25,0,62,51,0,0,39,0,0,0,53,0
09-38-35,0,62,51,0,0,38,0,0,0,53,31
09-38-45,0,62,51,0,32,39,0,0,0,53,0
09-38-55,0,62,51,0,0,41,0,0,0,52,31
09-39-05,0,62,50,0,0,37,0,0,0,53,0
09-39-15,0,62,50,0,0,39,0,0,0,53,31
09-39-25,0,62,51,0,0,42,0,0,0,53,0
09-39-35,0,62,51,0,0,39,0,0,0,53,0
09-39-45,0,62,51,0,0,40,0,0,0,53,0
09-39-55,0,62,51,0,0,36,0,0,0,53,0
09-40-05,0,62,51,0,0,38,0,0,0,53,32
09-40-15,0,62,51,0,0,37,31,0,0,53,0
09-40-25,0,62,51,0,0,39,36,0,0,53,0
09-40-35,0,35,39,0,0,39,35,0,0,35,0
09-40-45,0,39,36,0,0,33,33,0,0,34,0
09-40-55,0,34,37,0,0,36,0,0,0,33,0
09-41-05,0,34,34,0,0,32,0,0,0,0,0
09-41-15,0,35,34,0,0,36,0,0,0,33,0
09-41-25,0,33,35,0,0,33,0,0,0,0,0
09-41-35,0,0,0,40,0,0,38,0,0,0,33
09-41-45,0,0,0,31,0,0,0,0,0,0,31
09-41-55,0,0,0,37,0,0,0,0,0,0,0
09-42-05,0,0,0,39,0,31,34,0,0,0,0
09-42-15,0,0,0,33,0,0,0,0,0,0,0
09-42-25,0,0,0,36,0,0,0,0,47,0,0
09-42-35,0,0,31,31,0,0,0,0,39,0,0
09-42-55,0,33,0,0,0,0,0,0,0,0,0
09-43-05,0,37,0,0,0,0,33,0,0,0,0
09-43-15,0,0,0,0,0,0,0,0,0,0,0
09-43-25,0,36,0,0,0,31,0,0,0,0,0
09-43-35,0,0,0,0,0,0,37,0,0,0,0
09-43-45,0,0,0,0,0,31,0,0,0,0,0
09-43-55,0,0,0,0,0,34,0,0,0,0,0
09-44-05,0,0,0,0,0,33,0,0,0,0,0
09-44-15,0,0,0,0,0,35,0,0,0,0,0
09-44-25,0,0,0,0,0,34,0,0,0,0,0
09-44-35,0,0,0,0,0,32,0,0,0,0,0
09-44-45,0,0,0,0,0,31,0,0,0,0,0
09-44-55,0,0,0,0,0,0,0,0,0,0,0
09-45-05,0,0,34,0,0,0,0,0,0,0,0
09-45-15,0,34,33,0,0,32,0,0,0,0,0
09-45-25,0,0,0,0,0,0,0,0,0,33,0
09-45-35,0,31,0,0,0,0,0,0,31,39,0
09-45-45,0,35,0,0,0,32,0,0,32,37,0
09-45-55,0,0,0,0,0,31,0,0,0,0,0
09-46-05,0,0,0,0,0,0,0,0,0,0,0
09-46-15,0,0,0,0,0,32,0,0,0,0,0
09-46-25,0,0,0,0,0,33,0,0,0,0,0
09-46-35,0,0,0,0,0,34,0,0,0,0,0
09-46-45,0,0,0,0,0,0,0,0,0,32,0
09-46-55,0,0,0,0,0,0,0,0,0,31,0
09-47-05,0,0,0,0,0,0,0,0,0,0,0
09-47-15,0,0,0,0,0,0,0,0,0,0,0
09-47-25,0,33,0,0,0,0,0,0,0,0,0
09-47-35,0,0,0,0,0,0,0,0,0,0,0
09-47-45,0,0,0,0,0,0,0,0,0,0,0
09-47-55,0,0,0,0,0,0,0,0,0,0,0
09-48-15,0,0,0,0,0,0,0,0,0,0,0
09-48-25,0,0,32,0,0,0,0,0,0,0,0
09-48-35,0,0,0,0,34,0,0,0,0,0,0
09-48-45,0,0,0,0,0,0,0,0,31,0,0
09-48-55,0,0,0,0,0,0,0,0,31,0,0
09-49-15,0,0,0,0,0,0,0,0,0,0,0
09-49-25,0,0,32,0,0,0,0,0,0,0,0
09-49-35,0,0,0,0,0,0,0,0,0,0,0
09-49-45,0,0,34,0,0,0,0,0,0,0,0
09-49-55,0,0,0,31,0,0,0,0,0,0,0
09-50-05,0,0,0,0,0,0,0,0,0,0,0
09-50-15,0,0,0,0,0,0,0,0,0,0,0
09-50-25,0,0,0,0,0,0,0,0,0,0,32
09-50-35,0,0,0,0,0,0,0,0,0,0,0
09-50-45,0,0,0,0,0,0,0,0,0,0,0
09-50-55,0,0,0,0,33,0,0,0,0,0,0
09-51-05,0,0,0,0,0,0,0,0,0,33,0
09-51-15,0,0,0,0,0,0,0,0,0,0,0
09-51-25,0,0,34,0,0,0,0,0,0,0,35
09-51-35,0,0,0,0,32,0,0,0,0,0,0
09-51-45,0,0,0,32,0,0,0,0,0,0,0
09-52-05,0,0,0,0,0,0,0,0,0,0,0
09-52-15,0,0,0,0,0,0,0,0,0,0,0
09-52-25,0,0,0,0,0,0,0,0,0,0,0
09-52-35,0,0,32,0,0,0,0,0,0,0,0
09-52-45,0,0,0,0,0,0,0,0,0,0,0
09-52-55,0,0,31,37,0,0,0,0,0,0,38
09-53-05,0,0,0,0,0,0,0,0,0,0,0
09-53-15,0,0,0,0,0,0,0,0,0,0,0
09-53-25,0,0,0,0,0,0,0,0,0,0,32
09-53-35,0,0,0,0,0,0,0,0,0,0,0
09-53-45,0,0,0,0,0,0,0,0,0,0,0
09-53-55,0,0,0,0,0,0,0,35,0,0,0
09-54-05,0,0,0,0,0,0,0,0,0,31,0
09-54-15,0,0,0,0,0,42,0,0,0,0,0
09-54-25,0,0,0,0,0,0,0,0,0,34,0
09-54-35,0,0,0,0,0,34,0,0,0,0,0
09-54-45,0,0,31,0,0,0,0,0,0,0,0
09-54-55,0,0,0,0,0,32,0,0,32,0,0
09-55-05,0,0,0,0,0,33,0,0,0,0,0
09-55-15,0,0,33,0,0,0,0,0,0,0,0
09-55-25,0,0,36,32,0,0,0,0,0,0,0
09-55-35,0,0,0,0,0,33,0,0,0,0,0
09-55-45,0,0,0,0,0,36,0,0,0,31,0
09-55-55,0,0,0,0,0,35,0,0,0,0,0
09-56-05,0,0,0,0,0,38,0,0,0,0,0
09-56-15,0,0,32,0,0,32,0,0,0,0,0
09-56-25,0,0,32,0,35,34,0,0,0,0,0
09-56-35,0,0,0,0,0,38,0,0,0,0,0
09-57-15,0,0,0,0,0,0,0,0,0,35,38
09-57-45,0,0,0,0,33,0,0,0,0,0,0
09-58-05,0,0,0,0,0,31,0,0,0,0,0
09-58-15,0,0,0,0,0,32,0,0,0,0,0
09-58-25,0,31,0,0,0,33,0,0,0,0,0
09-58-35,0,0,0,0,0,33,0,0,0,0,0
09-58-45,0,0,0,0,0,31,0,0,0,0,0
09-58-55,0,0,0,0,0,32,34,0,0,0,0
09-59-05,0,0,0,0,0,0,32,0,0,0,0
09-59-15,0,31,0,0,0,0,0,0,31,0,0
09-59-25,0,0,0,0,0,0,0,32,31,0,0
09-59-35,0,32,0,0,0,33,32,0,32,0,0
09-59-45,0,33,0,0,0,0,34,0,0,0,0
09-59-55,0,32,0,0,35,32,0,0,31,0,0
10-00-05,0,33,0,0,0,0,0,0,0,0,0
10-00-15,0,32,0,0,0,0,0,0,0,0,0
10-00-25,0,32,0,0,0,0,0,0,0,0,0
10-00-35,0,32,0,0,0,31,0,0,32,0,0
10-00-45,0,0,0,0,0,0,0,0,31,0,0
10-00-55,0,32,0,0,0,0,0,34,32,0,0
10-01-05,0,31,0,0,0,0,0,0,33,0,32
10-01-15,0,0,0,0,0,0,31,0,32,0,0
10-01-25,0,40,0,0,0,0,0,0,31,0,0
10-01-35,0,34,0,0,0,0,0,0,33,0,0
10-01-45,0,0,0,0,0,31,0,0,31,0,0
10-01-55,0,0,0,0,0,0,0,0,32,0,0
10-02-05,0,0,0,0,0,0,0,0,33,0,0
10-02-15,0,0,0,0,0,31,0,0,33,0,0
10-02-25,0,31,0,0,0,0,0,0,34,0,0
10-02-55,0,0,0,0,0,0,0,0,32,0,0
10-03-05,0,31,0,0,0,0,0,0,33,0,0
10-03-15,0,0,0,0,0,31,0,0,31,0,0
10-03-35,0,0,0,0,0,0,0,0,0,0,0
10-04-15,0,0,0,0,0,0,0,0,32,0,0
10-04-25,0,0,31,0,0,0,0,0,0,0,0
10-04-35,0,31,0,0,0,0,0,0,0,0,0
10-07-05,0,0,0,0,0,0,0,0,33,0,0
10-07-15,0,0,0,0,0,0,0,0,31,0,0
10-07-25,0,0,0,0,0,0,0,0,31,32,0
10-07-35,0,0,0,0,0,0,0,0,0,0,0
10-07-45,0,0,0,0,0,0,0,0,0,0,0
10-07-55,0,0,0,0,0,0,0,0,34,0,0
10-08-45,0,0,0,0,0,0,0,0,0,0,34
10-09-05,0,0,0,0,0,32,0,0,31,0,0
10-09-15,0,0,0,0,0,32,0,0,31,0,0
10-09-25,0,0,0,0,0,0,0,0,32,0,0
10-09-35,0,0,0,0,0,32,0,0,0,37,0
10-09-45,0,34,0,0,0,39,0,0,0,32,33
10-09-55,0,31,0,0,0,0,0,0,31,0,0
10-10-25,0,0,0,0,0,33,0,0,0,0,0
10-10-35,0,0,0,0,0,0,35,0,0,0,0
10-10-55,0,0,0,0,0,0,0,0,32,0,0
10-11-05,0,0,0,0,0,0,0,0,32,0,0
10-11-15,0,0,0,0,0,0,0,0,32,31,0
10-11-25,0,0,0,0,0,0,0,0,31,0,0
10-11-35,0,0,0,0,0,31,0,0,32,0,0
10-11-45,0,31,0,0,0,0,0,0,0,0,0
10-11-55,0,0,0,0,0,0,0,0,0,0,0
10-12-05,0,0,0,0,0,0,0,0,0,0,0
10-12-15,0,0,0,0,0,0,0,0,0,0,0
10-12-25,0,0,0,0,0,0,36,0,32,0,37
10-12-35,0,0,0,0,0,0,0,0,32,0,0
10-12-45,0,0,0,0,0,0,0,0,32,0,0
10-13-05,0,0,0,0,0,34,0,0,0,0,0
10-15-15,0,0,0,0,0,0,0,0,34,0,0
10-15-35,0,0,0,0,0,0,0,0,32,0,0
10-15-45,0,0,0,0,0,0,0,0,32,0,0
10-16-05,0,0,0,0,0,0,0,31,0,0,0
10-16-35,0,0,0,0,0,0,0,0,0,0,33
10-16-55,0,0,0,0,0,0,0,0,0,0,0
10-17-05,0,0,0,0,0,0,0,0,31,0,0
10-17-25,0,0,41,0,0,0,0,0,0,0,0
10-17-45,0,0,0,0,0,0,0,0,0,0,0
10-17-55,0,0,0,0,0,0,0,0,31,0,0
10-18-05,0,0,0,0,0,0,0,0,33,0,0
10-19-25,0,0,0,0,0,0,40,0,32,0,0
10-19-35,0,0,33,0,0,0,0,0,0,0,0
10-19-45,0,0,35,0,0,0,34,0,0,0,0
10-20-05,0,0,0,0,0,0,0,0,33,0,35
10-20-15,0,0,0,0,0,0,0,0,32,0,0
10-20-25,0,31,0,0,0,0,0,0,0,0,32
10-21-25,0,32,38,0,0,0,0,0,0,0,0
10-21-35,0,0,0,0,0,0,0,0,34,0,0
10-21-45,0,0,0,0,0,0,32,0,0,0,0
10-21-55,0,0,0,0,0,0,32,0,0,0,0
10-22-05,0,0,0,0,0,0,0,0,32,0,0
10-22-15,0,0,0,0,0,0,0,0,32,0,0
10-22-35,0,0,0,0,0,32,39,31,0,0,0
10-22-45,0,0,0,0,0,0,31,0,0,0,34
10-22-55,0,0,0,0,0,36,0,0,0,0,31
10-23-15,0,0,0,0,0,0,42,0,0,0,0
10-23-25,0,0,0,0,0,0,0,0,32,0,0
10-23-45,0,0,31,0,0,0,0,0,0,0,31
10-23-55,0,0,0,0,0,0,0,0,0,0,31
10-24-15,0,0,0,0,0,0,0,0,0,34,0
10-24-25,0,0,32,0,0,0,0,0,0,31,40
10-24-35,0,33,0,0,0,0,0,0,0,31,0
10-25-05,0,0,0,0,0,34,0,0,0,31,0
10-25-35,0,0,0,0,0,0,0,0,0,33,0
10-25-45,0,0,0,0,0,0,0,0,0,32,0
10-26-05,0,31,0,0,0,0,0,0,0,0,0
10-26-15,0,35,0,0,0,0,0,0,0,0,0
10-26-35,0,32,0,0,0,0,0,0,35,32,0
10-26-45,0,35,0,0,0,0,0,0,0,0,0
10-27-05,0,0,0,0,0,0,0,0,0,41,0
10-27-15,0,0,0,0,0,31,0,33,33,0,0
10-27-25,0,0,0,0,0,32,0,0,0,35,35
10-27-35,0,0,0,0,0,0,38,0,0,0,0
10-27-45,0,0,0,0,0,0,37,0,0,0,0
10-27-55,0,0,0,0,0,0,44,0,0,0,32
10-28-05,0,0,0,34,0,0,32,0,0,0,32
10-28-15,0,0,0,0,0,0,33,0,0,0,0
10-28-25,0,0,0,0,0,0,41,0,0,0,0
10-28-35,0,0,0,0,0,0,39,0,0,0,0
10-28-45,0,0,0,0,32,0,0,0,33,0,0
10-28-55,0,0,0,0,0,0,31,0,34,0,0
10-29-05,0,0,0,0,0,0,0,0,31,0,0
10-29-15,0,0,0,0,0,0,0,0,33,0,0
10-29-25,0,0,0,0,0,0,0,0,33,0,0
10-29-35,0,0,0,0,0,0,31,0,32,0,0
10-29-45,0,0,0,34,0,0,31,0,32,0,0
10-30-25,0,0,0,0,0,0,33,0,0,0,0
10-30-35,0,0,0,0,0,0,35,0,0,0,0
10-30-45,0,0,0,0,0,0,35,0,0,0,0
10-30-55,0,0,0,0,0,0,31,0,0,0,0
10-31-15,0,0,0,0,0,0,33,0,0,0,0
10-31-25,0,0,0,0,0,0,32,0,0,0,0
10-31-35,0,0,0,0,32,0,37,0,0,0,0
10-31-45,0,0,0,0,0,0,43,0,0,0,0
10-31-55,0,0,0,0,0,0,0,0,0,0,0
10-32-05,0,0,0,0,0,0,36,0,0,0,0
10-32-15,0,0,0,35,34,0,39,0,36,0,0
10-32-25,0,0,0,0,0,0,35,0,0,0,0
10-32-35,0,0,0,0,0,0,0,0,0,0,0
10-32-55,0,0,0,0,0,0,0,0,0,0,0
10-33-05,0,0,0,0,0,0,0,0,0,0,0
10-33-45,0,0,0,0,0,0,0,0,0,0,0
10-33-55,0,0,0,0,0,0,0,0,0,0,0
10-34-05,0,0,0,0,0,0,0,0,0,0,0
10-34-15,0,0,0,32,0,0,0,0,37,0,0
10-34-25,0,0,0,33,0,0,0,0,0,0,0
10-34-35,0,0,0,0,0,0,0,0,0,0,0
10-34-45,0,0,0,0,0,31,0,0,0,0,0
10-34-55,0,0,0,0,0,31,0,0,0,0,0
10-35-05,0,0,0,32,0,0,0,0,38,0,0
10-35-15,0,0,0,31,0,0,0,0,38,0,0
10-35-25,0,0,0,31,0,0,0,0,38,0,0
10-35-35,0,0,0,0,0,32,34,0,36,0,0
10-35-45,0,33,0,0,0,31,36,0,35,0,0
10-35-55,0,33,31,0,0,0,37,0,34,0,0
10-36-05,0,36,0,0,0,0,0,0,34,0,0
10-36-15,0,0,0,0,0,0,33,0,37,0,0
10-36-25,0,0,0,0,0,0,0,0,36,0,0
10-36-35,0,0,0,0,0,0,0,0,35,0,0
10-36-45,0,0,0,0,34,33,0,0,34,0,0
10-36-55,0,0,35,0,0,33,34,35,0,0,34
10-37-05,0,34,32,0,0,0,0,0,0,0,0
10-37-15,0,37,0,0,0,33,0,0,0,0,0
10-37-25,0,31,0,0,0,0,0,0,0,0,0
10-37-35,0,0,0,0,34,0,0,0,0,0,0
