date,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-08-55,0,80,0,0,0,0,0,0,0,0,0
09-09-05,0,81,62,0,0,0,0,0,0,0,0
09-10-05,0,82,75,0,76,74,0,0,0,0,0
09-11-05,0,82,76,0,77,75,73,70,54,0,0
09-12-15,0,34,36,0,36,35,37,35,33,42,0
