date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
09-25-35,0,58,39,0,31,53,0,0,0,45,0
09-25-45,0,57,39,32,31,52,0,0,0,45,0
09-25-55,0,58,39,31,31,52,0,0,0,45,0
09-26-05,0,58,39,31,31,53,0,31,0,45,0
09-26-15,0,57,39,31,32,53,0,31,0,45,0
09-26-25,0,58,40,31,31,53,0,0,0,44,0
09-26-35,0,58,42,31,31,53,0,0,0,45,0
09-26-45,0,58,41,31,0,53,0,0,0,44,0
09-26-55,0,58,42,31,31,53,0,0,0,45,0
09-27-05,0,57,41,32,31,52,0,31,0,45,0
09-27-15,0,57,40,31,0,53,0,0,0,45,0
09-27-25,0,58,40,0,0,53,0,0,0,46,0
09-27-35,0,58,41,32,31,53,0,31,0,43,0
09-27-45,0,58,41,31,32,51,0,32,0,46,0
09-27-55,0,58,39,32,0,54,0,31,0,45,0
09-28-05,0,57,43,33,35,48,0,31,32,44,0
09-28-15,0,57,45,32,35,43,0,0,31,40,0
09-28-25,0,57,45,34,35,40,0,0,32,43,0
09-28-35,0,58,41,34,34,40,0,0,32,43,0
09-28-45,0,56,44,32,36,36,0,0,31,44,0
09-28-55,0,56,45,32,35,34,0,0,32,43,0
09-29-05,0,57,43,33,36,33,0,0,32,43,0
09-29-15,0,57,46,32,34,33,0,0,32,42,0
09-29-25,0,57,46,33,32,36,0,0,32,43,0
09-29-35,0,57,44,33,33,37,0,0,32,43,0
09-29-45,0,57,45,32,34,37,0,0,32,45,0
09-29-55,0,56,45,33,32,40,0,0,32,45,0
09-30-05,0,57,41,34,32,42,0,0,32,32,0
09-30-15,0,57,43,33,32,38,0,0,32,43,0
09-30-25,0,57,44,32,32,36,0,0,32,44,0
09-30-35,0,57,42,34,33,42,0,0,33,32,0
09-30-45,0,56,43,34,33,40,0,0,33,0,0
09-30-55,0,56,43,35,35,41,0,0,33,0,0
09-31-05,0,56,43,33,36,42,0,0,32,0,0
09-31-15,0,56,43,33,33,40,0,0,33,0,0
09-31-25,0,55,43,33,36,44,0,0,32,35,0
09-31-35,0,56,47,35,39,54,0,0,0,39,0
09-31-45,0,56,48,33,38,54,0,0,0,34,0
09-31-55,0,56,50,32,36,54,0,0,0,0,0
09-32-05,0,56,49,33,38,54,0,0,0,0,0
09-32-15,0,58,48,35,37,58,0,0,0,0,0
09-32-25,0,57,48,32,34,57,0,0,0,0,0
09-32-35,0,57,50,34,36,56,0,0,0,0,0
09-32-45,0,57,50,33,36,57,35,0,0,0,0
09-32-55,0,57,50,33,37,57,46,0,0,0,0
09-33-05,0,57,49,33,37,56,35,0,0,0,0
09-33-15,0,57,48,33,35,57,0,0,0,0,0
09-33-25,0,57,50,33,36,57,0,0,0,0,0
09-33-35,0,58,49,33,36,57,0,0,0,0,0
09-33-45,0,56,49,33,36,56,0,0,0,0,0
09-33-55,0,56,49,34,33,58,0,0,0,0,0
09-34-05,0,57,51,35,36,56,0,0,0,0,0
09-34-15,0,58,50,33,35,57,0,0,0,0,0
09-34-25,0,57,51,35,34,57,0,0,0,0,0
09-34-35,0,57,50,34,34,57,0,0,0,0,0
09-34-45,0,57,49,34,34,56,0,0,0,0,0
09-34-55,0,57,50,35,34,57,0,0,0,0,0
09-35-05,0,57,47,34,37,57,0,0,0,0,0
09-35-15,0,57,44,33,34,56,0,0,0,0,0
09-35-25,0,57,45,34,31,56,0,0,0,0,0
09-35-35,0,57,43,33,31,56,0,0,0,0,0
09-35-45,0,57,45,34,31,56,0,0,0,0,0
09-35-55,0,57,45,34,32,57,0,0,0,0,0
09-36-05,0,57,43,34,0,57,0,0,0,0,0
09-36-15,0,58,46,33,0,55,0,0,0,0,0
09-36-25,0,58,44,33,0,57,0,0,0,0,0
09-36-35,0,58,44,32,0,55,0,0,0,0,0
09-36-45,0,58,47,32,0,57,0,0,0,0,0
09-36-55,0,58,43,32,31,57,0,0,0,0,0
09-37-05,0,57,45,34,33,56,0,0,0,0,0
09-37-15,0,57,45,34,32,57,0,0,0,0,0
09-37-25,0,57,42,34,0,56,0,0,0,0,0
09-37-35,0,57,45,33,32,57,0,0,0,0,0
09-37-45,0,56,44,32,33,56,0,0,0,0,0
09-37-55,0,57,46,32,32,43,0,0,0,0,0
09-38-05,0,56,48,32,0,35,0,31,0,0,0
09-38-15,0,57,48,32,0,32,0,0,0,0,0
09-38-25,0,57,48,32,0,32,0,0,0,0,0
09-38-35,0,58,48,32,0,33,0,0,0,0,0
09-38-45,0,58,46,32,0,33,0,0,0,0,0
09-38-55,0,56,47,32,0,32,0,0,0,0,0
09-39-05,0,57,47,34,0,41,0,0,0,0,0
09-39-15,0,57,47,33,0,41,0,0,0,0,0
09-39-25,0,57,48,33,0,35,0,0,0,0,0
09-39-35,0,57,48,34,0,32,0,0,0,0,0
09-39-45,0,57,48,33,0,33,0,0,0,0,0
09-39-55,0,57,48,34,0,32,0,0,0,0,0
09-40-05,0,57,48,33,0,0,0,0,0,0,0
09-40-15,0,57,48,33,0,34,0,0,0,0,0
09-40-25,0,57,48,33,0,31,0,0,0,0,0
09-40-35,0,57,47,33,0,0,0,0,0,0,0
09-40-45,0,57,48,32,0,0,0,0,0,0,0
09-40-55,0,57,48,0,31,0,0,32,0,0,0
09-41-05,0,57,49,0,0,0,0,33,0,0,0
09-41-15,0,57,48,0,31,33,0,0,0,0,0
09-41-25,0,57,48,0,0,0,0,0,0,0,0
09-41-35,0,57,48,31,31,0,0,0,0,0,0
09-41-45,0,56,48,31,0,0,0,0,0,0,0
09-41-55,0,57,48,35,0,0,0,0,0,0,0
09-42-05,0,57,49,45,0,0,0,0,0,0,0
09-42-15,0,42,47,49,0,0,0,0,0,0,0
09-42-25,0,45,45,42,0,0,0,0,0,0,0
09-42-35,0,35,46,44,0,0,0,0,0,0,0
09-42-45,0,37,44,39,0,0,0,31,0,0,0
09-42-55,0,40,42,32,0,0,0,0,0,0,0
09-43-05,0,43,45,0,31,0,0,0,0,0,0
09-43-15,0,44,42,0,0,0,0,0,0,0,0
09-43-25,0,36,40,0,0,0,0,0,0,0,0
09-43-35,0,37,42,0,0,0,0,0,0,0,0
09-43-45,0,43,43,0,0,0,0,0,0,0,0
09-43-55,0,41,42,0,0,0,0,0,0,0,0
09-44-05,0,36,43,0,0,0,0,0,0,0,0
09-44-15,0,36,43,0,0,0,0,0,0,0,0
09-44-25,0,35,43,0,32,0,0,0,0,0,0
09-44-35,0,0,42,0,32,0,0,0,0,0,0
09-44-45,0,34,42,0,0,0,0,0,0,0,0
09-44-55,0,35,42,0,32,0,0,0,0,0,0
09-45-05,0,34,42,0,31,0,0,0,0,0,0
09-45-15,0,33,41,0,0,0,0,0,0,0,0
09-45-25,0,31,41,0,0,0,0,0,0,0,0
09-45-35,0,33,43,0,0,0,0,0,0,0,0
09-45-45,0,35,42,0,0,31,0,0,0,0,0
09-45-55,0,35,42,0,31,0,0,0,0,0,0
09-46-05,0,36,42,0,0,0,0,0,0,0,0
09-46-15,0,37,42,0,0,0,0,0,0,0,0
09-46-25,0,36,42,0,0,0,0,0,0,0,0
09-46-35,0,36,41,0,0,0,0,0,0,0,0
09-46-45,0,34,45,0,0,0,0,0,0,0,0
09-46-55,0,35,46,0,0,0,0,0,0,0,0
09-47-05,0,35,45,0,31,33,0,0,0,0,0
09-47-15,0,32,41,0,0,0,0,0,0,0,0
09-47-25,0,34,44,0,0,32,0,0,0,0,0
09-47-35,0,33,43,0,0,34,0,0,0,0,0
09-47-45,0,34,44,0,0,0,0,0,0,0,0
09-47-55,0,31,43,36,0,0,0,0,0,0,0
09-48-05,0,39,45,0,0,0,0,0,0,0,0
09-48-15,0,45,45,32,0,0,0,0,0,0,0
09-48-25,0,37,43,37,0,0,0,0,0,0,0
09-48-35,0,35,41,33,0,0,0,0,0,0,0
09-48-45,0,35,41,0,0,0,0,0,0,0,0
09-48-55,0,34,40,0,0,0,0,0,0,0,0
09-49-05,0,34,37,38,0,0,0,0,0,0,0
09-49-15,0,35,39,32,0,0,0,0,0,0,0
09-49-25,0,35,40,0,0,0,0,0,33,0,0
09-49-35,0,35,42,35,0,0,32,0,0,0,0
09-49-45,0,33,41,31,0,0,35,0,0,0,0
09-49-55,0,34,41,0,0,0,0,0,0,0,0
09-50-05,0,35,41,0,0,0,0,0,0,0,0
09-50-15,0,35,41,0,0,0,0,0,0,0,0
09-50-25,0,34,41,0,0,0,0,0,0,0,0
09-50-35,0,34,36,0,0,0,0,0,0,0,0
09-50-45,0,34,35,0,0,0,0,0,0,0,0
09-50-55,0,34,33,0,0,0,0,0,0,0,0
09-51-05,0,34,0,0,0,0,0,0,0,0,0
09-51-15,0,34,0,0,0,0,0,0,0,0,0
09-51-25,0,34,0,0,0,0,0,0,0,0,0
09-51-35,0,34,0,0,0,0,0,0,0,0,0
09-51-45,0,35,0,0,0,0,0,0,32,0,0
09-51-55,0,35,0,0,0,0,0,0,0,0,0
09-52-05,0,34,0,31,0,0,0,0,0,0,0
09-52-15,0,34,0,33,0,0,0,0,0,0,0
09-52-25,0,34,0,0,0,0,0,0,0,0,0
09-52-35,0,34,0,0,0,0,0,0,0,0,0
09-52-45,0,35,0,0,0,0,0,0,0,0,0
09-52-55,0,34,0,0,0,0,32,0,0,0,0
09-53-05,0,35,0,35,0,0,0,0,0,0,0
09-53-15,0,35,0,0,0,0,0,0,0,0,0
09-53-25,0,34,0,0,0,0,0,0,0,0,0
09-53-35,0,35,0,0,0,0,0,0,0,0,0
09-53-45,0,34,0,0,0,0,0,0,0,0,0
09-53-55,0,35,0,0,0,0,0,0,0,0,0
09-54-05,0,35,0,0,0,0,0,0,0,0,0
09-54-15,0,36,0,31,0,0,0,0,0,0,0
09-54-25,0,43,0,42,0,0,0,0,0,0,0
09-54-35,0,31,0,0,0,33,0,0,0,0,0
09-54-45,0,0,0,0,0,31,0,0,0,0,0
09-54-55,0,0,0,0,0,0,0,0,0,0,0
09-55-05,0,31,0,0,0,0,0,0,0,0,0
09-55-15,0,32,37,31,0,34,0,0,0,0,0
09-55-25,0,0,0,0,0,0,31,0,0,37,0
09-55-35,0,0,0,0,0,0,32,0,0,41,0
09-55-45,0,0,0,0,0,0,31,0,0,36,0
09-55-55,0,0,0,32,0,0,0,0,0,35,0
09-56-05,0,0,0,0,0,0,0,0,0,35,0
09-56-15,0,0,0,0,0,0,0,0,0,38,0
09-56-25,0,0,0,35,0,0,32,0,0,35,0
09-56-35,0,0,0,34,0,0,0,0,0,32,0
09-56-45,0,0,0,34,0,0,32,0,0,34,0
09-56-55,0,0,0,32,0,0,32,0,0,35,0
09-57-05,0,0,0,32,0,0,32,0,0,35,0
09-57-15,0,0,0,0,0,0,0,0,0,36,0
09-57-25,0,0,0,32,0,0,0,0,0,34,0
09-57-35,0,0,0,0,0,0,0,0,0,34,0
09-57-45,0,0,0,0,0,0,0,0,0,34,0
09-57-55,0,0,0,32,0,0,0,0,0,34,0
09-58-05,0,0,0,0,0,0,0,0,0,35,0
09-58-15,0,0,0,31,0,0,0,0,0,35,0
09-58-25,0,0,0,0,0,0,0,0,0,35,0
09-58-35,0,0,0,0,0,0,0,0,0,35,0
09-58-45,0,0,0,0,0,0,31,0,0,34,0
09-58-55,0,0,0,31,0,0,0,0,0,35,0
09-59-05,0,0,0,32,0,0,31,0,0,34,0
09-59-15,0,0,0,32,0,0,0,33,0,35,0
09-59-25,0,0,0,0,0,0,0,0,0,35,0
09-59-35,0,0,0,32,0,0,34,0,0,36,0
09-59-45,0,0,0,36,0,0,36,0,0,32,0
09-59-55,0,0,0,31,0,0,32,0,0,33,0
10-00-05,0,0,0,34,0,0,0,0,0,35,0
10-00-15,0,0,0,0,0,0,32,0,0,34,0
10-00-25,0,0,32,32,0,0,34,0,0,34,0
10-00-35,0,0,0,37,0,0,34,0,0,34,0
10-00-45,0,0,0,32,0,0,0,0,0,33,0
10-00-55,0,0,0,0,0,0,0,0,0,32,0
10-01-25,0,0,0,0,0,0,32,0,0,31,0
10-01-35,0,0,0,32,0,0,33,0,0,37,0
10-01-45,0,0,0,36,0,0,33,0,0,41,0
10-01-55,0,0,0,35,0,0,34,0,0,37,0
10-02-05,0,0,0,0,0,0,34,0,0,45,0
10-02-15,0,0,0,0,0,0,32,0,0,50,0
10-02-25,0,0,0,31,0,0,32,0,0,51,0
10-02-35,0,0,0,0,0,0,32,0,0,40,0
10-02-45,0,0,0,0,0,0,31,0,0,50,0
10-02-55,0,0,0,0,0,0,0,0,0,48,0
10-03-05,0,0,0,0,0,0,31,0,0,34,0
10-03-15,0,0,0,35,0,0,0,0,0,0,0
10-03-25,0,0,0,31,0,0,31,0,0,34,0
10-04-25,0,0,0,33,0,0,0,0,0,0,0
10-04-35,0,0,0,0,0,0,32,0,0,33,0
10-04-45,0,0,0,0,0,0,33,0,0,0,0
10-04-55,0,0,0,0,0,0,34,0,0,33,0
10-05-05,0,0,0,0,0,0,31,0,0,38,0
10-05-15,0,0,0,32,0,0,0,0,0,35,0
10-05-25,0,0,0,32,0,0,32,0,0,42,0
10-05-35,0,0,0,32,0,0,0,0,0,33,0
10-05-45,0,0,0,0,0,0,31,0,0,36,0
10-05-55,0,0,0,0,0,0,0,0,0,34,0
10-06-05,0,0,0,31,0,0,0,0,0,34,0
10-06-15,0,0,34,0,0,0,0,0,0,33,0
10-06-25,0,0,0,0,0,0,0,0,0,32,0
10-06-35,0,0,0,0,0,0,0,0,0,31,0
10-06-45,0,0,0,33,0,0,0,0,0,0,0
10-06-55,0,0,0,33,0,0,0,0,0,31,0
10-07-05,0,0,0,32,0,0,0,0,0,31,0
10-07-15,0,0,0,0,0,0,0,0,0,35,0
10-07-25,0,0,32,0,31,0,0,0,0,0,0
10-07-35,0,0,0,0,0,0,0,0,0,32,0
10-07-45,0,0,31,39,35,35,0,37,0,0,0
10-07-55,0,39,0,0,0,0,0,0,0,0,0
10-08-05,0,31,37,38,32,32,0,0,0,0,0
10-08-25,0,0,31,0,0,33,0,0,0,34,0
10-08-35,0,33,32,31,36,32,0,0,0,33,0
10-08-55,0,35,0,0,0,0,0,0,0,0,0
10-09-05,0,32,0,0,0,0,0,0,0,0,0
10-09-15,0,31,0,0,0,32,0,0,0,0,0
10-09-25,0,32,0,0,0,31,0,0,0,0,0
10-09-45,0,0,34,0,0,0,0,0,0,0,0
10-09-55,0,0,31,0,0,0,0,0,0,0,0
10-10-35,0,31,0,0,0,0,0,0,0,0,0
10-11-15,0,32,0,0,0,33,0,0,0,32,0
10-11-45,0,0,0,0,32,35,0,0,0,0,0
10-12-05,41,0,0,0,0,31,0,0,0,0,0
10-12-15,42,0,0,0,0,35,0,0,0,0,0
10-12-25,33,0,0,0,0,39,0,0,0,0,0
10-12-35,37,0,0,0,0,43,0,0,0,0,0
10-12-45,0,0,0,0,0,33,0,0,0,0,0
10-12-55,0,0,0,0,32,41,0,0,0,0,31
10-13-05,35,0,0,0,36,39,0,0,0,0,0
10-13-15,32,0,0,0,32,31,0,0,0,0,0
10-13-25,31,0,0,0,0,31,0,0,0,0,0
10-13-45,35,0,0,0,0,31,0,0,0,0,0
10-13-55,0,0,0,0,0,31,0,0,0,0,0
10-14-15,0,0,0,0,0,33,0,0,0,0,0
10-14-25,0,0,0,0,0,34,0,0,0,0,0
10-14-35,0,0,0,0,0,32,0,0,0,0,0
10-14-45,0,0,0,0,0,32,0,0,0,0,0
10-14-55,0,0,0,0,31,32,0,0,0,0,0
10-15-05,0,0,0,0,0,37,0,0,0,0,0
10-15-55,0,0,0,0,0,35,0,0,0,0,0
10-16-05,0,0,0,0,0,32,0,0,0,0,0
10-16-15,0,0,0,0,0,34,0,0,0,0,0
10-16-35,0,0,0,0,0,32,0,0,0,0,0
10-16-45,0,0,0,0,32,32,0,0,0,0,0
10-16-55,0,0,0,0,32,0,0,0,0,0,0
10-17-05,0,0,0,0,31,0,0,0,0,0,0
10-17-15,0,0,0,0,31,0,0,0,0,0,0
10-17-25,0,0,0,0,0,31,0,0,0,0,0
10-17-35,0,0,0,0,0,38,0,0,0,0,0
10-17-45,0,0,0,0,0,31,0,0,0,0,0
10-17-55,0,0,0,0,0,31,0,0,0,0,0
10-18-05,33,0,0,0,0,0,0,0,0,0,0
10-18-15,47,0,0,0,0,35,0,0,0,0,0
10-18-25,32,0,0,0,0,32,0,0,0,0,0
10-18-35,32,0,0,0,0,31,0,0,0,0,0
10-18-45,0,0,0,0,0,32,0,0,0,0,0
10-19-05,0,0,0,0,0,35,0,0,0,0,31
10-19-15,33,0,0,0,0,38,0,0,0,0,0
10-19-25,34,0,0,0,0,35,0,0,0,0,0
10-19-35,0,0,0,0,0,40,0,0,0,0,0
10-19-45,0,0,0,0,0,33,0,0,0,37,0
10-19-55,0,0,0,0,0,33,0,0,0,36,0
10-20-05,0,0,0,0,0,32,0,0,0,0,0
10-20-25,0,0,0,0,0,32,0,0,0,37,0
10-20-35,0,0,0,0,34,31,0,0,0,0,0
10-20-45,0,33,0,0,33,0,0,0,0,0,0
10-20-55,0,32,0,0,33,0,0,0,0,0,0
10-21-05,0,31,0,0,33,0,0,0,0,0,0
10-21-15,0,0,0,0,0,0,0,0,0,0,0
10-21-25,0,0,0,0,32,31,0,0,0,0,0
10-21-35,0,0,0,0,32,0,0,0,0,0,0
10-21-45,0,0,0,0,0,0,0,0,0,0,0
10-21-55,0,0,0,0,0,32,0,0,0,0,0
10-22-05,0,0,0,0,31,34,0,0,0,0,0
10-22-15,0,0,0,0,0,33,0,0,0,0,0
10-22-25,0,0,0,0,0,31,0,0,0,0,0
10-22-35,0,0,0,0,0,0,0,0,0,0,35
10-22-45,0,0,0,0,0,0,0,0,0,0,32
10-22-55,0,0,0,0,0,33,0,0,0,0,32
10-23-05,0,0,0,0,0,0,0,0,0,0,34
10-23-15,0,0,0,0,0,0,0,0,0,0,35
10-23-25,0,0,0,0,0,33,0,0,0,0,0
10-23-35,0,0,0,0,0,34,0,0,0,0,0
10-23-45,0,0,0,0,0,0,0,0,0,0,0
10-23-55,0,0,0,0,32,0,0,0,0,0,0
10-24-05,0,0,0,0,33,0,0,0,0,0,0
10-24-35,0,0,0,0,0,0,0,0,0,0,31
10-24-45,0,0,0,0,0,33,0,0,0,0,32
10-24-55,0,0,0,0,0,0,0,0,0,0,32
10-25-05,0,31,0,0,0,0,0,0,0,0,31
10-25-15,0,0,0,0,0,0,0,0,0,0,31
10-25-25,0,0,0,39,0,36,0,0,0,0,31
10-25-35,0,0,0,0,0,0,0,0,0,0,31
10-25-45,0,0,0,0,0,0,0,0,0,0,33
10-25-55,0,0,0,0,0,0,0,0,0,0,0
10-26-05,0,0,0,0,0,34,0,0,0,0,0
10-26-15,0,0,0,34,0,31,0,0,0,0,0
10-26-35,0,0,0,0,0,33,0,0,0,0,0
10-27-15,0,0,0,0,0,32,0,0,0,0,0
10-27-35,0,0,34,0,0,0,0,0,0,0,0
10-27-45,0,0,34,34,0,0,0,0,0,0,0
10-27-55,0,0,37,32,0,0,0,0,0,0,0
10-28-05,0,0,33,31,0,0,0,0,0,0,0
10-28-15,0,0,0,32,0,0,0,0,0,0,0
10-28-25,0,0,32,0,0,0,0,0,0,0,0
