date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary
09-43-45,0,0,0,0,0,35,0,0,0,0,0
09-44-25,0,0,0,0,0,34,0,0,0,0,0
09-45-05,0,0,0,0,0,32,0,0,0,0,0
09-46-05,0,0,0,0,0,32,0,0,0,0,0
09-47-05,0,0,0,0,0,34,0,0,0,0,0
09-48-35,0,0,0,0,0,0,34,0,0,0,34
09-49-05,0,0,35,0,0,34,40,0,0,0,0
09-50-05,0,0,0,0,0,51,0,0,0,0,0
09-51-05,0,0,0,0,0,53,0,0,0,0,0
09-52-05,0,0,0,34,0,53,0,0,0,0,0
09-53-05,0,0,0,0,0,56,0,0,0,0,0
09-54-05,0,0,0,0,0,56,0,0,0,0,0
09-55-05,0,0,33,34,0,53,0,0,0,0,0
09-56-05,0,0,0,0,0,50,0,0,0,0,0
09-57-05,0,0,0,0,0,44,0,0,0,0,0
09-58-05,0,0,0,0,0,48,0,0,0,0,0
09-59-05,0,0,0,0,0,57,0,0,0,0,0
10-00-05,0,0,0,0,0,56,0,0,0,0,0
10-01-05,0,0,0,0,0,53,0,0,0,0,0
10-02-05,0,0,0,0,0,55,0,0,0,0,0
10-03-05,0,0,0,0,0,54,0,0,0,0,0
10-04-05,0,0,0,0,0,56,0,0,0,0,0
10-05-05,0,0,0,0,0,55,0,0,0,0,0
10-06-05,0,0,0,0,0,56,0,0,0,0,0
10-07-05,0,0,34,0,0,51,0,0,0,0,0
10-08-05,0,0,0,0,0,48,0,0,0,0,0
10-09-05,0,0,0,0,33,44,0,0,0,0,0
10-10-05,0,0,0,0,0,33,0,0,0,0,0
10-11-05,0,0,0,0,0,34,0,0,0,0,0
10-12-05,0,0,0,0,0,34,0,0,0,0,0
10-13-05,0,0,0,0,0,0,0,0,0,0,32
10-14-25,0,0,0,0,0,35,0,0,0,39,37
10-15-25,0,0,0,0,0,0,0,0,0,0,37
10-16-05,0,0,0,0,0,37,0,0,0,0,0
10-17-05,0,34,0,0,0,39,0,0,0,0,0
10-18-05,0,0,0,0,0,0,0,0,0,34,0
10-19-05,0,0,0,0,37,0,0,0,0,33,0
10-20-05,34,33,0,0,0,0,0,0,0,0,0
10-21-05,0,0,0,0,0,38,0,0,0,0,41
10-22-05,0,0,0,0,0,37,0,0,0,37,33
10-23-05,0,0,0,0,0,36,0,0,0,34,0
10-24-05,0,0,0,0,0,0,0,0,0,32,0
10-25-05,0,0,0,0,0,40,0,0,0,35,0
10-26-05,0,0,0,0,34,40,0,0,0,0,35
10-27-05,0,0,0,0,0,37,0,0,0,34,0
10-28-05,0,0,34,0,33,38,0,0,0,33,0
10-29-05,0,34,36,34,0,43,0,0,0,0,0
10-30-05,0,32,35,0,0,39,0,0,0,0,0
10-31-05,0,0,0,0,0,0,36,0,0,0,0
10-32-05,0,0,0,0,0,35,0,0,0,0,0
10-33-15,0,0,0,0,0,33,0,0,0,0,0
10-35-05,0,0,0,0,0,35,0,0,0,0,0
10-36-05,0,0,0,0,0,0,35,0,0,0,0
10-37-05,0,0,0,0,0,0,35,0,0,0,0
10-38-05,0,0,0,0,0,0,46,0,0,0,0
10-39-05,0,0,0,0,0,0,34,0,0,0,0
10-41-05,0,0,0,0,0,36,33,0,0,0,0
10-42-05,0,0,0,0,0,35,0,0,0,0,0
10-43-05,0,33,0,0,32,46,0,0,0,0,41
10-44-05,0,33,35,0,0,0,0,0,0,0,46
10-45-05,0,0,35,0,0,33,0,0,0,0,0
10-46-05,0,0,34,0,0,37,0,0,0,0,0
10-47-05,0,32,0,0,0,34,37,0,0,0,34
10-48-05,0,0,0,0,0,32,0,0,0,0,0
10-49-05,0,0,0,0,0,35,0,0,0,0,0
10-50-25,0,0,34,0,0,33,46,0,0,0,49
10-51-05,0,0,0,0,0,0,34,0,0,0,0
10-52-05,0,0,0,0,0,34,0,0,0,0,0
10-53-15,0,0,0,0,0,0,0,0,0,0,0
10-54-05,0,37,34,0,0,36,36,0,0,0,41
10-55-05,0,39,34,0,0,0,38,0,0,0,40
10-56-05,0,0,0,0,0,35,39,0,0,0,0
10-57-05,0,0,36,0,0,39,34,0,0,0,0
10-58-05,0,0,32,0,0,0,44,0,0,0,32
10-59-05,0,0,32,42,0,0,0,0,0,0,0
11-00-05,0,0,40,34,0,0,0,0,0,0,0
11-01-15,0,0,0,0,33,0,0,0,0,0,0
11-02-35,0,0,0,0,33,0,0,0,0,0,0
11-03-05,0,0,0,0,37,0,0,0,0,0,0
11-05-35,0,0,0,0,0,0,0,0,0,0,34
11-06-05,0,0,34,0,34,0,0,0,0,0,36
11-07-25,0,32,32,0,0,0,0,0,0,0,0
11-08-45,0,0,33,0,0,0,0,0,0,0,0
11-09-05,0,32,33,0,0,0,0,0,0,0,0
11-10-05,0,33,0,0,0,0,0,0,0,0,33
11-11-05,0,32,0,0,0,0,0,0,0,0,0
11-12-05,0,35,39,0,0,47,0,0,0,0,34
11-13-05,0,0,0,0,0,42,0,0,0,0,0
11-14-05,0,0,0,0,0,50,33,0,0,0,0
11-15-05,0,0,0,0,0,53,0,0,0,0,0
11-16-05,0,0,0,0,0,42,0,0,0,0,0
11-17-05,0,0,40,44,0,48,0,0,0,0,0
11-18-05,0,0,0,0,0,43,0,0,0,0,0
11-19-05,0,0,0,0,0,47,0,0,0,0,0
11-20-05,0,0,0,0,0,47,0,0,0,0,0
11-21-05,0,0,0,0,0,48,0,0,0,0,0
11-22-05,0,0,0,0,37,32,38,0,0,0,38
11-23-05,0,0,0,0,0,45,40,0,0,0,0
11-24-05,0,0,34,0,0,41,0,0,0,0,0
11-25-05,0,34,34,32,0,47,0,0,0,0,0
11-26-05,0,0,0,0,45,38,0,0,0,0,0
11-27-05,0,0,0,0,0,49,0,0,0,0,41
11-28-05,0,0,0,0,0,40,0,0,0,32,0
11-29-05,0,0,0,0,0,46,0,0,0,0,0
11-30-05,0,0,0,0,0,36,36,0,0,0,0
11-31-05,0,0,0,0,0,45,39,0,0,0,0
11-32-05,0,0,0,0,0,40,0,0,0,0,0
11-33-05,0,0,0,46,33,55,0,0,0,34,38
11-34-05,0,0,0,0,0,59,35,0,0,0,0
11-35-05,0,0,0,0,0,35,0,0,0,32,0
11-36-05,0,0,0,0,0,37,0,0,0,0,0
11-37-05,0,0,0,0,0,38,0,0,0,0,0
11-38-05,0,0,0,0,0,47,0,0,0,0,0
11-39-05,0,0,0,0,0,45,0,0,0,0,0
11-40-05,0,0,0,0,0,56,0,0,0,0,0
11-41-05,0,0,0,0,0,50,0,0,0,0,0
11-42-05,0,0,0,0,0,45,0,0,0,0,0
11-43-05,0,0,0,0,0,48,0,0,0,0,0
11-44-05,0,0,0,0,0,45,0,0,0,0,0
11-45-15,0,0,0,0,0,0,0,0,0,0,33
11-46-25,0,0,0,0,0,40,0,0,0,0,0
11-47-05,0,0,0,0,0,35,0,0,0,0,0
11-48-05,0,0,0,0,0,33,0,0,0,0,0
11-49-15,0,0,0,0,40,0,0,0,0,0,0
11-50-05,0,0,40,0,0,49,0,0,0,0,0
11-51-05,0,0,0,0,0,40,39,0,0,33,0
11-52-05,0,33,0,33,0,32,35,0,0,0,37
11-53-05,0,0,0,35,0,34,33,0,0,0,0
11-54-05,0,0,0,36,0,0,45,0,0,0,0
11-55-05,0,0,0,34,0,40,34,0,0,0,0
11-56-05,0,0,0,0,0,0,37,0,0,0,0
11-57-05,0,0,0,0,0,41,42,0,0,0,0
11-58-05,0,0,35,0,0,32,43,0,0,0,0
11-59-05,0,0,0,0,0,0,34,0,0,0,0
12-00-05,0,0,0,0,0,0,37,0,0,0,0
12-01-05,0,0,34,0,0,0,51,0,0,0,0
12-02-05,0,0,0,0,0,0,51,0,0,0,34
12-03-05,0,0,0,0,0,33,40,0,0,0,0
12-04-05,0,0,36,0,0,0,48,0,0,0,0
12-05-05,0,0,0,0,0,0,54,0,0,0,0
12-06-05,0,0,34,0,0,0,40,0,0,0,0
12-07-05,0,0,0,0,0,0,50,0,0,0,0
12-08-05,0,0,34,0,0,0,46,0,0,0,0
12-09-05,0,0,0,0,0,35,35,0,0,0,0
12-10-05,0,0,0,0,0,32,40,0,0,0,0
12-11-05,0,33,32,0,0,34,38,0,0,0,0
12-12-05,0,0,0,0,0,0,52,0,0,0,0
12-13-05,0,0,0,0,0,0,38,0,0,0,0
12-14-05,0,0,0,0,0,0,41,0,32,0,0
12-15-05,0,0,0,0,0,0,51,0,0,0,0
12-16-05,0,0,0,0,0,0,46,0,33,0,0
12-17-05,0,0,0,0,0,0,45,0,34,0,0
12-18-05,0,0,0,0,0,0,45,0,0,0,0
12-19-05,0,0,0,0,0,0,38,0,0,0,0
12-20-15,0,0,0,0,0,0,35,0,0,0,0
12-21-05,0,33,0,0,0,0,0,0,0,0,0
12-22-05,0,0,0,0,0,0,37,0,0,0,0
12-23-15,0,0,0,0,0,0,34,0,0,0,0
12-24-05,0,33,34,0,0,35,48,0,0,0,0
12-25-05,0,0,37,0,0,34,38,0,0,0,0
12-26-05,0,33,32,0,0,40,33,0,0,0,33
12-27-05,0,0,34,45,0,48,0,0,0,0,0
12-28-05,0,0,40,0,0,42,33,0,0,0,33
12-29-05,0,34,34,0,0,0,56,0,0,0,0
12-30-05,0,0,49,0,0,45,0,0,0,0,0
12-31-05,0,0,41,33,35,36,0,0,0,0,0
