date,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
12-75-92,0,0,0,0,0,0,0,0,0,0,68
12-80-81,0,0,0,0,0,0,0,0,0,0,0
12-85-23,0,0,0,0,0,0,0,0,0,0,0
12-86-09,0,0,0,0,55,0,0,0,0,0,0
12-92-24,0,0,0,0,0,0,0,0,0,0,0
12-92-98,0,0,0,0,0,0,124,0,0,0,0
13-00-48,112,0,0,0,0,0,0,0,0,0,0
13-09-21,0,0,0,0,0,0,0,0,0,0,0
13-09-29,0,0,0,0,0,0,0,0,0,0,0
13-16-17,85,0,0,0,0,0,0,0,0,0,0
13-18-44,0,0,0,0,120,0,0,0,0,0,0
13-20-96,60,0,0,0,0,0,0,0,0,0,0
13-21-02,0,0,0,0,0,0,128,0,0,0,0
13-49-29,0,0,0,0,58,0,0,0,0,0,0
13-49-84,0,0,0,0,0,0,57,0,0,0,0
13-54-88,0,0,0,0,0,0,0,0,39,0,0
13-61-20,0,0,0,0,58,0,0,0,0,0,0
13-61-76,0,0,0,0,58,0,0,0,0,0,0
13-74-03,0,0,0,0,0,119,0,0,0,0,0
13-74-72,0,0,0,0,0,0,40,0,0,0,0
13-80-13,0,0,0,0,0,0,78,0,0,0,0
13-92-58,0,0,0,0,0,0,0,0,0,0,0
13-99-95,0,0,0,0,0,0,0,0,0,0,0
14-00-34,0,0,0,0,0,0,0,0,0,0,0
14-09-99,0,0,0,0,0,0,0,0,51,0,0
14-26-40,0,0,125,0,0,0,0,0,0,0,0
14-30-02,0,0,0,0,58,0,0,0,0,0,0
14-40-90,0,0,0,0,0,0,0,0,0,0,0
14-44-69,0,0,0,0,0,0,0,0,0,119,0
14-47-57,0,0,0,0,0,57,0,0,0,0,0
14-52-14,0,0,0,0,0,57,0,0,0,0,0
14-53-98,0,0,0,0,0,0,0,99,0,0,0
14-54-76,0,0,0,0,57,0,0,0,0,0,0
14-58-57,0,0,0,0,0,57,0,0,0,0,0
14-73-92,0,0,0,0,0,0,0,0,0,0,0
14-80-00,0,0,0,0,0,0,57,0,0,0,0
14-80-20,0,0,107,0,0,0,0,0,0,0,0
14-97-84,0,0,0,0,0,0,0,0,0,0,0
15-09-60,0,0,0,0,0,0,0,90,0,0,0
15-16-37,0,0,0,0,0,0,0,0,0,0,0
15-21-91,0,0,0,0,0,0,57,0,0,0,0
15-23-31,0,0,0,0,0,0,57,0,0,0,0
15-24-11,0,0,0,0,0,0,57,0,0,0,0
15-25-81,0,0,0,0,0,0,57,0,0,0,0
15-28-21,0,0,0,0,0,0,57,0,0,0,0
15-28-49,0,0,0,0,0,0,57,0,0,0,0
15-33-64,0,0,0,0,0,0,0,0,0,0,71
15-33-81,0,0,0,0,0,0,57,0,0,0,0
15-33-99,0,0,0,0,0,0,57,0,0,0,0
15-34-23,0,0,0,0,0,0,57,0,0,0,0
15-37-51,0,0,0,0,0,0,57,0,0,0,0
15-37-78,0,0,0,0,0,91,0,0,0,0,0
15-39-93,0,0,0,0,0,0,57,0,0,0,0
15-41-15,0,0,0,0,0,0,57,0,0,0,0
15-41-25,0,0,0,0,0,0,57,0,0,0,0
15-41-40,0,0,0,0,0,0,57,0,0,0,0
15-87-99,113,0,0,0,0,0,0,0,0,0,0
15-96-25,118,0,0,0,0,0,0,0,0,0,0
16-00-00,106,0,0,0,0,0,0,0,0,0,0
16-18-58,0,0,0,0,0,41,0,0,0,0,0
16-29-79,0,0,0,0,0,68,0,0,0,0,0
16-32-08,94,0,0,0,0,0,0,0,0,0,0
16-39-68,0,0,0,0,58,0,0,0,0,0,0
16-44-80,0,0,0,0,58,0,0,0,0,0,0
16-52-70,0,0,0,0,0,0,97,0,0,0,0
16-61-49,0,0,0,0,0,0,99,0,0,0,0
16-62-73,0,0,0,0,54,0,0,0,0,0,0
16-64-08,0,0,0,0,0,40,0,0,0,0,0
16-65-35,0,110,0,0,0,0,0,0,0,0,0
16-66-60,0,0,0,0,40,0,0,0,0,0,0
16-71-68,118,0,0,0,0,0,0,0,0,0,0
16-72-33,118,0,0,0,0,0,0,0,0,0,0
16-72-34,118,0,0,0,0,0,0,0,0,0,0
16-72-79,118,0,0,0,0,0,0,0,0,0,0
16-72-90,118,0,0,0,0,0,0,0,0,0,0
16-88-40,0,0,0,0,58,0,0,0,0,0,0
16-94-84,0,0,0,0,0,0,0,0,0,0,0
17-06-58,0,0,0,0,0,0,0,0,0,0,0
17-18-57,0,0,0,0,0,0,0,0,106,0,0
17-24-83,0,0,0,0,58,0,0,0,0,0,0
17-25-71,0,0,0,0,0,74,0,0,0,0,0
17-28-37,0,0,0,0,58,0,0,0,0,0,0
17-32-09,0,0,0,0,0,42,0,0,0,0,0
17-33-22,0,0,0,0,0,40,0,0,0,0,0
17-36-97,0,0,0,0,0,0,0,0,0,0,0
17-43-73,0,0,0,0,0,40,0,0,0,0,0
17-44-02,0,0,0,0,0,0,0,0,0,0,0
17-50-08,0,0,0,0,0,0,0,0,0,0,0
17-56-20,0,0,0,0,0,124,0,0,0,0,0
17-56-41,0,0,0,0,62,0,0,0,0,0,0
17-57-44,0,0,0,0,0,0,0,0,106,0,0
17-63-49,0,0,0,0,0,0,0,0,0,0,40
17-75-51,118,0,0,0,0,0,0,0,0,0,0
17-78-32,0,0,0,0,0,0,0,0,0,0,0
17-78-96,0,0,0,0,0,0,0,0,0,0,0
17-94-63,0,0,0,0,0,0,0,0,0,0,0
17-94-97,0,0,0,0,0,0,0,0,0,0,0
17-96-03,0,0,0,0,0,0,0,0,72,0,0
18-01-77,0,0,0,0,0,0,123,0,0,0,0
18-09-31,115,0,0,0,0,0,0,0,0,0,0
18-13-16,0,0,0,0,0,0,125,0,0,0,0
18-13-45,115,0,0,0,0,0,0,0,0,0,0
18-13-46,115,0,0,0,0,0,0,0,0,0,0
18-13-53,115,0,0,0,0,0,0,0,0,0,0
18-19-17,0,0,0,0,58,0,0,0,0,0,0
18-20-27,0,0,0,0,58,0,0,0,0,0,0
18-33-79,0,0,0,0,0,0,0,0,87,0,0
18-48-87,0,0,0,0,57,0,0,0,0,0,0
18-58-19,0,0,0,0,110,0,0,0,0,0,0
18-71-37,0,0,0,0,0,0,0,0,72,0,0
18-71-90,0,0,0,0,0,0,125,0,0,0,0
18-82-91,0,0,0,0,110,0,0,0,0,0,0
18-82-92,0,0,0,0,0,0,0,0,106,0,0
18-88-04,0,0,0,0,0,0,0,0,50,0,0
18-91-33,0,0,0,0,0,0,0,0,0,0,33
18-96-96,115,0,0,0,0,0,0,0,0,0,0
19-03-12,0,0,0,0,0,0,0,0,0,0,0
19-13-62,0,0,0,0,0,42,0,0,0,0,0
19-35-99,0,0,0,0,95,0,0,0,0,0,0
19-48-32,0,0,0,0,0,0,0,0,50,0,0
19-54-69,0,0,0,0,0,0,0,106,0,0,0
19-64-29,0,0,0,0,0,0,0,0,0,0,0
19-66-43,0,0,126,0,0,0,0,0,0,0,0
19-75-28,0,0,0,0,0,0,0,0,0,55,0
19-91-28,0,0,0,0,0,0,99,0,0,0,0
19-91-38,0,0,0,0,0,0,99,0,0,0,0
19-91-68,0,0,0,0,0,0,99,0,0,0,0
19-95-05,0,0,0,0,0,0,0,0,0,0,0
20-03-27,0,0,0,0,0,90,0,0,0,0,0
20-17-52,0,0,0,0,95,0,0,0,0,0,0
20-18-48,0,0,0,0,58,0,0,0,0,0,0
20-26-42,0,0,0,0,0,41,0,0,0,0,0
20-32-66,0,0,0,0,83,0,0,0,0,0,0
20-36-19,0,0,0,0,0,0,0,104,0,0,0
20-38-83,0,0,0,0,0,0,89,0,0,0,0
20-43-07,0,0,0,0,40,0,0,0,0,0,0
20-50-55,0,0,0,0,98,0,0,0,0,0,0
20-67-20,0,0,0,0,0,0,0,0,0,0,0
20-71-40,0,0,0,0,0,91,0,0,0,0,0
20-73-39,0,0,0,0,0,0,0,0,0,0,0
20-73-54,0,0,0,0,0,0,0,0,0,0,0
20-76-06,0,0,0,0,115,0,0,0,0,0,0
20-85-19,106,0,0,0,0,0,0,0,0,0,0
20-87-94,0,0,0,0,0,0,0,0,0,0,0
20-90-58,0,0,0,0,0,41,0,0,0,0,0
20-97-35,0,0,0,0,0,41,0,0,0,0,0
21-12-65,0,0,0,0,0,41,0,0,0,0,0
21-12-68,0,0,0,0,0,41,0,0,0,0,0
21-14-00,0,0,0,0,0,41,0,0,0,0,0
21-30-29,0,0,0,0,0,0,40,0,0,0,0
21-33-29,0,0,0,0,0,0,0,0,106,0,0
21-33-37,0,0,0,0,0,0,0,0,106,0,0
21-49-05,0,0,0,0,0,0,0,0,0,0,0
21-49-38,0,0,0,0,0,41,0,0,0,0,0
21-54-57,0,0,0,0,0,0,0,0,0,0,46
21-55-24,0,0,0,0,0,0,0,90,0,0,0
21-56-42,0,89,0,0,0,0,0,0,0,0,0
21-78-60,0,0,0,0,54,0,0,0,0,0,0
21-86-33,0,0,0,0,117,0,0,0,0,0,0
21-94-82,0,0,0,0,0,91,0,0,0,0,0
22-00-11,0,0,0,0,0,64,0,0,0,0,0
22-01-06,0,0,0,0,0,64,0,0,0,0,0
22-01-15,0,0,0,0,58,0,0,0,0,0,0
22-02-91,0,0,0,0,78,0,0,0,0,0,0
22-05-86,0,0,0,0,0,41,0,0,0,0,0
22-37-15,47,0,0,0,0,0,0,0,0,0,0
22-42-33,0,0,0,0,0,43,0,0,0,0,0
22-42-35,0,0,0,0,0,43,0,0,0,0,0
22-53-00,0,0,0,0,0,41,0,0,0,0,0
22-64-36,0,0,0,0,0,49,0,0,0,0,0
22-72-70,0,0,0,0,0,43,0,0,0,0,0
22-75-23,0,0,0,0,0,41,0,0,0,0,0
22-83-30,0,0,0,0,0,43,0,0,0,0,0
22-93-82,0,0,0,0,0,0,0,0,103,0,0
22-95-04,0,0,0,0,58,0,0,0,0,0,0
23-09-88,0,0,0,0,0,57,0,0,0,0,0
23-13-60,0,0,0,0,0,40,0,0,0,0,0
23-16-83,0,0,0,0,0,30,0,0,0,0,0
23-20-88,0,0,0,0,104,0,0,0,0,0,0
23-21-95,0,0,0,0,40,0,0,0,0,0,0
23-22-78,0,0,0,0,0,49,0,0,0,0,0
23-24-41,0,0,0,0,40,0,0,0,0,0,0
23-25-23,0,0,0,0,104,0,0,0,0,0,0
23-29-61,0,0,0,0,0,64,0,0,0,0,0
23-48-07,0,0,0,0,0,0,76,0,0,0,0
23-57-47,0,0,0,0,0,41,0,0,0,0,0
23-57-77,0,0,0,0,0,0,0,0,0,0,44
23-67-36,0,0,0,0,0,0,0,0,0,0,44
23-78-01,0,0,0,0,58,0,0,0,0,0,0
23-80-19,0,0,0,0,58,0,0,0,0,0,0
23-85-94,30,0,0,0,0,0,0,0,0,0,0
23-86-36,0,0,0,0,0,57,0,0,0,0,0
23-97-62,0,0,0,0,0,0,81,0,0,0,0
24-03-45,0,0,0,0,0,0,57,0,0,0,0
24-17-94,0,0,0,0,0,0,0,0,0,0,40
24-25-28,0,0,0,0,58,0,0,0,0,0,0
24-30-12,0,0,0,0,0,41,0,0,0,0,0
24-32-80,0,0,0,0,0,0,57,0,0,0,0
24-35-53,0,0,0,0,58,0,0,0,0,0,0
24-42-28,0,0,0,0,56,0,0,0,0,0,0
24-45-51,0,0,0,0,113,0,0,0,0,0,0
24-46-61,0,0,0,0,71,0,0,0,0,0,0
24-49-76,0,0,0,0,0,0,0,101,0,0,0
24-54-67,0,0,0,0,0,119,0,0,0,0,0
24-57-39,0,0,0,0,128,0,0,0,0,0,0
24-63-05,0,0,0,0,0,73,0,0,0,0,0
24-68-40,0,0,0,0,0,0,40,0,0,0,0
24-75-52,30,0,0,0,0,0,0,0,0,0,0
24-75-84,30,0,0,0,0,0,0,0,0,0,0
24-77-55,0,0,0,0,0,0,0,0,0,0,0
24-77-92,0,0,0,0,0,0,0,123,0,0,0
24-89-12,0,0,0,0,0,41,0,0,0,0,0
24-96-66,0,0,0,0,0,0,0,0,69,0,0
25-09-83,0,0,0,0,56,0,0,0,0,0,0
25-12-48,0,0,0,0,113,0,0,0,0,0,0
25-33-55,0,0,0,0,113,0,0,0,0,0,0
25-34-42,0,0,0,0,55,0,0,0,0,0,0
25-36-65,0,0,0,0,0,0,0,0,0,0,45
25-39-52,0,88,0,0,0,0,0,0,0,0,0
25-42-21,0,0,0,0,0,0,0,0,0,0,0
25-46-56,0,0,0,0,0,0,0,0,0,0,0
25-52-48,0,0,0,0,0,0,0,0,0,0,0
25-55-04,0,0,0,0,0,0,0,0,0,0,0
25-58-09,0,0,0,0,0,41,0,0,0,0,0
25-60-89,0,0,0,0,0,41,0,0,0,0,0
25-65-14,0,0,0,0,40,0,0,0,0,0,0
25-87-79,0,0,0,0,0,0,0,0,0,0,0
25-98-84,0,0,0,0,0,0,0,88,0,0,0
25-99-04,0,0,0,0,0,41,0,0,0,0,0
25-99-29,0,0,0,0,0,73,0,0,0,0,0
25-99-68,0,0,0,0,58,0,0,0,0,0,0
26-00-31,0,0,0,0,0,41,0,0,0,0,0
26-00-59,0,0,0,0,0,0,0,0,0,0,0
26-14-67,0,0,0,0,0,0,0,0,0,0,0
26-18-88,0,0,0,0,56,0,0,0,0,0,0
26-21-89,0,0,0,0,0,91,0,0,0,0,0
26-27-29,0,0,0,0,0,0,97,0,0,0,0
26-31-39,0,0,0,0,113,0,0,0,0,0,0
26-45-89,0,0,0,0,0,0,124,0,0,0,0
26-54-33,0,0,0,0,0,0,97,0,0,0,0
26-60-53,0,0,0,0,0,57,0,0,0,0,0
26-69-07,0,0,0,0,0,41,0,0,0,0,0
26-69-47,0,0,0,0,0,0,0,0,0,0,0
26-73-83,0,0,0,0,58,0,0,0,0,0,0
26-73-84,0,0,0,0,58,0,0,0,0,0,0
26-74-55,0,0,0,0,0,73,0,0,0,0,0
26-79-63,0,0,0,0,0,41,0,0,0,0,0
26-81-61,0,0,0,0,0,0,0,0,0,0,0
26-85-36,0,0,0,0,0,0,0,0,0,0,0
26-86-73,0,0,0,0,0,0,74,0,0,0,0
26-89-83,0,0,0,0,0,0,0,0,0,0,34
26-89-93,0,0,0,0,0,0,0,0,0,0,0
26-89-94,0,0,0,0,0,0,0,0,0,0,0
26-95-78,0,0,0,0,83,0,0,0,0,0,0
27-00-84,0,128,0,0,0,0,0,0,0,0,0
27-04-00,0,0,0,0,0,0,0,0,0,0,0
27-47-71,0,0,0,0,0,0,0,0,0,0,0
27-51-57,0,0,0,0,56,0,0,0,0,0,0
27-64-01,0,0,0,0,0,48,0,0,0,0,0
27-65-56,0,0,0,0,57,0,0,0,0,0,0
27-65-72,0,0,0,0,0,41,0,0,0,0,0
27-67-57,0,0,124,0,0,0,0,0,0,0,0
27-67-95,0,0,124,0,0,0,0,0,0,0,0
27-67-97,0,0,124,0,0,0,0,0,0,0,0
27-70-66,0,0,0,0,0,0,92,0,0,0,0
27-72-57,0,0,0,0,0,57,0,0,0,0,0
27-81-28,0,0,0,0,0,120,0,0,0,0,0
27-84-75,0,0,0,0,0,83,0,0,0,0,0
27-95-06,0,0,0,0,0,0,0,0,0,0,46
27-95-11,0,0,0,0,0,0,0,0,0,0,46
28-09-21,0,0,0,0,0,41,0,0,0,0,0
28-15-48,0,0,0,0,0,41,0,0,0,0,0
28-25-92,0,0,0,0,0,0,0,0,0,0,0
28-31-32,0,0,0,0,123,0,0,0,0,0,0
28-41-04,0,0,0,0,0,83,0,0,0,0,0
28-42-40,0,0,0,0,0,0,0,0,49,0,0
28-42-57,0,0,0,0,0,0,0,0,102,0,0
28-45-04,0,0,0,0,0,41,0,0,0,0,0
28-45-08,0,0,0,0,0,41,0,0,0,0,0
28-45-15,0,0,0,0,0,0,0,0,0,0,0
28-45-76,0,0,0,0,0,0,0,0,0,0,0
28-47-07,0,0,0,0,0,0,0,0,0,0,0
28-48-17,0,0,0,0,0,91,0,0,0,0,0
28-53-28,0,0,0,0,0,0,0,0,0,0,0
28-74-67,97,0,0,0,0,0,0,0,0,0,0
28-79-70,0,0,0,0,0,41,0,0,0,0,0
28-86-66,0,0,0,0,0,41,0,0,0,0,0
28-87-15,0,0,0,0,0,41,0,0,0,0,0
28-88-02,0,0,0,0,0,41,0,0,0,0,0
28-88-05,0,0,0,0,0,41,0,0,0,0,0
29-03-97,75,0,0,0,0,0,0,0,0,0,0
29-08-81,0,0,0,0,0,0,0,0,85,0,0
29-15-26,0,0,0,0,0,39,0,0,0,0,0
29-16-50,0,0,0,0,113,0,0,0,0,0,0
29-18-97,0,0,0,0,112,0,0,0,0,0,0
29-29-63,0,0,0,0,0,41,0,0,0,0,0
29-32-12,0,0,0,0,53,0,0,0,0,0,0
29-93-17,0,0,0,0,0,39,0,0,0,0,0
29-93-91,0,0,0,0,58,0,0,0,0,0,0
30-38-36,0,0,0,0,0,0,0,0,0,0,0
30-39-00,0,0,0,0,0,0,0,0,0,0,0
30-39-64,0,0,0,0,0,0,0,0,0,0,0
30-43-92,0,0,0,0,58,0,0,0,0,0,0
30-43-93,0,0,0,0,58,0,0,0,0,0,0
30-43-95,0,0,0,0,58,0,0,0,0,0,0
30-61-30,0,0,0,0,0,0,0,0,0,0,86
30-89-06,0,0,0,0,0,0,0,0,0,0,0
30-90-63,0,0,0,0,0,48,0,0,0,0,0
30-90-64,0,0,0,0,0,48,0,0,0,0,0
30-96-32,118,0,0,0,0,0,0,0,0,0,0
30-98-33,0,0,0,0,0,0,0,0,0,0,0
31-09-44,0,0,0,0,58,0,0,0,0,0,0
31-20-77,0,0,0,0,0,48,0,0,0,0,0
31-20-78,0,0,0,0,0,48,0,0,0,0,0
31-28-35,0,0,0,0,0,0,0,0,118,0,0
31-38-75,0,0,0,0,58,0,0,0,0,0,0
31-52-03,0,0,0,0,0,0,0,0,69,0,0
31-52-80,0,0,0,0,0,0,0,0,69,0,0
31-57-79,0,0,0,0,58,0,0,0,0,0,0
31-65-45,0,0,0,0,0,0,0,90,0,0,0
31-65-46,0,0,0,0,58,0,0,0,0,0,0
31-68-65,0,0,0,0,0,83,0,0,0,0,0
31-69-92,0,0,0,0,0,41,0,0,0,0,0
31-71-20,0,0,0,0,0,55,0,0,0,0,0
31-78-05,0,0,0,0,0,0,74,0,0,0,0
31-87-38,0,0,0,0,0,0,0,0,0,0,0
31-88-66,0,0,0,0,0,0,0,0,0,0,0
31-89-94,0,0,0,0,0,0,0,0,0,0,0
31-92-50,60,0,0,0,0,0,0,0,0,0,0
32-06-40,0,0,0,0,0,0,74,0,0,0,0
32-14-33,0,0,0,0,0,0,0,0,0,0,0
32-16-50,0,0,0,0,0,66,0,0,0,0,0
32-20-23,0,0,0,0,0,0,0,82,0,0,0
32-27-00,0,0,0,0,0,74,0,0,0,0,0
32-28-34,0,0,0,0,0,0,0,0,0,0,0
32-29-71,0,0,0,0,0,0,0,0,0,0,0
32-35-48,61,0,0,0,0,0,0,0,0,0,0
32-51-33,0,0,0,0,56,0,0,0,0,0,0
32-54-41,0,0,0,0,0,41,0,0,0,0,0
32-57-61,0,0,0,0,0,0,74,0,0,0,0
32-60-85,0,0,0,0,0,0,0,0,31,0,0
32-63-50,0,0,0,0,0,39,0,0,0,0,0
32-73-62,0,0,0,0,0,0,0,0,0,0,0
32-73-68,0,0,0,0,0,0,0,0,0,0,0
32-74-24,0,0,0,0,0,0,0,0,0,0,0
32-81-46,0,0,0,0,0,55,0,0,0,0,0
32-83-46,0,0,0,0,0,0,0,0,0,0,0
32-86-24,0,0,0,0,0,0,74,0,0,0,0
32-89-18,0,0,0,0,0,47,0,0,0,0,0
32-90-49,0,0,0,0,0,0,0,0,93,0,0
32-93-27,0,0,0,0,0,91,0,0,0,0,0
32-95-47,0,0,0,0,0,55,0,0,0,0,0
33-32-48,0,0,0,0,106,0,0,0,0,0,0
33-37-64,0,0,127,0,0,0,0,0,0,0,0
33-45-30,0,0,0,0,0,0,0,0,0,0,0
33-51-21,0,0,0,0,0,0,98,0,0,0,0
33-52-32,0,0,0,0,0,118,0,0,0,0,0
33-52-41,0,0,0,0,0,118,0,0,0,0,0
33-53-00,0,0,0,0,0,0,0,0,47,0,0
33-60-18,0,0,0,0,0,0,0,0,0,0,0
33-63-88,0,0,0,0,0,0,0,0,0,0,0
33-78-87,0,0,0,0,0,0,0,99,0,0,0
33-81-76,0,0,0,0,0,37,0,0,0,0,0
33-89-95,0,0,0,0,76,0,0,0,0,0,0
33-95-84,0,0,0,0,0,64,0,0,0,0,0
33-95-93,0,0,0,0,58,0,0,0,0,0,0
33-99-04,0,0,0,0,0,39,0,0,0,0,0
34-02-97,0,0,0,0,0,0,0,0,0,0,0
34-23-36,0,0,0,0,0,41,0,0,0,0,0
34-24-11,0,0,0,0,0,0,63,0,0,0,0
34-25-82,0,0,0,0,88,0,0,0,0,0,0
34-32-64,0,0,0,0,0,0,0,0,0,0,0
34-36-80,0,0,0,0,58,0,0,0,0,0,0
34-67-31,0,0,0,0,76,0,0,0,0,0,0
34-74-40,117,0,0,0,0,0,0,0,0,0,0
34-91-85,0,0,0,0,0,0,0,0,0,0,0
35-08-65,0,0,0,0,0,0,0,0,0,0,0
35-12-97,0,0,0,0,0,0,0,0,0,0,0
35-14-27,0,0,0,0,57,0,0,0,0,0,0
35-29-69,0,0,0,0,0,39,0,0,0,0,0
35-39-93,0,0,0,0,0,0,0,0,0,0,0
35-43-26,102,0,0,0,0,0,0,0,0,0,0
35-43-38,0,0,0,0,0,41,0,0,0,0,0
35-50-81,60,0,0,0,0,0,0,0,0,0,0
35-55-32,0,0,0,0,57,0,0,0,0,0,0
35-57-94,0,0,0,0,0,0,0,123,0,0,0
35-69-41,0,0,0,0,0,49,0,0,0,0,0
35-71-41,60,0,0,0,0,0,0,0,0,0,0
35-80-16,0,0,0,0,0,0,0,0,0,0,32
35-87-88,0,0,0,0,0,74,0,0,0,0,0
35-88-78,0,0,0,0,0,39,0,0,0,0,0
35-89-90,0,0,0,0,0,39,0,0,0,0,0
36-06-77,0,0,0,0,0,0,0,0,117,0,0
36-08-32,114,0,0,0,0,0,0,0,0,0,0
36-08-37,114,0,0,0,0,0,0,0,0,0,0
36-10-88,114,0,0,0,0,0,0,0,0,0,0
36-15-04,114,0,0,0,0,0,0,0,0,0,0
36-15-05,114,0,0,0,0,0,0,0,0,0,0
36-15-12,114,0,0,0,0,0,0,0,0,0,0
36-15-68,114,0,0,0,0,0,0,0,0,0,0
36-19-22,0,0,123,0,0,0,0,0,0,0,0
36-35-19,0,0,0,0,0,0,0,0,0,0,0
36-46-87,0,0,0,0,0,0,74,0,0,0,0
36-47-58,0,0,0,0,0,0,74,0,0,0,0
36-56-58,0,0,0,0,57,0,0,0,0,0,0
36-79-73,0,0,0,0,0,0,0,0,0,0,0
36-80-79,0,0,0,0,0,0,0,0,0,0,0
36-83-04,0,0,0,0,0,0,0,0,79,0,0
36-99-97,0,0,0,0,0,0,0,0,0,0,0
37-03-86,0,0,0,0,0,0,0,0,0,0,0
37-04-94,0,0,0,0,0,0,74,0,0,0,0
37-05-34,0,0,0,0,0,84,0,0,0,0,0
37-06-04,0,0,0,0,0,0,74,0,0,0,0
37-13-37,114,0,0,0,0,0,0,0,0,0,0
37-38-09,0,0,0,0,0,0,0,0,0,0,0
37-40-83,0,0,0,0,0,0,0,105,0,0,0
37-49-78,0,0,0,0,0,0,0,0,0,0,0
37-58-84,0,0,0,0,0,0,0,0,0,0,0
37-60-35,0,0,0,0,0,57,0,0,0,0,0
37-61-18,0,0,0,0,0,0,0,0,0,0,88
38-06-09,0,0,127,0,0,0,0,0,0,0,0
38-30-66,0,0,0,0,0,0,0,0,73,0,0
38-37-34,0,0,0,0,56,0,0,0,0,0,0
38-38-17,0,0,0,0,0,117,0,0,0,0,0
38-45-77,0,0,0,0,0,0,0,0,0,0,45
38-61-76,0,0,0,0,0,0,74,0,0,0,0
38-81-61,0,0,0,0,57,0,0,0,0,0,0
38-92-75,0,0,0,0,0,41,0,0,0,0,0
38-96-77,0,0,0,0,56,0,0,0,0,0,0
38-98-29,0,0,0,0,56,0,0,0,0,0,0
39-01-16,0,0,81,0,0,0,0,0,0,0,0
39-02-64,0,0,0,0,0,0,0,0,123,0,0
39-02-73,0,0,0,0,0,0,0,0,0,0,0
39-03-06,0,0,0,0,57,0,0,0,0,0,0
39-07-38,0,0,0,0,57,0,0,0,0,0,0
39-11-25,0,0,0,0,0,0,116,0,0,0,0
39-11-80,0,0,0,0,0,41,0,0,0,0,0
39-14-40,0,0,0,0,0,0,0,0,116,0,0
39-16-43,0,0,0,0,0,74,0,0,0,0,0
39-22-56,0,0,0,0,57,0,0,0,0,0,0
39-28-48,0,0,0,0,0,41,0,0,0,0,0
39-28-85,0,0,0,0,0,41,0,0,0,0,0
39-40-48,0,0,0,0,0,0,0,0,89,0,0
39-47-26,0,99,0,0,0,0,0,0,0,0,0
39-47-70,0,84,0,0,0,0,0,0,0,0,0
39-48-86,0,0,0,0,0,117,0,0,0,0,0
39-50-32,0,0,0,0,0,0,74,0,0,0,0
39-61-59,0,105,0,0,0,0,0,0,0,0,0
39-64-19,0,0,0,0,0,0,0,0,0,38,0
39-72-61,0,0,0,0,103,0,0,0,0,0,0
39-84-07,0,0,0,0,0,57,0,0,0,0,0
39-86-91,0,0,0,0,0,0,0,0,123,0,0
39-97-55,0,0,0,0,0,0,0,0,0,0,46
40-07-87,0,0,0,0,56,0,0,0,0,0,0
40-23-76,0,0,0,0,71,0,0,0,0,0,0
40-65-32,0,0,0,0,0,41,0,0,0,0,0
40-68-60,0,0,0,0,0,0,0,0,0,0,0
40-77-77,0,0,0,0,56,0,0,0,0,0,0
40-80-86,0,0,0,0,0,0,0,0,0,0,0
40-82-30,0,0,0,0,56,0,0,0,0,0,0
40-86-09,0,0,0,0,56,0,0,0,0,0,0
40-89-72,0,0,0,0,0,0,0,0,0,0,46
40-99-54,0,85,0,0,0,0,0,0,0,0,0
40-99-85,0,0,0,0,0,0,0,0,0,0,54
41-01-28,0,0,0,0,0,0,108,0,0,0,0
41-13-10,0,0,0,0,0,0,0,0,0,0,46
41-24-18,0,0,0,0,0,87,0,0,0,0,0
41-46-60,0,0,0,0,0,55,0,0,0,0,0
41-57-15,0,0,0,0,0,0,0,0,0,0,0
41-58-35,0,0,0,0,112,0,0,0,0,0,0
41-68-34,0,0,0,0,0,0,0,0,0,0,0
41-68-58,0,0,0,0,0,0,0,0,0,0,0
41-72-43,0,0,0,0,112,0,0,0,0,0,0
41-81-36,0,0,0,0,0,0,0,0,0,0,0
41-95-38,0,0,0,0,0,0,0,0,0,0,0
42-08-02,111,0,0,0,0,0,0,0,0,0,0
42-11-53,0,0,0,0,0,0,0,0,0,0,0
42-14-91,0,0,0,0,0,37,0,0,0,0,0
42-24-66,0,0,63,0,0,0,0,0,0,0,0
42-39-04,0,0,0,0,0,0,0,0,0,0,0
42-40-70,0,0,0,0,0,0,0,0,0,0,0
42-46-34,0,0,0,0,112,0,0,0,0,0,0
42-51-54,0,0,0,0,0,0,0,0,123,0,0
42-55-63,0,0,0,0,0,58,0,0,0,0,0
42-55-81,0,0,0,0,0,58,0,0,0,0,0
42-56-32,0,0,0,0,0,0,0,0,0,0,0
42-58-18,0,0,0,0,0,41,0,0,0,0,0
42-62-45,0,0,0,0,0,0,0,90,0,0,0
42-64-35,0,0,0,0,91,0,0,0,0,0,0
42-66-01,0,0,0,0,120,0,0,0,0,0,0
42-70-80,0,0,0,0,57,0,0,0,0,0,0
42-74-60,0,0,0,0,0,0,0,107,0,0,0
42-82-48,0,0,0,0,0,0,0,107,0,0,0
42-93-76,0,90,0,0,0,0,0,0,0,0,0
43-08-96,0,0,0,0,112,0,0,0,0,0,0
43-11-67,29,0,0,0,0,0,0,0,0,0,0
43-24-51,0,0,0,0,0,0,0,0,0,0,0
43-31-97,0,0,0,0,0,0,0,0,0,0,0
