date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Bodhi,Mary,Erin
09-18-25,0,32,0,0,0,0,0,0,0,0,0
09-18-35,0,32,0,0,0,0,0,0,0,0,0
09-18-45,0,33,0,0,0,0,0,0,0,0,0
09-18-55,0,32,0,0,0,0,0,0,0,0,0
09-19-05,0,32,0,0,0,0,0,0,0,0,0
09-19-15,0,32,0,0,0,0,0,0,0,0,0
09-19-25,0,32,0,0,0,0,0,0,0,0,0
09-19-35,0,33,0,0,0,0,0,0,0,0,0
09-19-45,0,32,0,0,0,0,0,0,0,0,0
09-19-55,0,32,0,0,0,0,0,0,0,0,0
09-20-05,0,32,0,0,0,0,0,0,0,0,0
09-20-15,0,32,0,0,0,0,0,0,0,0,0
09-20-25,0,32,0,0,0,0,0,0,0,0,0
09-20-35,0,32,0,0,0,0,0,0,0,0,0
09-20-45,0,32,0,0,0,0,0,0,0,0,0
09-20-55,0,32,0,0,0,0,0,0,0,0,0
09-21-05,0,32,0,0,0,0,0,0,0,0,0
09-21-15,0,32,0,0,0,0,0,0,0,32,0
09-21-25,0,33,0,0,0,0,0,0,0,0,0
09-21-35,0,33,0,0,0,0,0,0,0,0,0
09-21-45,0,32,0,0,0,0,0,0,0,0,0
09-21-55,0,32,0,0,0,0,0,0,0,0,0
09-22-05,0,32,0,0,0,0,0,0,0,0,0
09-22-15,0,32,0,0,0,0,0,0,0,0,0
09-22-25,0,32,0,0,0,0,0,0,0,0,0
09-22-35,0,32,0,0,0,0,0,0,0,0,0
09-22-45,0,32,0,0,0,0,0,0,0,0,0
09-22-55,0,32,0,0,0,0,0,0,0,0,0
09-23-05,0,32,0,0,0,0,0,0,0,0,0
09-23-15,0,32,0,0,0,0,0,0,0,0,0
09-23-25,0,32,0,0,0,0,0,0,0,0,0
09-23-35,0,32,0,0,0,0,0,0,0,0,0
09-23-45,0,32,0,0,0,0,0,0,0,0,0
09-23-55,0,32,0,0,0,0,0,0,0,0,0
09-24-05,0,32,0,0,0,0,0,0,0,0,0
09-24-15,0,32,0,0,0,0,0,0,0,0,0
09-24-25,0,33,0,0,0,0,0,0,0,0,0
09-24-35,0,32,0,0,0,0,0,0,0,0,0
09-24-45,0,32,0,0,0,0,0,0,0,0,0
09-24-55,0,32,0,0,0,0,0,0,0,0,0
09-25-05,0,32,0,0,0,0,0,0,0,0,0
09-25-15,0,32,0,0,0,0,0,0,0,0,0
09-25-25,0,32,0,0,0,0,0,0,0,0,0
09-25-35,0,32,0,0,0,0,0,0,0,0,0
09-25-45,0,32,0,0,0,0,0,0,0,0,0
09-25-55,0,32,0,0,0,0,0,0,0,0,0
09-26-05,0,32,0,0,0,0,0,0,0,0,0
09-26-15,0,32,0,0,0,0,0,0,0,0,0
09-26-25,0,32,0,0,0,0,0,0,0,0,0
09-26-35,0,32,0,0,0,0,0,0,0,0,0
09-26-45,0,32,0,0,0,0,0,0,0,0,0
09-26-55,0,32,0,0,0,0,0,0,0,0,0
09-27-05,0,32,0,0,0,0,0,0,0,0,0
09-27-15,0,32,0,0,0,0,0,0,0,0,0
09-27-25,0,32,0,0,0,0,0,0,0,0,0
09-27-35,0,32,0,0,0,0,0,0,0,0,0
09-27-45,0,33,0,0,0,0,0,0,0,0,0
09-27-55,0,32,0,0,0,0,0,0,0,0,0
09-28-05,0,32,0,0,0,32,0,0,0,0,0
09-28-15,0,32,0,0,0,32,0,0,0,0,0
09-28-25,0,32,0,0,0,32,0,0,0,0,0
09-28-35,0,33,0,0,0,32,0,0,0,0,0
09-28-45,0,32,0,0,0,32,0,0,0,0,0
09-28-55,0,33,0,0,0,32,0,0,0,0,0
09-29-05,0,33,0,0,0,32,0,0,0,0,0
09-29-15,0,33,0,0,0,32,0,0,0,0,0
09-29-25,0,33,0,0,0,32,0,0,0,0,0
09-29-35,0,33,0,0,0,32,0,0,0,0,0
09-29-45,0,32,0,0,0,32,0,0,0,0,0
09-29-55,0,32,0,0,0,32,0,0,0,0,0
09-30-05,0,32,0,0,0,32,0,0,0,0,0
09-30-15,0,33,0,0,0,32,0,0,0,0,0
09-30-25,0,33,0,0,0,32,0,0,0,0,0
09-30-35,0,33,0,0,0,32,0,0,0,0,0
09-30-45,0,33,0,0,0,32,0,0,0,0,0
09-30-55,0,33,0,0,0,32,0,0,0,0,0
09-31-05,0,32,0,0,0,32,0,0,0,0,0
09-31-15,0,33,0,0,0,32,0,0,0,0,0
09-31-25,0,32,0,0,0,32,0,0,0,0,0
09-31-35,0,32,0,0,0,32,0,0,0,0,0
09-31-45,0,32,0,0,0,32,0,0,0,0,0
09-31-55,0,32,0,0,0,32,0,0,0,0,0
09-32-05,0,32,0,0,0,32,0,0,0,0,0
09-32-15,0,32,0,0,0,32,0,0,0,0,0
09-32-25,0,32,0,0,0,32,0,0,0,0,0
09-32-35,0,32,0,0,0,32,0,0,0,0,0
09-32-45,0,33,0,0,0,32,0,0,0,0,0
09-32-55,0,32,0,0,0,32,0,0,0,0,0
09-33-05,0,33,0,0,0,32,0,0,0,0,0
09-33-15,0,33,0,0,0,32,0,0,0,0,0
09-33-25,0,33,0,0,0,32,0,0,0,0,0
09-33-35,0,33,0,0,0,32,0,0,0,0,0
09-33-45,0,33,0,0,0,32,0,0,0,0,0
09-33-55,0,33,0,0,0,32,0,0,0,0,0
09-34-05,0,33,0,0,0,32,0,0,0,0,0
09-34-15,0,33,0,0,0,32,0,0,0,0,0
09-34-25,0,33,0,0,0,32,0,0,0,0,0
09-34-35,0,33,0,0,0,32,0,0,0,0,0
09-34-45,0,33,0,0,0,32,0,0,0,0,0
09-34-55,0,33,0,0,0,32,0,0,0,0,0
09-35-05,0,33,0,0,0,32,0,0,0,0,0
09-35-15,0,32,0,0,0,32,0,0,0,0,0
09-35-25,0,32,0,0,0,32,0,0,0,0,0
09-35-35,0,32,0,0,0,0,0,0,0,0,0
09-35-45,0,32,0,0,0,0,0,0,0,0,0
09-35-55,0,32,0,0,0,32,0,0,0,0,0
09-36-05,0,33,0,0,0,32,0,0,0,0,0
09-36-15,0,33,0,0,0,32,0,0,0,0,0
09-36-25,0,33,0,0,0,32,0,0,0,0,0
09-36-35,0,33,0,0,0,0,0,0,0,0,0
09-36-45,0,33,0,0,0,32,0,0,0,0,0
09-36-55,0,33,0,0,0,32,0,0,0,0,0
09-37-05,0,33,0,0,0,32,0,0,0,0,0
09-37-15,0,33,0,0,0,32,0,0,0,0,0
09-37-25,0,33,0,0,0,32,0,0,0,0,0
09-37-35,0,32,0,0,0,0,0,0,0,0,0
09-37-45,0,32,0,0,0,0,0,0,0,0,0
09-37-55,0,32,0,0,0,0,0,0,0,0,0
09-38-05,0,32,0,0,0,0,0,0,0,0,0
09-38-15,0,32,0,0,0,0,0,0,0,0,0
09-38-25,0,32,0,0,0,0,0,0,0,0,0
09-38-35,0,32,0,0,0,0,0,0,0,0,0
09-38-45,0,32,0,0,0,0,0,0,0,0,0
09-38-55,0,32,0,0,0,0,0,0,0,0,0
09-39-05,0,32,0,0,0,0,0,0,0,0,0
09-39-15,0,32,0,0,0,0,0,0,0,0,0
09-39-25,0,32,0,0,0,0,0,0,0,0,0
09-39-35,0,32,0,0,0,0,0,0,0,0,0
09-39-45,0,32,0,0,0,0,0,0,0,0,0
09-39-55,0,32,0,0,0,0,0,0,0,0,0
09-40-05,0,32,0,0,0,0,0,0,0,0,0
09-40-15,0,32,0,0,0,0,0,0,0,0,0
09-40-25,0,32,0,0,0,0,0,0,0,0,0
09-40-35,0,32,0,0,0,0,0,0,0,0,0
09-40-45,0,32,0,0,0,0,0,0,0,32,0
09-40-55,0,32,0,0,0,0,0,0,0,0,0
09-41-05,0,32,0,0,0,0,0,0,0,0,0
09-41-15,0,32,0,0,0,0,0,0,0,0,0
09-41-25,0,32,0,0,0,0,0,0,0,0,0
09-41-35,0,32,0,0,0,0,0,0,0,0,0
09-41-45,0,32,0,0,0,0,0,0,0,0,0
09-41-55,0,32,0,0,0,0,0,0,0,0,0
09-42-05,0,32,0,0,0,0,0,0,0,0,0
09-42-15,0,0,0,32,0,0,0,0,0,0,0
10-09-25,0,0,0,0,0,32,0,0,0,0,0
10-09-35,0,0,0,0,0,33,0,0,0,0,0
10-10-25,0,0,0,0,0,37,0,0,0,0,0
10-10-55,0,0,0,0,0,38,0,0,0,0,0
10-11-05,0,0,0,0,0,33,0,0,0,0,0
10-11-55,0,0,0,0,0,33,0,0,0,0,0
10-12-35,0,0,0,0,0,44,0,0,0,0,0
10-12-55,0,0,0,0,0,37,0,0,0,0,0
10-13-15,0,0,0,0,0,33,0,0,0,0,0
10-15-25,0,0,0,0,0,40,0,0,0,0,0
10-16-25,0,0,0,0,0,33,0,0,0,0,0
10-16-55,0,0,0,0,0,32,0,0,0,0,0
10-18-45,0,0,0,0,0,32,0,0,0,0,0
10-22-45,0,0,0,0,0,38,0,0,0,0,0
10-22-55,0,0,0,0,0,39,0,0,0,0,0
10-23-45,0,0,0,0,0,32,0,0,0,0,0
10-23-55,0,0,0,0,0,32,0,0,0,0,0
10-24-05,0,0,0,0,0,32,0,0,0,0,0
10-24-25,0,0,0,0,0,32,0,0,0,0,0
10-24-55,0,0,0,0,0,36,0,0,0,0,0
10-25-55,0,0,0,0,0,33,0,0,0,0,0
10-57-55,0,0,0,0,0,33,0,0,0,0,0
11-50-55,0,0,35,0,0,0,0,0,0,0,0
11-55-55,0,0,0,32,0,0,0,0,0,0,0
11-58-05,0,0,0,0,0,0,35,0,0,0,0
11-58-35,0,0,0,0,0,32,0,0,0,0,0
12-00-15,0,0,0,0,0,0,33,0,0,0,0
12-02-35,0,0,0,0,0,0,32,0,0,0,0
12-02-45,0,0,0,0,0,0,41,0,0,0,0
12-02-55,0,0,0,0,0,0,37,0,0,0,0
12-03-05,0,0,0,0,0,0,36,0,0,0,0
12-03-15,0,0,0,0,0,0,34,0,0,0,0
12-03-25,0,0,0,0,0,0,34,0,0,0,0
12-03-35,0,0,0,0,0,0,34,0,0,0,0
12-03-45,0,0,0,0,0,0,34,0,0,0,0
12-03-55,0,0,0,0,0,0,34,0,0,0,0
12-04-05,0,0,0,0,0,0,34,0,0,0,0
12-07-35,0,0,0,0,0,0,33,0,0,0,0
12-09-35,0,0,32,0,0,0,0,0,0,0,0
12-10-15,0,0,0,0,0,0,32,0,0,0,0
12-10-25,0,0,0,0,0,0,33,0,0,0,0
12-10-35,0,0,0,0,0,0,36,0,0,0,0
12-10-45,0,0,0,0,0,0,35,0,0,0,0
12-10-55,0,0,0,0,0,0,34,0,0,0,0
12-11-05,0,0,0,0,0,0,33,0,0,0,0
12-12-55,0,0,0,0,0,0,33,0,0,0,0
12-15-15,0,0,0,0,0,0,34,0,0,0,0
12-15-35,0,0,0,0,0,0,34,0,0,0,0
12-15-55,0,0,0,0,0,0,33,0,0,0,0
12-16-05,0,0,0,0,0,0,32,0,0,0,0
12-16-15,0,0,0,0,0,0,32,0,0,0,0
12-16-25,0,0,0,0,0,0,32,0,0,0,0
12-16-35,0,0,0,0,0,0,32,0,0,0,0
12-16-45,0,0,0,0,0,0,33,0,0,0,0
12-17-05,0,0,0,0,0,0,32,0,0,0,0
12-17-15,0,0,0,0,0,0,33,0,0,0,0
12-17-35,0,0,0,0,0,0,32,0,0,0,0
12-17-45,0,0,0,0,0,0,35,0,0,0,0
12-17-55,0,0,0,0,0,0,35,0,0,0,0
12-18-05,0,0,0,0,0,0,32,0,0,0,0
12-20-35,0,0,39,0,0,0,0,0,0,0,0
12-20-55,0,0,0,0,0,0,32,0,0,0,0
12-21-05,0,0,0,0,0,0,32,0,0,0,0
12-21-25,0,0,0,0,0,0,32,0,0,0,0
12-21-45,0,0,33,0,0,0,0,0,0,0,0
12-21-55,0,0,32,0,0,0,0,0,0,0,0
12-25-35,0,0,0,0,0,36,0,0,0,0,0
12-25-55,0,0,0,0,0,0,33,0,0,0,0
12-35-45,0,0,0,0,0,33,0,0,0,0,0
12-37-25,0,0,0,0,0,32,0,0,0,0,0
12-38-05,0,0,0,0,0,32,0,0,0,0,0
12-44-35,0,0,0,0,0,32,0,0,0,0,0
12-44-45,0,0,0,0,0,32,0,0,0,0,0
12-44-55,0,0,0,0,0,32,0,0,0,0,0
12-45-15,0,0,0,0,0,32,0,0,0,0,0
12-45-35,0,0,0,0,0,32,0,0,0,0,0
12-45-45,0,0,0,0,0,32,0,0,0,0,0
12-45-55,0,0,0,0,0,32,0,0,0,0,0
12-46-05,0,0,0,0,0,32,0,0,0,0,0
12-46-15,0,0,0,0,0,32,0,0,0,0,0
12-46-25,0,0,0,0,0,32,0,0,0,0,0
12-46-35,0,0,0,0,0,32,0,0,0,0,0
12-46-45,0,0,0,0,0,32,0,0,0,0,0
12-46-55,0,0,0,0,0,32,0,0,0,0,0
12-47-05,0,0,0,0,0,32,0,0,0,0,0
12-47-15,0,0,0,0,0,32,0,0,0,0,0
12-47-25,0,0,0,0,0,32,0,0,0,0,0
12-47-35,0,0,0,0,0,32,0,0,0,0,0
12-47-45,0,0,0,0,0,32,0,0,0,0,0
12-47-55,0,0,0,0,0,32,0,0,0,0,0
12-48-05,0,0,0,0,0,32,0,0,0,0,0
12-48-15,0,0,0,0,0,32,0,0,0,0,0
12-48-25,0,0,0,0,0,32,0,0,0,0,0
12-48-35,0,0,0,0,0,32,0,0,0,0,0
12-48-45,0,0,0,0,0,32,0,0,0,0,0
12-48-55,0,0,0,0,0,32,0,0,0,0,0
12-49-05,0,0,0,0,0,32,0,0,0,0,0
12-49-15,0,0,0,0,0,32,0,0,0,0,0
12-49-25,0,0,0,0,0,32,0,0,0,0,0
12-49-35,0,0,0,0,0,32,0,0,0,0,0
12-49-45,0,0,0,0,0,32,0,0,0,0,0
13-15-25,0,0,0,0,0,32,0,0,0,0,0
13-15-45,0,0,0,0,0,32,0,0,0,0,0
14-25-15,0,0,32,0,0,0,0,0,0,0,0
14-29-35,0,0,0,0,32,0,0,0,0,0,0
14-39-15,0,0,0,0,0,0,33,0,0,0,0
14-39-25,0,0,0,0,0,0,33,0,0,0,0
14-39-35,0,0,0,0,0,0,32,0,0,0,0
14-39-45,0,0,0,0,0,0,33,0,0,0,0
15-09-15,0,0,0,0,0,32,0,0,0,0,0
15-09-55,0,0,0,0,0,0,32,0,0,0,0
16-46-35,0,0,0,0,0,32,0,0,0,0,0
18-38-05,0,0,0,0,0,0,32,0,0,0,0
