date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Bodhi,Mary,Erin
09-08-25,0,59,63,64,57,55,71,68,0,0,52
09-08-35,0,59,63,64,58,54,71,68,0,0,52
09-08-45,0,59,63,64,57,55,71,68,0,0,53
09-08-55,0,59,63,64,58,56,71,68,0,0,56
09-09-05,0,59,63,64,57,55,71,68,0,0,54
09-09-15,0,60,63,64,58,55,71,68,0,0,51
09-09-25,0,60,63,64,58,55,71,68,0,0,51
09-09-35,0,59,63,64,58,55,71,68,0,0,52
09-09-45,0,59,63,64,58,55,71,67,0,0,52
09-09-55,0,59,63,64,58,55,71,68,0,0,52
09-10-05,0,59,63,64,58,55,71,68,0,42,52
09-10-15,0,59,63,64,57,55,71,68,0,53,54
09-10-25,0,58,64,64,57,55,71,69,0,60,55
09-10-35,0,59,64,64,57,55,71,69,0,60,53
09-10-45,0,59,63,64,57,55,71,69,0,60,53
09-10-55,0,59,64,64,57,55,71,69,0,60,55
09-11-05,0,59,64,64,57,54,71,68,0,60,54
09-11-15,0,60,63,64,57,56,71,68,0,58,52
09-11-25,0,59,64,64,58,54,70,68,0,60,53
09-11-35,0,59,64,64,57,54,70,69,0,60,54
09-11-45,0,59,64,64,57,54,71,69,0,61,55
09-11-55,0,58,64,64,58,55,71,69,0,59,53
09-12-05,0,60,64,64,59,55,71,68,0,58,51
09-12-15,0,52,64,64,58,56,70,69,0,59,54
09-12-25,0,51,64,63,58,56,72,69,0,57,50
09-12-35,0,46,63,63,59,58,71,69,0,55,53
09-12-45,0,33,63,63,59,58,72,69,0,55,54
09-12-55,48,32,63,64,59,58,72,68,0,54,53
09-13-05,0,32,63,64,58,58,71,68,0,56,55
09-13-15,0,32,63,63,59,55,71,69,0,58,53
09-13-25,0,34,64,63,59,57,71,68,0,58,55
09-13-35,0,0,53,51,48,45,43,42,0,51,46
09-13-45,0,46,49,44,37,41,39,38,0,46,46
09-13-55,0,39,38,33,34,40,39,37,0,40,35
09-14-05,0,43,41,34,39,44,42,40,0,40,33
09-14-15,0,44,42,33,40,41,39,40,0,43,36
09-14-25,0,45,40,37,41,44,42,39,0,39,33
09-14-35,0,44,40,36,40,46,40,40,0,37,35
09-14-45,0,44,40,35,41,45,40,39,0,38,36
09-14-55,0,44,41,33,35,46,35,41,0,39,33
09-15-05,0,44,43,33,34,44,32,40,0,35,35
09-15-15,0,45,37,33,32,43,34,40,0,34,36
09-15-25,0,44,34,40,32,46,51,39,0,35,33
09-15-35,0,44,39,39,32,43,49,36,0,36,35
09-15-45,0,43,42,37,33,45,49,36,0,35,33
09-15-55,0,43,40,37,36,44,50,37,0,37,32
09-16-05,0,44,56,41,34,44,48,38,0,36,35
09-16-15,0,45,57,41,31,46,48,44,0,39,34
09-16-25,0,45,57,44,34,46,47,47,0,44,32
09-16-35,0,45,57,44,33,47,48,46,0,40,34
09-16-45,0,46,57,44,32,45,48,46,0,37,34
09-16-55,0,48,58,45,32,47,50,48,0,50,32
09-17-05,0,42,51,40,40,45,56,46,0,42,44
09-17-15,0,46,58,53,37,45,56,54,0,55,44
09-17-25,0,44,59,52,38,42,54,53,0,55,41
09-17-35,0,45,58,51,37,50,55,54,0,55,37
09-17-45,0,46,58,49,36,51,55,54,0,55,0
09-17-55,0,44,58,48,37,52,55,54,0,55,0
09-18-05,0,45,58,49,38,51,54,54,0,55,0
09-18-15,0,45,58,49,37,51,54,54,0,55,31
09-18-25,0,46,58,49,37,52,54,54,0,54,0
09-18-35,0,46,58,49,37,52,55,54,0,54,0
09-18-45,0,46,58,49,36,51,55,54,0,55,0
09-18-55,0,45,58,50,36,51,54,54,0,54,34
09-19-05,0,46,58,48,37,51,55,54,0,54,34
09-19-15,0,46,58,49,36,52,54,54,0,55,33
09-19-25,0,46,59,49,37,52,54,54,0,56,33
09-19-35,0,47,58,48,39,52,56,54,0,54,0
09-19-45,0,45,59,47,36,53,55,54,0,54,0
09-19-55,0,44,59,48,39,52,55,54,0,53,0
09-20-05,0,46,59,47,39,53,59,54,0,54,31
09-20-15,0,46,59,48,40,52,59,54,0,54,0
09-20-25,0,46,58,48,41,52,59,55,0,55,32
09-20-35,0,46,58,48,40,52,59,54,0,55,33
09-20-45,0,46,58,48,40,52,59,55,0,54,32
09-20-55,0,46,58,48,40,52,59,54,0,55,31
09-21-05,0,47,58,48,40,52,59,54,0,54,32
09-21-15,0,45,58,48,40,52,59,54,0,55,35
09-21-25,0,46,58,48,40,52,59,55,0,55,31
09-21-35,0,46,58,49,41,52,58,55,0,54,33
09-21-45,0,46,58,48,42,51,59,55,0,55,31
09-21-55,0,46,58,48,40,52,59,55,0,55,36
09-22-05,0,44,58,47,39,53,59,36,0,55,0
09-22-15,0,43,59,48,38,54,59,37,0,54,31
09-22-25,0,44,59,48,39,54,58,0,0,54,0
09-22-35,0,41,59,48,38,54,46,0,0,54,0
09-22-45,0,41,59,49,36,52,44,0,0,54,0
09-22-55,0,39,59,48,36,53,45,0,0,53,0
09-23-05,0,41,59,49,39,53,47,0,0,54,35
09-23-15,0,39,60,48,40,52,49,0,0,54,0
09-23-25,0,42,59,49,38,54,44,0,0,55,0
09-23-35,0,42,59,48,37,55,42,0,0,55,33
09-23-45,0,42,59,48,36,55,43,0,0,55,31
09-23-55,0,41,60,48,38,54,42,0,0,55,33
09-24-05,0,39,59,49,36,54,44,0,0,55,32
09-24-15,0,40,59,49,37,54,44,0,0,54,0
09-24-25,0,39,59,49,37,54,45,0,0,55,33
09-24-35,0,37,59,49,38,54,42,0,0,55,31
09-24-45,0,38,59,49,36,54,46,0,0,55,32
09-24-55,0,38,59,49,41,55,48,0,0,54,31
09-25-05,0,38,58,49,41,52,48,0,0,54,0
09-25-15,0,39,59,49,42,55,50,0,0,55,0
09-25-25,0,39,58,49,42,54,50,0,0,55,0
09-25-35,0,37,58,49,43,53,49,0,0,56,0
09-25-45,0,39,58,50,41,53,50,0,0,56,32
09-25-55,0,37,58,49,41,53,51,0,0,55,31
09-26-05,0,35,58,50,39,52,51,0,0,55,32
09-26-15,0,37,58,49,38,53,51,0,0,56,0
09-26-25,0,36,59,48,40,54,49,0,0,56,0
09-26-35,0,35,58,48,44,54,51,0,0,55,32
09-26-45,0,36,58,47,40,53,50,0,0,56,0
09-26-55,0,37,59,48,38,54,51,0,0,55,31
09-27-05,0,37,58,48,36,53,51,0,0,55,32
09-27-15,0,38,58,47,38,53,50,0,0,56,32
09-27-25,0,39,58,48,38,54,48,0,0,54,32
09-27-35,0,39,59,47,36,54,49,0,0,54,32
09-27-45,0,38,58,48,41,53,49,0,0,55,0
09-27-55,0,39,58,48,39,54,49,0,0,54,0
09-28-05,0,38,58,47,40,54,46,0,0,55,32
09-28-15,0,38,60,48,37,54,48,0,0,53,0
09-28-25,0,39,59,48,36,54,49,0,0,51,31
09-28-35,0,41,59,48,36,54,49,0,0,51,32
09-28-45,0,40,59,48,39,55,50,0,0,54,32
09-28-55,0,38,58,49,37,54,50,0,0,54,31
09-29-05,0,39,59,47,37,54,47,0,0,54,0
09-29-15,0,38,59,48,38,55,48,0,0,54,32
09-29-25,0,39,58,48,35,54,48,0,0,54,34
09-29-35,0,37,58,46,35,53,46,0,0,54,31
09-29-45,0,39,59,47,37,53,48,0,0,54,0
09-29-55,0,40,58,47,38,53,48,0,0,54,31
09-30-05,0,39,59,47,38,53,48,0,0,54,0
09-30-15,0,39,59,48,39,53,48,0,0,54,0
09-30-25,0,39,58,48,40,52,48,0,0,54,0
09-30-35,0,39,58,43,40,51,49,0,0,54,0
09-30-45,0,38,58,32,38,48,47,0,0,54,0
09-30-55,0,39,58,32,40,49,49,0,0,54,0
09-31-05,0,38,58,32,41,49,49,0,0,54,0
09-31-15,0,36,48,33,35,44,52,0,0,45,0
09-31-25,0,32,34,42,35,37,32,0,0,34,0
09-31-35,0,32,34,33,39,42,38,0,0,38,0
09-31-45,0,31,32,0,32,33,32,0,0,32,0
09-31-55,0,31,32,41,0,32,32,0,0,31,31
09-32-05,0,42,48,0,33,44,34,0,0,42,32
09-32-15,0,40,46,0,32,44,46,0,0,41,31
09-32-25,0,41,45,0,43,44,35,0,0,43,33
09-32-35,0,38,37,0,46,37,32,0,0,40,37
09-32-45,0,40,42,0,45,42,37,0,0,42,31
09-32-55,0,31,32,31,32,33,34,0,0,34,0
09-33-05,0,0,31,33,31,0,32,0,0,31,0
09-33-15,0,0,0,32,0,31,32,0,0,31,31
09-33-25,0,0,0,31,0,0,0,0,0,0,0
09-33-45,0,32,32,0,31,31,0,0,0,33,0
09-33-55,0,31,0,0,0,31,0,0,0,0,0
09-34-15,0,0,0,0,0,0,31,0,0,32,0
09-34-25,0,0,0,41,0,0,0,0,0,0,0
09-34-35,0,0,0,32,0,0,0,0,0,0,31
09-34-45,0,0,31,35,0,0,31,0,0,0,32
09-34-55,0,31,0,31,0,0,0,0,0,31,0
09-35-05,0,31,33,0,0,31,32,0,0,31,0
09-35-15,0,35,32,0,0,0,0,0,0,0,0
09-35-25,0,31,33,0,32,34,33,0,0,35,32
09-35-35,0,0,31,0,31,32,31,0,0,31,0
09-35-45,0,0,0,0,0,31,31,0,0,0,0
09-36-05,0,0,31,0,0,31,31,0,0,31,0
09-36-15,0,32,35,0,32,33,33,0,0,32,0
09-36-25,0,32,31,0,0,31,32,0,0,31,31
09-36-35,0,0,32,0,32,33,31,0,0,32,0
09-36-45,0,0,31,0,0,32,0,0,0,0,0
09-37-05,0,33,33,0,31,33,0,0,0,33,0
09-37-15,0,0,31,0,0,32,0,0,0,32,0
09-37-25,0,0,0,0,0,0,31,0,0,34,0
09-37-45,0,0,0,0,0,0,0,0,0,31,0
09-37-55,0,0,31,0,0,0,32,0,0,31,0
09-38-05,0,0,0,34,0,0,0,0,0,0,0
09-38-15,0,0,31,33,0,0,0,0,0,0,0
09-38-25,0,0,32,0,0,0,31,0,0,0,0
09-40-15,0,0,0,31,0,0,0,0,0,0,0
09-40-25,0,0,0,32,0,0,0,0,0,0,0
09-40-35,0,0,0,31,0,0,0,0,0,0,0
09-41-15,0,0,0,31,0,0,0,0,0,0,0
09-41-25,0,0,0,32,0,0,0,0,0,0,0
09-41-35,0,0,0,42,0,0,0,0,0,0,0
09-41-45,0,0,0,35,0,0,0,0,0,0,0
09-41-55,0,31,0,31,0,0,0,0,0,0,0
09-42-05,0,33,33,0,0,35,33,0,0,34,0
09-42-15,0,45,38,0,37,41,31,0,0,42,0
09-42-25,0,32,37,0,0,42,33,0,0,39,34
09-42-35,0,32,33,0,0,36,32,0,0,34,33
09-42-45,0,31,33,31,0,33,35,0,0,34,36
09-42-55,0,40,34,31,0,43,0,0,0,39,33
09-43-05,0,32,35,0,0,33,0,0,0,35,34
09-43-15,0,0,32,0,0,33,31,0,0,32,31
09-43-25,0,0,31,0,0,32,31,0,0,31,35
09-43-35,0,0,0,0,0,0,34,0,0,0,0
09-43-45,0,0,0,0,0,0,0,0,0,31,0
09-43-55,0,0,31,0,0,0,31,0,0,34,0
09-44-05,0,0,31,0,0,0,0,0,0,34,0
09-44-15,0,0,32,0,0,0,0,0,0,34,0
09-44-25,0,0,32,0,0,31,0,0,0,34,32
09-44-35,0,0,31,0,0,31,31,0,0,32,32
09-44-45,0,0,31,0,32,31,32,0,0,32,33
09-44-55,0,0,31,0,0,31,33,0,0,32,35
09-45-05,0,0,31,0,0,31,32,0,0,32,0
09-45-15,0,0,32,0,0,31,32,0,0,31,31
09-45-25,0,0,0,0,0,31,34,0,0,0,31
09-45-35,0,31,33,0,0,32,35,0,0,33,0
09-45-45,0,0,32,0,0,31,31,0,0,32,0
09-45-55,0,0,32,0,0,32,0,0,0,32,0
09-46-05,0,0,0,31,0,31,0,0,0,32,0
09-46-15,0,0,32,0,0,31,32,0,0,32,31
09-46-25,0,31,32,0,0,36,34,0,0,34,35
09-46-35,0,0,33,0,34,31,31,0,0,32,32
09-46-45,0,0,0,34,0,0,0,0,0,0,0
09-47-15,0,0,0,39,0,0,0,0,0,0,0
09-47-25,0,0,32,0,33,32,33,0,0,37,0
09-47-35,0,32,32,0,0,32,0,0,0,32,34
09-47-45,0,32,32,0,0,31,31,0,0,31,32
09-47-55,0,0,0,0,0,0,0,0,0,0,32
09-48-05,0,0,35,0,0,33,0,0,0,32,0
09-48-15,0,33,37,0,0,31,0,0,0,32,0
09-48-25,0,31,36,0,0,32,32,0,0,0,0
09-48-35,0,0,32,0,0,0,31,0,0,0,0
09-48-45,0,0,0,0,31,33,34,0,0,0,0
09-48-55,0,0,33,0,32,53,34,0,0,0,31
09-49-05,0,33,35,0,0,55,31,0,0,36,35
09-49-15,0,0,35,0,0,34,31,0,0,32,33
09-49-25,0,33,33,0,0,0,33,0,0,0,37
09-49-35,0,0,33,0,0,0,37,0,0,31,0
09-49-45,0,0,0,0,0,0,32,0,0,0,0
09-49-55,0,0,0,0,0,0,32,0,0,0,0
09-50-05,0,0,0,0,0,0,32,0,0,0,0
09-50-15,0,0,0,0,0,0,33,0,0,0,0
09-50-25,0,0,0,0,0,0,33,0,0,0,32
09-50-35,0,0,0,0,0,31,36,0,0,32,0
09-50-45,0,0,31,0,0,0,32,0,0,0,0
09-50-55,0,0,31,0,41,0,0,0,0,0,0
09-51-05,0,0,34,0,0,0,46,0,0,33,0
09-51-15,0,0,33,0,0,0,33,0,0,0,0
09-51-25,0,0,32,0,0,0,33,0,0,0,0
09-51-35,0,0,0,0,0,33,31,0,0,0,0
09-51-45,0,0,0,0,0,37,0,0,0,31,0
09-51-55,0,0,0,0,0,36,0,0,0,32,0
09-52-05,0,0,33,0,0,32,33,0,0,31,0
09-52-15,0,0,31,0,0,32,36,0,0,49,0
09-52-25,0,0,35,0,0,0,34,0,0,49,0
09-52-35,0,0,32,0,0,0,31,0,0,34,32
09-52-45,0,34,36,0,0,0,0,0,0,32,31
09-52-55,0,32,0,0,0,32,0,0,0,0,0
09-53-05,0,0,34,0,0,31,0,0,0,33,0
09-53-15,0,0,33,0,0,0,31,0,0,31,35
09-53-25,0,0,0,0,0,32,31,0,0,32,32
09-53-35,0,0,31,0,0,33,0,0,0,33,0
09-53-45,0,0,31,0,0,32,32,0,0,31,33
09-53-55,0,0,33,0,0,0,31,0,0,31,31
09-54-05,0,0,33,0,0,0,32,0,0,31,0
09-54-15,0,0,32,0,0,0,31,0,0,38,0
09-54-25,0,0,31,0,0,0,0,0,0,0,0
09-54-35,0,0,31,0,0,31,0,0,0,0,0
09-54-45,0,0,36,0,38,31,37,0,0,31,0
09-54-55,0,36,31,0,0,32,0,0,0,0,31
09-55-05,0,0,0,38,0,0,0,0,0,0,38
09-55-25,0,0,32,0,0,0,0,0,0,0,0
09-55-35,0,31,33,0,31,0,34,0,0,33,32
09-55-45,0,31,32,0,0,32,33,0,0,0,34
09-55-55,0,31,33,0,0,31,31,0,0,34,31
09-56-05,0,0,32,0,0,31,0,0,0,0,0
09-57-05,0,0,0,0,0,31,0,0,0,0,0
09-57-15,0,0,0,0,0,31,0,0,0,0,0
09-57-55,0,0,0,0,0,32,0,0,0,0,0
09-58-05,0,0,0,0,0,45,0,0,0,0,0
09-58-15,0,0,31,0,0,31,0,0,0,0,34
09-58-25,0,0,33,0,31,0,33,0,0,32,0
09-58-45,0,0,31,0,0,0,0,0,0,0,32
09-58-55,0,0,31,0,0,0,0,0,0,0,32
09-59-05,0,0,32,0,0,0,0,0,0,0,31
09-59-15,0,0,0,0,0,0,31,0,0,0,0
09-59-25,0,0,31,0,0,31,0,0,0,0,31
09-59-45,0,0,33,0,0,31,0,0,0,36,0
09-59-55,0,0,31,0,0,41,31,0,0,0,0
10-00-05,0,0,34,0,31,41,31,0,0,0,31
10-00-25,0,0,0,0,0,32,0,0,0,0,32
10-01-05,0,0,0,0,0,0,0,0,0,34,0
10-01-15,0,0,0,0,0,0,0,0,0,32,0
10-01-25,0,0,33,0,0,35,0,0,0,31,0
10-01-35,0,0,0,0,0,33,0,0,0,0,0
10-01-55,0,0,31,0,0,0,0,0,0,0,0
10-02-05,0,0,0,0,0,0,0,0,0,31,0
10-02-15,0,0,32,0,0,39,0,0,0,33,0
10-02-25,0,0,31,0,0,32,31,0,0,0,32
10-02-35,0,0,32,0,0,34,31,0,0,0,0
10-02-45,0,0,34,0,0,32,0,0,0,0,0
10-02-55,0,0,31,0,0,31,31,0,0,0,0
10-03-05,0,0,32,0,0,32,31,0,0,0,0
10-03-15,0,0,31,0,0,31,0,0,0,33,0
10-03-25,0,0,35,0,31,33,31,0,0,33,0
10-03-35,0,0,32,0,0,31,31,0,0,31,0
10-03-45,0,0,31,0,0,32,0,0,0,31,0
10-03-55,0,0,32,0,0,32,35,0,0,44,0
10-04-05,0,0,33,0,0,0,32,0,0,44,0
10-04-15,0,0,32,0,0,35,0,0,0,47,0
10-04-25,0,0,32,0,31,33,0,0,0,35,0
10-04-35,0,0,32,0,0,33,0,0,0,39,0
10-04-45,0,0,33,0,0,31,0,0,0,32,0
10-04-55,0,0,31,0,0,0,0,0,0,0,0
10-05-05,0,0,0,0,0,0,31,0,0,0,0
10-05-15,0,0,35,0,0,36,33,0,0,39,34
10-05-25,0,0,34,0,0,31,34,0,0,0,34
10-05-35,0,0,36,0,32,33,32,0,0,0,0
10-05-45,0,0,36,0,31,34,0,0,0,0,32
10-05-55,0,0,34,0,0,33,33,0,0,33,33
10-06-05,0,32,31,0,0,31,32,0,0,0,0
10-06-15,0,0,31,0,32,32,32,0,0,31,0
10-06-25,0,33,0,0,0,32,32,0,0,31,0
10-06-35,0,0,0,0,0,32,0,0,0,31,0
10-06-55,0,0,35,0,0,33,33,0,0,35,0
10-07-05,0,0,31,0,0,32,31,0,0,32,0
10-07-15,0,0,31,0,32,32,0,0,0,33,0
10-07-45,0,0,0,0,0,0,31,0,0,0,0
10-08-05,0,0,0,0,0,0,32,0,0,0,0
10-08-15,0,0,31,0,31,32,32,0,0,0,0
10-08-25,0,0,0,0,0,31,31,0,0,0,0
10-08-35,0,0,33,0,0,34,34,0,0,0,0
10-08-45,0,0,31,0,0,0,33,0,0,0,0
10-08-55,0,0,31,0,0,0,32,0,0,32,0
10-09-05,0,0,31,0,0,0,33,0,0,0,0
10-09-15,0,0,31,0,0,0,32,0,0,0,0
10-09-25,0,0,32,0,0,0,32,0,0,33,0
10-09-35,0,0,31,0,0,0,40,0,0,0,0
10-09-45,0,0,31,0,0,0,34,0,0,0,0
10-09-55,0,0,32,0,0,0,31,0,0,32,0
10-10-05,0,0,32,0,0,0,0,0,0,32,0
10-10-25,0,0,31,0,0,0,31,0,0,0,0
10-10-55,0,0,31,0,0,0,37,0,0,0,0
10-11-05,0,0,0,0,0,0,32,0,0,0,0
10-11-15,0,0,0,0,0,0,31,0,0,0,0
10-11-25,0,0,0,0,0,0,34,0,0,0,0
10-11-35,0,0,32,0,0,32,32,0,0,33,32
10-11-55,0,0,31,0,0,0,0,0,0,31,33
10-12-05,0,0,0,0,0,0,0,0,0,0,34
10-12-15,0,0,32,0,0,31,32,0,0,31,0
10-12-25,0,0,33,0,0,32,33,0,0,0,0
10-12-35,0,0,32,0,0,0,34,0,0,0,0
10-12-45,0,0,38,0,0,31,32,0,0,0,0
10-12-55,0,0,0,0,0,31,32,0,0,34,0
10-13-05,0,0,33,0,0,34,0,0,0,32,0
10-13-15,0,0,0,0,0,32,0,0,0,35,0
10-13-25,0,0,0,0,0,31,0,0,0,33,0
10-13-35,0,0,32,0,0,33,31,0,0,32,0
10-13-45,0,0,31,0,0,34,0,0,0,32,0
10-13-55,0,0,32,0,0,32,31,0,0,31,0
10-14-05,0,0,32,0,0,0,31,0,0,0,0
10-14-15,0,0,31,0,0,0,0,0,0,0,0
10-14-35,0,0,0,0,0,0,32,0,0,31,0
10-14-45,0,0,0,0,0,31,32,0,0,0,33
10-14-55,0,0,33,0,0,35,35,0,0,0,0
10-15-05,0,0,34,0,0,32,33,0,0,0,0
10-15-15,0,0,31,0,0,0,33,0,0,0,0
10-15-25,0,0,34,0,0,31,44,0,0,0,0
10-15-35,0,0,31,0,0,39,0,0,0,35,0
10-15-55,0,0,32,0,0,0,33,0,0,33,0
10-16-05,0,0,33,0,0,39,45,0,0,0,0
10-16-25,0,0,32,0,0,0,31,0,0,0,0
10-16-35,0,0,32,0,0,0,0,0,0,0,0
10-16-45,0,0,33,0,0,0,31,0,0,0,0
10-16-55,0,31,32,0,35,0,31,0,0,0,0
10-17-05,0,0,34,0,42,0,0,0,0,0,0
10-17-15,0,0,32,0,44,0,0,0,0,0,0
10-17-25,0,0,31,0,39,0,0,0,0,0,0
10-17-35,0,0,35,0,0,0,0,0,0,0,0
10-17-45,0,0,37,0,0,0,33,0,0,0,0
10-17-55,0,0,35,0,0,0,0,0,0,0,0
10-18-05,0,0,34,0,0,31,33,0,0,0,0
10-18-15,0,0,37,0,0,0,33,0,0,0,0
10-18-25,0,0,36,0,0,32,36,0,0,0,0
10-18-35,0,0,36,0,31,34,37,0,0,0,0
10-18-45,0,0,35,0,0,46,36,0,0,0,0
10-18-55,0,0,36,0,31,53,35,0,0,0,0
10-19-05,0,0,37,0,33,47,0,0,0,0,0
10-19-15,0,33,41,0,40,31,0,0,0,0,0
10-19-25,0,0,32,0,0,0,0,0,0,0,0
10-19-35,0,0,36,0,0,31,0,0,0,0,0
10-19-45,0,0,32,0,0,0,36,0,0,33,32
10-19-55,0,0,32,0,32,0,0,0,0,31,31
10-20-05,0,0,31,0,0,0,0,0,0,31,31
10-20-15,0,0,32,0,0,0,0,0,0,0,31
10-20-25,0,0,32,0,0,0,0,0,0,0,31
10-20-35,0,0,31,0,0,0,0,0,0,32,32
10-20-45,0,0,32,0,0,0,0,0,0,32,0
10-20-55,0,0,0,0,36,0,41,0,0,0,0
10-21-05,0,0,0,0,32,0,35,0,0,0,0
10-21-15,0,0,32,0,34,31,0,0,0,32,35
10-21-35,0,0,0,0,31,0,0,0,0,0,0
10-21-55,0,0,0,0,32,0,0,0,0,0,32
10-22-05,0,0,31,0,0,0,0,0,0,0,0
10-22-25,0,31,0,0,0,0,0,0,0,0,0
10-22-35,0,0,0,0,34,0,39,0,0,34,32
10-22-45,0,35,0,0,33,0,0,0,0,36,0
10-22-55,0,0,34,0,32,0,38,0,0,32,32
10-23-05,0,0,32,0,32,0,33,0,0,31,31
10-23-35,0,0,0,0,31,0,0,0,0,0,0
10-24-15,0,0,0,0,39,0,0,0,0,32,32
10-24-25,0,0,31,0,48,0,0,0,0,32,31
10-24-35,0,0,33,0,33,31,0,0,0,31,35
10-25-05,0,32,32,0,0,0,0,0,0,0,34
10-25-15,0,0,36,0,33,0,0,0,0,0,0
10-25-25,0,0,33,0,32,0,0,0,0,0,0
10-25-35,0,31,32,0,32,0,0,0,0,32,34
10-25-45,0,0,31,0,38,0,0,0,0,0,0
10-25-55,0,0,31,0,38,0,0,0,0,0,0
10-26-05,0,0,33,0,34,0,0,0,0,31,31
10-26-15,0,0,0,0,32,0,0,0,0,0,0
10-26-25,0,0,31,0,33,0,0,0,0,0,0
10-26-35,0,0,0,0,32,0,0,0,0,0,0
10-26-45,0,0,31,0,34,0,0,0,0,0,0
10-26-55,0,0,0,0,35,0,0,0,0,0,0
10-27-05,0,0,33,0,38,0,0,0,0,31,34
10-27-15,0,0,34,0,36,0,0,0,0,0,32
10-27-25,0,0,0,0,0,0,0,0,0,0,31
10-27-35,0,0,0,0,0,0,32,0,0,0,0
10-27-45,0,0,0,0,0,0,31,0,0,0,0
10-27-55,0,0,0,0,31,0,0,0,0,0,0
10-28-35,0,0,31,0,0,0,0,0,0,31,0
10-28-45,0,39,0,0,0,0,31,0,0,33,32
10-28-55,0,0,33,0,39,0,0,0,0,0,0
10-29-05,0,0,34,0,0,0,33,0,0,31,31
10-29-15,0,39,31,0,0,0,32,0,0,36,32
10-29-25,0,0,0,0,32,0,0,0,0,0,0
10-29-35,0,31,0,0,33,0,0,0,0,0,0
